ensembl_gene_id,gene_biotype,,,,,,,,,,
ENSG00000237940,lincRNA,,,,,,,,,,
ENSG00000261186,antisense,,,,,,,,,,
ENSG00000227591,antisense,,,,,,,,,,
ENSG00000278932,lincRNA,,,,,,,,,,
ENSG00000281731,lincRNA,,,,,,,,,,
ENSG00000281097,lincRNA,,,,,,,,,,
ENSG00000231365,antisense,,,,,,,,,,
ENSG00000234028,antisense,,,,,,,,,,
ENSG00000233729,antisense,,,,,,,,,,
ENSG00000222020,antisense,,,,,,,,,,
ENSG00000225768,lincRNA,,,,,,,,,,
ENSG00000229056,antisense,,,,,,,,,,
ENSG00000226747,antisense,,,,,,,,,,
ENSG00000234690,lincRNA,,,,,,,,,,
ENSG00000223960,antisense,,,,,,,,,,
ENSG00000279220,processed_transcript,,,,,,,,,,
ENSG00000234323,lincRNA,,,,,,,,,,
ENSG00000261761,processed_transcript,,,,,,,,,,
ENSG00000232671,antisense,,,,,,,,,,
ENSG00000251432,lincRNA,,,,,,,,,,
ENSG00000281706,lincRNA,,,,,,,,,,
ENSG00000257698,lincRNA,,,,,,,,,,
ENSG00000226808,lincRNA,,,,,,,,,,
ENSG00000276476,lincRNA,,,,,,,,,,
ENSG00000284693,lincRNA,,,,,,,,,,
ENSG00000227036,processed_transcript,,,,,,,,,,
ENSG00000273148,lincRNA,,,,,,,,,,
ENSG00000272142,lincRNA,,,,,,,,,,
ENSG00000235453,protein_coding,,,,,,,,,,
ENSG00000207650,miRNA,,,,,,,,,,
ENSG00000266405,transcribed_processed_pseudogene,,,,,,,,,,
ENSG00000214176,transcribed_unprocessed_pseudogene,,,,,,,,,,
ENSG00000237463,antisense,,,,,,,,,,
ENSG00000245888,antisense,,,,,,,,,,
ENSG00000282508,processed_transcript,,,,,,,,,,
ENSG00000281831,lincRNA,,,,,,,,,,
ENSG00000213694,protein_coding,,,,,,,,,,
ENSG00000163945,protein_coding,,,,,,,,,,
ENSG00000189195,protein_coding,,,,,,,,,,
ENSG00000267254,antisense,,,,,,,,,,
ENSG00000246640,lincRNA,,,,,,,,,,
ENSG00000214900,lincRNA,,,,,,,,,,
ENSG00000232624,processed_transcript,,,,,,,,,,
ENSG00000260583,antisense,,,,,,,,,,
ENSG00000282667,unprocessed_pseudogene,,,,,,,,,,
ENSG00000186235,processed_transcript,,,,,,,,,,
ENSG00000224870,processed_transcript,,,,,,,,,,
ENSG00000167524,protein_coding,,,,,,,,,,
ENSG00000177822,antisense,,,,,,,,,,
ENSG00000112541,protein_coding,,,,,,,,,,
ENSG00000233016,antisense,,,,,,,,,,
ENSG00000133816,protein_coding,,,,,,,,,,
ENSG00000214783,processed_transcript,,,,,,,,,,
ENSG00000174640,protein_coding,,,,,,,,,,
ENSG00000273018,processed_transcript,,,,,,,,,,
ENSG00000184047,protein_coding,,,,,,,,,,
ENSG00000284934,protein_coding,,,,,,,,,,
ENSG00000254093,protein_coding,,,,,,,,,,
ENSG00000071282,protein_coding,,,,,,,,,,
ENSG00000036549,protein_coding,,,,,,,,,,
ENSG00000275841,protein_coding,,,,,,,,,,
ENSG00000276175,protein_coding,,,,,,,,,,
ENSG00000273884,protein_coding,,,,,,,,,,
ENSG00000278046,protein_coding,,,,,,,,,,
ENSG00000070413,protein_coding,,,,,,,,,,
ENSG00000169894,protein_coding,,,,,,,,,,
ENSG00000221957,polymorphic_pseudogene,,,,,,,,,,
ENSG00000227357,protein_coding,,,,,,,,,,
ENSG00000227826,protein_coding,,,,,,,,,,
ENSG00000277656,protein_coding,,,,,,,,,,
ENSG00000285230,lincRNA,,,,,,,,,,
ENSG00000284824,protein_coding,,,,,,,,,,
ENSG00000284770,protein_coding,,,,,,,,,,
ENSG00000284543,processed_transcript,,,,,,,,,,
ENSG00000284308,protein_coding,,,,,,,,,,
ENSG00000283945,transcribed_unprocessed_pseudogene,,,,,,,,,,
ENSG00000283783,miRNA,,,,,,,,,,
ENSG00000283709,transcribed_unprocessed_pseudogene,,,,,,,,,,
ENSG00000283703,protein_coding,,,,,,,,,,
ENSG00000283632,protein_coding,,,,,,,,,,
ENSG00000283597,protein_coding,,,,,,,,,,
ENSG00000283486,protein_coding,,,,,,,,,,
ENSG00000283440,lincRNA,,,,,,,,,,
ENSG00000283307,unprocessed_pseudogene,,,,,,,,,,
ENSG00000283215,lincRNA,,,,,,,,,,
ENSG00000283122,NA,,,,,,,,,,
ENSG00000283039,protein_coding,,,,,,,,,,
ENSG00000283036,lincRNA,,,,,,,,,,
ENSG00000283023,unprocessed_pseudogene,,,,,,,,,,
ENSG00000282995,unprocessed_pseudogene,,,,,,,,,,
ENSG00000282851,lincRNA,,,,,,,,,,
ENSG00000282842,unprocessed_pseudogene,,,,,,,,,,
ENSG00000282826,unprocessed_pseudogene,,,,,,,,,,
ENSG00000282608,protein_coding,,,,,,,,,,
ENSG00000282499,TR_V_gene,,,,,,,,,,
ENSG00000282301,protein_coding,,,,,,,,,,
ENSG00000281991,protein_coding,,,,,,,,,,
ENSG00000281912,lincRNA,,,,,,,,,,
ENSG00000281909,unprocessed_pseudogene,,,,,,,,,,
ENSG00000281778,lincRNA,,,,,,,,,,
ENSG00000281708,sense_intronic,,,,,,,,,,
ENSG00000281692,antisense,,,,,,,,,,
ENSG00000281649,lincRNA,,,,,,,,,,
ENSG00000281548,lincRNA,,,,,,,,,,
ENSG00000281501,antisense,,,,,,,,,,
ENSG00000281406,lincRNA,,,,,,,,,,
ENSG00000281398,lincRNA,,,,,,,,,,
ENSG00000281358,antisense,,,,,,,,,,
ENSG00000281357,lincRNA,,,,,,,,,,
ENSG00000281332,lincRNA,,,,,,,,,,
ENSG00000281207,antisense,,,,,,,,,,
ENSG00000281202,lincRNA,,,,,,,,,,
ENSG00000281196,lincRNA,,,,,,,,,,
ENSG00000281189,lincRNA,,,,,,,,,,
ENSG00000281183,sense_intronic,,,,,,,,,,
ENSG00000281162,lincRNA,,,,,,,,,,
ENSG00000281106,protein_coding,,,,,,,,,,
ENSG00000281103,antisense,,,,,,,,,,
ENSG00000281026,sense_intronic,,,,,,,,,,
ENSG00000281005,lincRNA,,,,,,,,,,
ENSG00000280927,antisense,,,,,,,,,,
ENSG00000280924,lincRNA,,,,,,,,,,
ENSG00000280916,lincRNA,,,,,,,,,,
ENSG00000280837,sense_intronic,,,,,,,,,,
ENSG00000280809,lincRNA,,,,,,,,,,
ENSG00000280789,protein_coding,,,,,,,,,,
ENSG00000280780,antisense,,,,,,,,,,
ENSG00000280739,processed_transcript,,,,,,,,,,
ENSG00000280721,lincRNA,,,,,,,,,,
ENSG00000280693,antisense,,,,,,,,,,
ENSG00000280683,lincRNA,,,,,,,,,,
ENSG00000280670,protein_coding,,,,,,,,,,
ENSG00000280639,lincRNA,,,,,,,,,,
ENSG00000280587,lincRNA,,,,,,,,,,
ENSG00000280543,sense_intronic,,,,,,,,,,
ENSG00000280409,lincRNA,,,,,,,,,,
ENSG00000280237,NA,,,,,,,,,,
ENSG00000280236,protein_coding,,,,,,,,,,
ENSG00000280197,NA,,,,,,,,,,
ENSG00000280165,protein_coding,,,,,,,,,,
ENSG00000280109,antisense,,,,,,,,,,
ENSG00000280081,lincRNA,,,,,,,,,,
ENSG00000280080,antisense,,,,,,,,,,
ENSG00000280055,NA,,,,,,,,,,
ENSG00000280038,NA,,,,,,,,,,
ENSG00000279968,protein_coding,,,,,,,,,,
ENSG00000279873,lincRNA,,,,,,,,,,
ENSG00000279797,lincRNA,,,,,,,,,,
ENSG00000279610,NA,,,,,,,,,,
ENSG00000279516,lincRNA,,,,,,,,,,
ENSG00000279418,lincRNA,,,,,,,,,,
ENSG00000279355,NA,,,,,,,,,,
ENSG00000279331,NA,,,,,,,,,,
ENSG00000279192,NA,,,,,,,,,,
ENSG00000279116,protein_coding,,,,,,,,,,
ENSG00000279020,NA,,,,,,,,,,
ENSG00000279012,protein_coding,,,,,,,,,,
ENSG00000278970,lincRNA,,,,,,,,,,
ENSG00000278921,lincRNA,,,,,,,,,,
ENSG00000278916,lincRNA,,,,,,,,,,
ENSG00000278910,lincRNA,,,,,,,,,,
ENSG00000278889,protein_coding,,,,,,,,,,
ENSG00000278845,protein_coding,,,,,,,,,,
ENSG00000278828,protein_coding,,,,,,,,,,
ENSG00000278811,antisense,,,,,,,,,,
ENSG00000278719,antisense,,,,,,,,,,
ENSG00000278705,protein_coding,,,,,,,,,,
ENSG00000278637,protein_coding,,,,,,,,,,
ENSG00000278619,protein_coding,,,,,,,,,,
ENSG00000278588,protein_coding,,,,,,,,,,
ENSG00000278570,protein_coding,,,,,,,,,,
ENSG00000278540,protein_coding,,,,,,,,,,
ENSG00000278535,protein_coding,,,,,,,,,,
ENSG00000278505,protein_coding,,,,,,,,,,
ENSG00000278463,protein_coding,,,,,,,,,,
ENSG00000278416,unprocessed_pseudogene,,,,,,,,,,
ENSG00000278338,antisense,,,,,,,,,,
ENSG00000278318,protein_coding,,,,,,,,,,
ENSG00000278311,protein_coding,,,,,,,,,,
ENSG00000278272,protein_coding,,,,,,,,,,
ENSG00000278259,protein_coding,,,,,,,,,,
ENSG00000278249,NA,,,,,,,,,,
ENSG00000278214,lincRNA,,,,,,,,,,
ENSG00000278195,protein_coding,,,,,,,,,,
ENSG00000278175,lincRNA,,,,,,,,,,
ENSG00000278156,antisense,,,,,,,,,,
ENSG00000278129,protein_coding,,,,,,,,,,
ENSG00000278090,lincRNA,,,,,,,,,,
ENSG00000278053,protein_coding,,,,,,,,,,
ENSG00000278023,protein_coding,,,,,,,,,,
ENSG00000277972,protein_coding,,,,,,,,,,
ENSG00000277893,protein_coding,,,,,,,,,,
ENSG00000277791,protein_coding,,,,,,,,,,
ENSG00000277778,transcribed_unprocessed_pseudogene,,,,,,,,,,
ENSG00000277775,protein_coding,,,,,,,,,,
ENSG00000277734,NA,,,,,,,,,,
ENSG00000277586,protein_coding,,,,,,,,,,
ENSG00000277561,transcribed_unprocessed_pseudogene,,,,,,,,,,
ENSG00000277494,protein_coding,,,,,,,,,,
ENSG00000277462,protein_coding,,,,,,,,,,
ENSG00000277443,protein_coding,,,,,,,,,,
ENSG00000277363,protein_coding,,,,,,,,,,
ENSG00000277258,protein_coding,,,,,,,,,,
ENSG00000277232,lincRNA,,,,,,,,,,
ENSG00000277224,protein_coding,,,,,,,,,,
ENSG00000277215,lincRNA,,,,,,,,,,
ENSG00000277209,NA,,,,,,,,,,
ENSG00000277161,protein_coding,,,,,,,,,,
ENSG00000277157,protein_coding,,,,,,,,,,
ENSG00000277147,transcribed_unprocessed_pseudogene,,,,,,,,,,
ENSG00000277075,protein_coding,,,,,,,,,,
ENSG00000276975,transcribed_unprocessed_pseudogene,,,,,,,,,,
ENSG00000276966,protein_coding,,,,,,,,,,
ENSG00000276903,protein_coding,,,,,,,,,,
ENSG00000276715,transcribed_unprocessed_pseudogene,,,,,,,,,,
ENSG00000276644,protein_coding,,,,,,,,,,
ENSG00000276600,protein_coding,,,,,,,,,,
ENSG00000276566,IG_V_gene,,,,,,,,,,
ENSG00000276547,protein_coding,,,,,,,,,,
ENSG00000276410,protein_coding,,,,,,,,,,
ENSG00000276386,unprocessed_pseudogene,,,,,,,,,,
ENSG00000276380,polymorphic_pseudogene,,,,,,,,,,
ENSG00000276368,protein_coding,,,,,,,,,,
ENSG00000276293,protein_coding,,,,,,,,,,
ENSG00000276291,transcribed_unprocessed_pseudogene,,,,,,,,,,
ENSG00000276234,protein_coding,,,,,,,,,,
ENSG00000276231,protein_coding,,,,,,,,,,
ENSG00000276210,lincRNA,,,,,,,,,,
ENSG00000276180,protein_coding,,,,,,,,,,
ENSG00000276116,antisense,,,,,,,,,,
ENSG00000276045,protein_coding,,,,,,,,,,
ENSG00000276043,protein_coding,,,,,,,,,,
ENSG00000276023,protein_coding,,,,,,,,,,
ENSG00000275945,processed_pseudogene,,,,,,,,,,
ENSG00000275896,protein_coding,,,,,,,,,,
ENSG00000275874,lincRNA,,,,,,,,,,
ENSG00000275835,protein_coding,,,,,,,,,,
ENSG00000275832,protein_coding,,,,,,,,,,
ENSG00000275722,protein_coding,,,,,,,,,,
ENSG00000275714,protein_coding,,,,,,,,,,
ENSG00000275713,protein_coding,,,,,,,,,,
ENSG00000275700,protein_coding,,,,,,,,,,
ENSG00000275695,transcribed_unprocessed_pseudogene,,,,,,,,,,
ENSG00000275663,protein_coding,,,,,,,,,,
ENSG00000275549,antisense,,,,,,,,,,
ENSG00000275491,lincRNA,,,,,,,,,,
ENSG00000275489,protein_coding,,,,,,,,,,
ENSG00000275475,NA,,,,,,,,,,
ENSG00000275410,protein_coding,,,,,,,,,,
ENSG00000275395,protein_coding,,,,,,,,,,
ENSG00000275385,protein_coding,,,,,,,,,,
ENSG00000275379,protein_coding,,,,,,,,,,
ENSG00000275356,protein_coding,,,,,,,,,,
ENSG00000275342,protein_coding,,,,,,,,,,
ENSG00000275302,protein_coding,,,,,,,,,,
ENSG00000275243,TR_V_gene,,,,,,,,,,
ENSG00000275221,protein_coding,,,,,,,,,,
ENSG00000275183,protein_coding,,,,,,,,,,
ENSG00000275152,protein_coding,,,,,,,,,,
ENSG00000275126,protein_coding,,,,,,,,,,
ENSG00000275111,protein_coding,,,,,,,,,,
ENSG00000275074,protein_coding,,,,,,,,,,
ENSG00000275066,protein_coding,,,,,,,,,,
ENSG00000275052,protein_coding,,,,,,,,,,
ENSG00000275023,protein_coding,,,,,,,,,,
ENSG00000275004,protein_coding,,,,,,,,,,
ENSG00000274956,lincRNA,,,,,,,,,,
ENSG00000274827,lincRNA,,,,,,,,,,
ENSG00000274750,protein_coding,,,,,,,,,,
ENSG00000274749,protein_coding,,,,,,,,,,
ENSG00000274736,protein_coding,,,,,,,,,,
ENSG00000274641,protein_coding,,,,,,,,,,
ENSG00000274618,protein_coding,,,,,,,,,,
ENSG00000274588,protein_coding,,,,,,,,,,
ENSG00000274529,protein_coding,,,,,,,,,,
ENSG00000274523,protein_coding,,,,,,,,,,
ENSG00000274391,protein_coding,,,,,,,,,,
ENSG00000274349,protein_coding,,,,,,,,,,
ENSG00000274290,protein_coding,,,,,,,,,,
ENSG00000274286,protein_coding,,,,,,,,,,
ENSG00000274267,protein_coding,,,,,,,,,,
ENSG00000274211,protein_coding,,,,,,,,,,
ENSG00000274180,protein_coding,,,,,,,,,,
ENSG00000274070,protein_coding,,,,,,,,,,
ENSG00000274052,transcribed_unprocessed_pseudogene,,,,,,,,,,
ENSG00000274026,transcribed_processed_pseudogene,,,,,,,,,,
ENSG00000274020,processed_transcript,,,,,,,,,,
ENSG00000273983,protein_coding,,,,,,,,,,
ENSG00000273899,protein_coding,,,,,,,,,,
ENSG00000273888,antisense,,,,,,,,,,
ENSG00000273820,protein_coding,,,,,,,,,,
ENSG00000273802,protein_coding,,,,,,,,,,
ENSG00000273749,protein_coding,,,,,,,,,,
ENSG00000273706,protein_coding,,,,,,,,,,
ENSG00000273703,protein_coding,,,,,,,,,,
ENSG00000273611,protein_coding,,,,,,,,,,
ENSG00000273604,protein_coding,,,,,,,,,,
ENSG00000273587,snoRNA,,,,,,,,,,
ENSG00000273559,protein_coding,,,,,,,,,,
ENSG00000273540,protein_coding,,,,,,,,,,
ENSG00000273344,lincRNA,,,,,,,,,,
ENSG00000273313,lincRNA,,,,,,,,,,
ENSG00000273311,sense_intronic,,,,,,,,,,
ENSG00000273274,protein_coding,,,,,,,,,,
ENSG00000273172,lincRNA,,,,,,,,,,
ENSG00000273125,lincRNA,,,,,,,,,,
ENSG00000273111,protein_coding,,,,,,,,,,
ENSG00000273079,protein_coding,,,,,,,,,,
ENSG00000273045,protein_coding,,,,,,,,,,
ENSG00000273033,lincRNA,,,,,,,,,,
ENSG00000273032,processed_transcript,,,,,,,,,,
ENSG00000272902,lincRNA,,,,,,,,,,
ENSG00000272899,protein_coding,,,,,,,,,,
ENSG00000272887,transcribed_unprocessed_pseudogene,,,,,,,,,,
ENSG00000272886,protein_coding,,,,,,,,,,
ENSG00000272767,antisense,,,,,,,,,,
ENSG00000272734,processed_transcript,,,,,,,,,,
ENSG00000272681,lincRNA,,,,,,,,,,
ENSG00000272674,protein_coding,,,,,,,,,,
ENSG00000272636,protein_coding,,,,,,,,,,
ENSG00000272620,antisense,,,,,,,,,,
ENSG00000272610,sense_intronic,,,,,,,,,,
ENSG00000272602,protein_coding,,,,,,,,,,
ENSG00000272523,lincRNA,,,,,,,,,,
ENSG00000272514,protein_coding,,,,,,,,,,
ENSG00000272398,protein_coding,,,,,,,,,,
ENSG00000272391,protein_coding,,,,,,,,,,
ENSG00000272333,protein_coding,,,,,,,,,,
ENSG00000272325,protein_coding,,,,,,,,,,
ENSG00000272281,transcribed_unprocessed_pseudogene,,,,,,,,,,
ENSG00000272274,lincRNA,,,,,,,,,,
ENSG00000272168,lincRNA,,,,,,,,,,
ENSG00000272145,antisense,,,,,,,,,,
ENSG00000272143,lincRNA,,,,,,,,,,
ENSG00000272138,lincRNA,,,,,,,,,,
ENSG00000272047,protein_coding,,,,,,,,,,
ENSG00000272031,protein_coding,,,,,,,,,,
ENSG00000271968,transcribed_unprocessed_pseudogene,,,,,,,,,,
ENSG00000271880,processed_transcript,,,,,,,,,,
ENSG00000271856,lincRNA,,,,,,,,,,
ENSG00000271824,protein_coding,,,,,,,,,,
ENSG00000271699,transcribed_unprocessed_pseudogene,,,,,,,,,,
ENSG00000271614,lincRNA,,,,,,,,,,
ENSG00000271605,protein_coding,,,,,,,,,,
ENSG00000271601,protein_coding,,,,,,,,,,
ENSG00000271503,protein_coding,,,,,,,,,,
ENSG00000271447,protein_coding,,,,,,,,,,
ENSG00000271361,processed_pseudogene,,,,,,,,,,
ENSG00000271303,protein_coding,,,,,,,,,,
ENSG00000271270,antisense,,,,,,,,,,
ENSG00000271138,NA,,,,,,,,,,
ENSG00000270959,antisense,,,,,,,,,,
ENSG00000270885,protein_coding,,,,,,,,,,
ENSG00000270816,lincRNA,,,,,,,,,,
ENSG00000270806,protein_coding,,,,,,,,,,
ENSG00000270765,protein_coding,,,,,,,,,,
ENSG00000270673,lincRNA,,,,,,,,,,
ENSG00000270647,protein_coding,,,,,,,,,,
ENSG00000270641,lincRNA,,,,,,,,,,
ENSG00000270419,lincRNA,,,,,,,,,,
ENSG00000270379,protein_coding,,,,,,,,,,
ENSG00000270362,antisense,,,,,,,,,,
ENSG00000270170,protein_coding,,,,,,,,,,
ENSG00000270084,antisense,,,,,,,,,,
ENSG00000269956,antisense,,,,,,,,,,
ENSG00000269939,lincRNA,,,,,,,,,,
ENSG00000269893,lincRNA,,,,,,,,,,
ENSG00000269891,protein_coding,,,,,,,,,,
ENSG00000269858,protein_coding,,,,,,,,,,
ENSG00000269837,transcribed_processed_pseudogene,,,,,,,,,,
ENSG00000269821,antisense,,,,,,,,,,
ENSG00000269743,protein_coding,,,,,,,,,,
ENSG00000269699,protein_coding,,,,,,,,,,
ENSG00000269622,transcribed_processed_pseudogene,,,,,,,,,,
ENSG00000269609,processed_transcript,,,,,,,,,,
ENSG00000269556,protein_coding,,,,,,,,,,
ENSG00000269526,protein_coding,,,,,,,,,,
ENSG00000269416,lincRNA,,,,,,,,,,
ENSG00000269404,protein_coding,,,,,,,,,,
ENSG00000269386,antisense,,,,,,,,,,
ENSG00000269364,lincRNA,,,,,,,,,,
ENSG00000269352,antisense,,,,,,,,,,
ENSG00000269343,protein_coding,,,,,,,,,,
ENSG00000269335,protein_coding,,,,,,,,,,
ENSG00000269313,protein_coding,,,,,,,,,,
ENSG00000269293,antisense,,,,,,,,,,
ENSG00000269220,lincRNA,,,,,,,,,,
ENSG00000269190,protein_coding,,,,,,,,,,
ENSG00000269186,lincRNA,,,,,,,,,,
ENSG00000269113,protein_coding,,,,,,,,,,
ENSG00000269058,protein_coding,,,,,,,,,,
ENSG00000269037,lincRNA,,,,,,,,,,
ENSG00000268996,antisense,,,,,,,,,,
ENSG00000268941,lincRNA,,,,,,,,,,
ENSG00000268916,protein_coding,,,,,,,,,,
ENSG00000268895,antisense,,,,,,,,,,
ENSG00000268658,lincRNA,,,,,,,,,,
ENSG00000268629,protein_coding,,,,,,,,,,
ENSG00000268532,lincRNA,,,,,,,,,,
ENSG00000268471,NA,,,,,,,,,,
ENSG00000268447,protein_coding,,,,,,,,,,
ENSG00000268388,lincRNA,,,,,,,,,,
ENSG00000268364,antisense,,,,,,,,,,
ENSG00000268324,antisense,,,,,,,,,,
ENSG00000268297,unprocessed_pseudogene,,,,,,,,,,
ENSG00000268182,protein_coding,,,,,,,,,,
ENSG00000268104,protein_coding,,,,,,,,,,
ENSG00000268095,antisense,,,,,,,,,,
ENSG00000268089,protein_coding,,,,,,,,,,
ENSG00000268061,antisense,,,,,,,,,,
ENSG00000268038,lincRNA,,,,,,,,,,
ENSG00000268006,antisense,,,,,,,,,,
ENSG00000268001,antisense,,,,,,,,,,
ENSG00000267909,protein_coding,,,,,,,,,,
ENSG00000267858,antisense,,,,,,,,,,
ENSG00000267855,protein_coding,,,,,,,,,,
ENSG00000267796,protein_coding,,,,,,,,,,
ENSG00000267795,protein_coding,,,,,,,,,,
ENSG00000267779,lincRNA,,,,,,,,,,
ENSG00000267757,processed_transcript,,,,,,,,,,
ENSG00000267750,antisense,,,,,,,,,,
ENSG00000267719,lincRNA,,,,,,,,,,
ENSG00000267712,lincRNA,,,,,,,,,,
ENSG00000267710,protein_coding,,,,,,,,,,
ENSG00000267690,antisense,,,,,,,,,,
ENSG00000267680,protein_coding,,,,,,,,,,
ENSG00000267673,protein_coding,,,,,,,,,,
ENSG00000267659,lincRNA,,,,,,,,,,
ENSG00000267593,lincRNA,,,,,,,,,,
ENSG00000267586,lincRNA,,,,,,,,,,
ENSG00000267535,lincRNA,,,,,,,,,,
ENSG00000267534,protein_coding,,,,,,,,,,
ENSG00000267532,antisense,,,,,,,,,,
ENSG00000267522,lincRNA,,,,,,,,,,
ENSG00000267508,protein_coding,,,,,,,,,,
ENSG00000267496,lincRNA,,,,,,,,,,
ENSG00000267493,antisense,,,,,,,,,,
ENSG00000267470,antisense,,,,,,,,,,
ENSG00000267454,lincRNA,,,,,,,,,,
ENSG00000267432,processed_transcript,,,,,,,,,,
ENSG00000267365,antisense,,,,,,,,,,
ENSG00000267339,lincRNA,,,,,,,,,,
ENSG00000267321,lincRNA,,,,,,,,,,
ENSG00000267296,antisense,,,,,,,,,,
ENSG00000267280,antisense,,,,,,,,,,
ENSG00000267278,antisense,,,,,,,,,,
ENSG00000267272,lincRNA,,,,,,,,,,
ENSG00000267270,antisense,,,,,,,,,,
ENSG00000267252,lincRNA,,,,,,,,,,
ENSG00000267235,unprocessed_pseudogene,,,,,,,,,,
ENSG00000267206,protein_coding,,,,,,,,,,
ENSG00000267204,lincRNA,,,,,,,,,,
ENSG00000267201,lincRNA,,,,,,,,,,
ENSG00000267147,lincRNA,,,,,,,,,,
ENSG00000267134,lincRNA,,,,,,,,,,
ENSG00000267128,antisense,,,,,,,,,,
ENSG00000267123,lincRNA,,,,,,,,,,
ENSG00000267107,lincRNA,,,,,,,,,,
ENSG00000267106,processed_transcript,,,,,,,,,,
ENSG00000267100,lincRNA,,,,,,,,,,
ENSG00000267080,antisense,,,,,,,,,,
ENSG00000267060,protein_coding,,,,,,,,,,
ENSG00000267041,protein_coding,,,,,,,,,,
ENSG00000267028,antisense,,,,,,,,,,
ENSG00000267023,transcribed_unprocessed_pseudogene,,,,,,,,,,
ENSG00000266979,lincRNA,,,,,,,,,,
ENSG00000266964,protein_coding,,,,,,,,,,
ENSG00000266952,lincRNA,,,,,,,,,,
ENSG00000266920,processed_pseudogene,,,,,,,,,,
ENSG00000266916,antisense,,,,,,,,,,
ENSG00000266835,lincRNA,,,,,,,,,,
ENSG00000266777,transcribed_processed_pseudogene,,,,,,,,,,
ENSG00000266733,protein_coding,,,,,,,,,,
ENSG00000266714,protein_coding,,,,,,,,,,
ENSG00000266604,lincRNA,,,,,,,,,,
ENSG00000266524,protein_coding,,,,,,,,,,
ENSG00000266472,protein_coding,,,,,,,,,,
ENSG00000266412,protein_coding,,,,,,,,,,
ENSG00000266312,lincRNA,,,,,,,,,,
ENSG00000266265,protein_coding,,,,,,,,,,
ENSG00000266200,polymorphic_pseudogene,,,,,,,,,,
ENSG00000266173,protein_coding,,,,,,,,,,
ENSG00000266094,protein_coding,,,,,,,,,,
ENSG00000266074,protein_coding,,,,,,,,,,
ENSG00000266053,antisense,,,,,,,,,,
ENSG00000266028,protein_coding,,,,,,,,,,
ENSG00000266010,antisense,,,,,,,,,,
ENSG00000265992,sense_intronic,,,,,,,,,,
ENSG00000265972,protein_coding,,,,,,,,,,
ENSG00000265933,lincRNA,,,,,,,,,,
ENSG00000265843,lincRNA,,,,,,,,,,
ENSG00000265808,protein_coding,,,,,,,,,,
ENSG00000265787,transcribed_unprocessed_pseudogene,,,,,,,,,,
ENSG00000265763,protein_coding,,,,,,,,,,
ENSG00000265692,lincRNA,,,,,,,,,,
ENSG00000265688,antisense,,,,,,,,,,
ENSG00000265666,antisense,,,,,,,,,,
ENSG00000265479,processed_transcript,,,,,,,,,,
ENSG00000265452,miRNA,,,,,,,,,,
ENSG00000265369,lincRNA,,,,,,,,,,
ENSG00000265354,protein_coding,,,,,,,,,,
ENSG00000265345,miRNA,,,,,,,,,,
ENSG00000265241,protein_coding,,,,,,,,,,
ENSG00000265203,protein_coding,,,,,,,,,,
ENSG00000265190,protein_coding,,,,,,,,,,
ENSG00000265158,transcribed_processed_pseudogene,,,,,,,,,,
ENSG00000265148,antisense,,,,,,,,,,
ENSG00000265142,antisense,,,,,,,,,,
ENSG00000265107,protein_coding,,,,,,,,,,
ENSG00000265096,antisense,,,,,,,,,,
ENSG00000265060,transcribed_unprocessed_pseudogene,,,,,,,,,,
ENSG00000264943,processed_pseudogene,,,,,,,,,,
ENSG00000264859,antisense,,,,,,,,,,
ENSG00000264707,lincRNA,,,,,,,,,,
ENSG00000264630,antisense,,,,,,,,,,
ENSG00000264616,miRNA,,,,,,,,,,
ENSG00000264589,antisense,,,,,,,,,,
ENSG00000264575,lincRNA,,,,,,,,,,
ENSG00000264572,miRNA,,,,,,,,,,
ENSG00000264522,protein_coding,,,,,,,,,,
ENSG00000264424,protein_coding,,,,,,,,,,
ENSG00000264364,protein_coding,,,,,,,,,,
ENSG00000264343,protein_coding,,,,,,,,,,
ENSG00000264278,lincRNA,,,,,,,,,,
ENSG00000264247,lincRNA,,,,,,,,,,
ENSG00000264176,transcribed_processed_pseudogene,,,,,,,,,,
ENSG00000264026,lincRNA,,,,,,,,,,
ENSG00000263961,protein_coding,,,,,,,,,,
ENSG00000263874,protein_coding,,,,,,,,,,
ENSG00000263818,transcribed_processed_pseudogene,,,,,,,,,,
ENSG00000263812,lincRNA,,,,,,,,,,
ENSG00000263761,protein_coding,,,,,,,,,,
ENSG00000263753,lincRNA,,,,,,,,,,
ENSG00000263724,antisense,,,,,,,,,,
ENSG00000263639,protein_coding,,,,,,,,,,
ENSG00000263590,lincRNA,,,,,,,,,,
ENSG00000263528,protein_coding,,,,,,,,,,
ENSG00000263465,protein_coding,,,,,,,,,,
ENSG00000263429,protein_coding,,,,,,,,,,
ENSG00000263353,protein_coding,,,,,,,,,,
ENSG00000263327,antisense,,,,,,,,,,
ENSG00000263201,protein_coding,,,,,,,,,,
ENSG00000263155,protein_coding,,,,,,,,,,
ENSG00000263146,lincRNA,,,,,,,,,,
ENSG00000263002,protein_coding,,,,,,,,,,
ENSG00000263001,protein_coding,,,,,,,,,,
ENSG00000262943,transcribed_unprocessed_pseudogene,,,,,,,,,,
ENSG00000262919,protein_coding,,,,,,,,,,
ENSG00000262874,protein_coding,,,,,,,,,,
ENSG00000262814,protein_coding,,,,,,,,,,
