hgnc_symbol	entrezgene_id	ensembl_gene_id	exp_num_xpr	cell_num_xpr	cell_name_xpr	exp_num_sh	cell_num_sh	cell_name_sh	exp_num_oe	cell_num_oe	cell_name_oe
PF4	5196	ENSG00000163737	18	9	U251MG|AGS|ES2|BICR6|PC3|A549|YAPC|A375|HT29	NA	NA	NA	NA	NA	NA
PFAS	5198	ENSG00000178921	NA	NA	NA	49	14	A375|HT29|PC3|U251MG|SNU761|ES2|YAPC|LCLC103H|AGS|BICR6|A549|SNGM|HCC1806|NA	9	6	ES2|MCF7|A375|BICR6|DANG|AGS
PFDN2	5202	ENSG00000143256	42	18	SNU761|PC3|HT29|U251MG|KYSE30|A549|LCLC103H|ES2|A375|IPC298|HCC1806|YAPC|BICR6|KELLY|SNGM|DANG|HS944T|AGS	120	1	NA	NA	NA	NA
PFDN4	5203	ENSG00000101132	18	9	U251MG|AGS|BICR6|PC3|HT29|A375|A549|YAPC|ES2	NA	NA	NA	NA	NA	NA
PFKFB1	5207	ENSG00000158571	20	10	MCF7|AGS|HT29|A375|A549|U251MG|PC3|YAPC|BICR6|ES2	10	1	NA	NA	NA	NA
PFKFB2	5208	ENSG00000123836	20	10	A375|AGS|A549|U251MG|ES2|PC3|BICR6|YAPC|MCF7|HT29	NA	NA	NA	NA	NA	NA
PFKFB3	5209	ENSG00000170525	20	10	PC3|A375|HT29|AGS|BICR6|ES2|YAPC|MCF7|A549|U251MG	39	11	MCF7|A375|U251MG|HT29|YAPC|PC3|A549|ES2|KYSE30|BICR6|NA	8	8	AGS|PC3|BICR6|MCF7|U251MG|ES2|HT29|YAPC
PFKFB4	5210	ENSG00000114268	20	10	PC3|MCF7|AGS|U251MG|A375|HT29|ES2|YAPC|BICR6|A549	10	1	NA	NA	NA	NA
PFKL	5211	ENSG00000141959	9	9	AGS|HT29|U251MG|YAPC|ES2|BICR6|PC3|A549|A375	37	9	A549|YAPC|PC3|U251MG|LCLC103H|BICR6|MCF7|ES2|NA	8	7	U251MG|A549|HT29|LCLC103H|BICR6|DANG|PC3
PFKM	5213	ENSG00000152556	44	19	HT29|IPC298|PC3|AGS|KELLY|ES2|SNGM|A375|BICR6|MCF7|A549|DANG|U251MG|LCLC103H|YAPC|KYSE30|SNU761|HCC1806|HS944T	10	1	NA	NA	NA	NA
PFKP	5214	ENSG00000067057	20	10	BICR6|PC3|YAPC|U251MG|AGS|HT29|ES2|A549|MCF7|A375	10	1	NA	NA	NA	NA
PFN2	5217	ENSG00000070087	NA	NA	NA	36	13	KYSE30|A549|BICR6|MCF7|U251MG|ES2|HT29|PC3|SNU761|KELLY|IPC298|AGS|NA	8	6	A549|LCLC103H|U251MG|HT29|PC3|ES2
PGAM1	5223	ENSG00000171314	NA	NA	NA	36	10	YAPC|AGS|BICR6|MCF7|ES2|PC3|A549|A375|U251MG|NA	NA	NA	NA
PGAP1	80055	ENSG00000197121	18	9	ES2|PC3|BICR6|A549|AGS|A375|HT29|U251MG|YAPC	NA	NA	NA	NA	NA	NA
PGBD1	84547	ENSG00000137338-bioMart	NA	NA	NA	30	10	AGS|U251MG|ES2|A549|MCF7|BICR6|PC3|HT29|A375|NA	9	6	ES2|MCF7|BICR6|A549|AGS|U251MG
PGD	5226	ENSG00000142657	42	18	YAPC|KELLY|KYSE30|U251MG|SNGM|BICR6|DANG|HCC1806|A375|HT29|HS944T|A549|PC3|IPC298|AGS|ES2|SNU761|LCLC103H	27	11	YAPC|PC3|AGS|A549|MCF7|A375|U251MG|ES2|KELLY|BICR6|NA	9	6	DANG|U251MG|AGS|YAPC|MCF7|BICR6
PGF	5228	ENSG00000119630	18	9	AGS|PC3|YAPC|HT29|A549|A375|U251MG|BICR6|ES2	24	1	NA	NA	NA	NA
PGK1	5230	ENSG00000102144	20	10	MCF7|PC3|HT29|BICR6|AGS|ES2|A549|U251MG|YAPC|A375	171	20	ES2|A375|HCC44|A549|DLD1|AGS|MCF7|PC3|YAPC|BICR6|U251MG|HT29|HS944T|LCLC103H|SNU761|SNGM|DANG|IPC298|KYSE30|NA	9	6	YAPC|KELLY|U251MG|A549|HT29|PC3
PGK2	5232	ENSG00000170950	20	10	PC3|YAPC|BICR6|ES2|A375|MCF7|A549|U251MG|HT29|AGS	10	1	NA	NA	NA	NA
PGM1	5236	ENSG00000079739	NA	NA	NA	87	16	BICR6|SNU761|ES2|YAPC|U251MG|PC3|AGS|HT29|SNGM|A549|HCC1806|MCF7|LCLC103H|A375|IPC298|KELLY	NA	NA	NA
PGM2L1	283209	ENSG00000165434-bioMart	20	10	PC3|AGS|YAPC|A549|ES2|A375|U251MG|HT29|MCF7|BICR6	NA	NA	NA	NA	NA	NA
PGM3	5238	ENSG00000013375	18	9	A549|BICR6|HT29|PC3|YAPC|A375|ES2|AGS|U251MG	NA	NA	NA	NA	NA	NA
PGR	5241	ENSG00000082175	20	10	MCF7|HT29|AGS|YAPC|ES2|A549|A375|U251MG|BICR6|PC3	NA	NA	NA	NA	NA	NA
PGRMC1	10857	ENSG00000101856	161	19	IPC298|MCF7|LCLC103H|YAPC|A549|PC3|AGS|HT29|U251MG|HS944T|A375|ES2|KYSE30|SNU761|KELLY|DANG|BICR6|SNGM|HCC1806	39	11	LCLC103H|A549|YAPC|U251MG|AGS|MCF7|A375|PC3|BICR6|HT29|ES2	NA	NA	NA
PHACTR1	221692	ENSG00000112137	18	9	A375|BICR6|ES2|YAPC|HT29|AGS|A549|PC3|U251MG	151	18	A375|A549|ES2|HCC44|DLD1|AGS|PC3|BICR6|U251MG|MCF7|HS944T|HCC1806|IPC298|YAPC|HT29|DANG|KYSE30|KELLY	2	2	A375|BICR6
PHACTR2	9749	ENSG00000112419	18	9	ES2|A375|HT29|PC3|BICR6|YAPC|A549|U251MG|AGS	NA	NA	NA	NA	NA	NA
PHB	5245	ENSG00000167085	NA	NA	NA	27	9	PC3|YAPC|BICR6|IPC298|U251MG|KELLY|A549|ES2|NA	8	6	AGS|U251MG|A549|A375|MCF7|BICR6
PHB2	11331	ENSG00000215021	42	18	DANG|KYSE30|YAPC|HS944T|HT29|U251MG|PC3|KELLY|IPC298|A375|ES2|LCLC103H|HCC1806|SNU761|A549|BICR6|AGS|SNGM	20	9	YAPC|U251MG|A375|A549|ES2|MCF7|BICR6|PC3|HT29	8	6	U251MG|YAPC|AGS|A375|BICR6|HT29
PHC3	80012	ENSG00000173889	18	9	A375|HT29|ES2|YAPC|U251MG|A549|AGS|BICR6|PC3	NA	NA	NA	NA	NA	NA
PHF1	5252	ENSG00000112511	NA	NA	NA	32	7	YAPC|AGS|U251MG|ES2|A375|MCF7|NA	8	5	YAPC|AGS|HS944T|A549|U251MG
PHF10	55274	ENSG00000130024	NA	NA	NA	32	10	A549|YAPC|HS944T|HT29|ES2|A375|LCLC103H|PC3|MCF7|NA	NA	NA	NA
PHF11	51131	ENSG00000136147	NA	NA	NA	30	9	YAPC|A549|ES2|AGS|U251MG|PC3|HT29|A375|NA	8	7	HT29|A375|AGS|ES2|BICR6|MCF7|YAPC
PHF13	148479	ENSG00000116273-bioMart	NA	NA	NA	30	10	DANG|PC3|U251MG|ES2|HT29|AGS|BICR6|LCLC103H|YAPC|NA	9	6	AGS|BICR6|U251MG|A549|HT29|A375
PHF19	26147	ENSG00000119403-bioMart	18	9	HT29|A549|BICR6|A375|U251MG|YAPC|PC3|ES2|AGS	24	1	NA	8	7	PC3|DANG|ES2|MCF7|A375|U251MG|BICR6
PHF2	5253	ENSG00000197724	NA	NA	NA	53	11	HT29|YAPC|BICR6|A375|PC3|ES2|A549|DANG|AGS|U251MG|MCF7	NA	NA	NA
PHF20L1	51105	ENSG00000129292	NA	NA	NA	6	6	HT29|MCF7|YAPC|BICR6|U251MG|ES2	NA	NA	NA
PHF21B	112885	ENSG00000056487-bioMart	NA	NA	NA	30	13	A375|A549|DANG|ES2|BICR6|SNGM|HT29|PC3|U251MG|AGS|KYSE30|YAPC|NA	NA	NA	NA
PHF23	79142	ENSG00000040633-bioMart	NA	NA	NA	33	10	A549|AGS|HT29|ES2|KELLY|BICR6|MCF7|SNU761|YAPC|NA	8	5	ES2|AGS|A375|U251MG|MCF7
PHF5A	84844	ENSG00000100410-bioMart	18	9	U251MG|AGS|BICR6|A549|ES2|A375|YAPC|HT29|PC3	30	10	AGS|A375|A549|HT29|YAPC|ES2|BICR6|U251MG|HS944T|NA	8	6	PC3|AGS|ES2|A549|A375|BICR6
PHGDH	26227	ENSG00000092621	85	19	HCC1806|KYSE30|BICR6|ES2|U251MG|HT29|SNGM|A549|A375|AGS|HS944T|IPC298|LCLC103H|MCF7|DANG|YAPC|SNU761|KELLY|PC3	42	13	A549|YAPC|PC3|BICR6|HT29|ES2|MCF7|U251MG|AGS|A375|LCLC103H|DANG|SNU761	NA	NA	NA
PHKA1	5255	ENSG00000067177	NA	NA	NA	88	15	MCF7|A375|DANG|ES2|YAPC|IPC298|U251MG|BICR6|PC3|AGS|A549|KELLY|HT29|HS944T|NA	NA	NA	NA
PHKA2	5256	ENSG00000044446	NA	NA	NA	10	1	NA	NA	NA	NA
PHKB	5257	ENSG00000102893	NA	NA	NA	80	17	A375|A549|KELLY|U251MG|PC3|HT29|AGS|SNGM|YAPC|IPC298|ES2|SNU761|BICR6|KYSE30|MCF7|LCLC103H|NA	NA	NA	NA
PHKG1	5260	ENSG00000164776	20	10	AGS|ES2|U251MG|HT29|PC3|MCF7|A549|YAPC|BICR6|A375	5	1	NA	NA	NA	NA
PHKG2	5261	ENSG00000156873	NA	NA	NA	240	16	U251MG|HS944T|A549|YAPC|MCF7|AGS|PC3|BICR6|A375|ES2|DANG|SNGM|HT29|KYSE30|HCC1806|NA	8	6	AGS|BICR6|U251MG|ES2|HS944T|SNU761
PHLDA1	22822	ENSG00000139289	18	9	PC3|HT29|A375|YAPC|A549|AGS|U251MG|BICR6|ES2	NA	NA	NA	NA	NA	NA
PHLDA2	7262	ENSG00000181649	18	9	A549|BICR6|A375|YAPC|ES2|PC3|AGS|U251MG|HT29	NA	NA	NA	NA	NA	NA
PHLDB2	90102	ENSG00000144824-bioMart	18	9	A375|ES2|U251MG|BICR6|A549|YAPC|HT29|AGS|PC3	NA	NA	NA	NA	NA	NA
PHLPP1	23239	ENSG00000081913	NA	NA	NA	40	13	AGS|MCF7|BICR6|PC3|YAPC|SNGM|U251MG|A375|A549|ES2|HT29|SNU761|NA	10	7	MCF7|DANG|HT29|YAPC|U251MG|A375|AGS
PHLPP2	23035	ENSG00000040199	NA	NA	NA	16	8	A375|ES2|PC3|MCF7|LCLC103H|BICR6|A549|SNGM	NA	NA	NA
PHOSPHO1	162466	ENSG00000173868-bioMart	18	9	AGS|U251MG|ES2|HT29|BICR6|A549|PC3|A375|YAPC	NA	NA	NA	NA	NA	NA
PHTF1	10745	ENSG00000116793	18	9	BICR6|U251MG|PC3|AGS|A375|ES2|HT29|A549|YAPC	29	11	PC3|YAPC|A375|ES2|DANG|KYSE30|U251MG|HCC1806|AGS|A549|NA	2	2	A549|A375
PHTF2	57157	ENSG00000006576	18	9	BICR6|A375|HT29|AGS|ES2|U251MG|A549|YAPC|PC3	27	1	NA	9	6	ES2|A375|BICR6|KYSE30|YAPC|A549
PHYH	5264	ENSG00000107537	18	9	BICR6|PC3|U251MG|HT29|ES2|YAPC|AGS|A375|A549	27	1	NA	9	6	BICR6|PC3|HT29|MCF7|AGS|KYSE30
PHYKPL	85007	ENSG00000175309-bioMart	18	9	ES2|A549|HT29|YAPC|U251MG|A375|AGS|PC3|BICR6	NA	NA	NA	NA	NA	NA
PI16	221476	ENSG00000164530-bioMart	18	9	U251MG|HT29|A549|ES2|A375|PC3|BICR6|AGS|YAPC	NA	NA	NA	8	6	A549|BICR6|HT29|AGS|MCF7|YAPC
PI4K2A	55361	ENSG00000155252	20	10	BICR6|A549|AGS|MCF7|U251MG|ES2|PC3|HT29|A375|YAPC	10	1	NA	NA	NA	NA
PI4K2B	55300	ENSG00000038210-bioMart	20	10	YAPC|ES2|AGS|A549|BICR6|A375|HT29|U251MG|MCF7|PC3	130	1	NA	NA	NA	NA
PI4KA	5297	ENSG00000241973	20	10	A549|A375|BICR6|HT29|PC3|YAPC|AGS|U251MG|MCF7|ES2	28	1	NA	NA	NA	NA
PI4KB	5298	ENSG00000143393	44	19	HT29|HS944T|PC3|IPC298|BICR6|A375|ES2|YAPC|A549|U251MG|SNGM|SNU761|DANG|MCF7|AGS|KELLY|HCC1806|KYSE30|LCLC103H	9	1	NA	NA	NA	NA
PIAS1	8554	ENSG00000033800	NA	NA	NA	33	12	A549|HT29|A375|PC3|YAPC|IPC298|BICR6|U251MG|ES2|SNU761|HS944T|NA	9	5	MCF7|YAPC|A375|PC3|KELLY
PIAS2	9063	ENSG00000078043	NA	NA	NA	42	13	U251MG|YAPC|A375|AGS|BICR6|PC3|A549|ES2|MCF7|HT29|SNU761|KYSE30|DANG	NA	NA	NA
PIAS3	10401	ENSG00000131788	NA	NA	NA	30	9	PC3|A375|YAPC|MCF7|HT29|U251MG|IPC298|AGS|NA	NA	NA	NA
PIAS4	51588	ENSG00000105229	NA	NA	NA	33	12	BICR6|LCLC103H|PC3|A375|ES2|YAPC|A549|MCF7|AGS|HT29|KYSE30|NA	NA	NA	NA
PICALM	8301	ENSG00000073921	18	9	HT29|PC3|ES2|YAPC|A375|A549|BICR6|U251MG|AGS	NA	NA	NA	NA	NA	NA
PID1	55022	ENSG00000153823	18	9	AGS|A549|ES2|U251MG|BICR6|PC3|YAPC|HT29|A375	NA	NA	NA	NA	NA	NA
PIGA	5277	ENSG00000165195	18	9	ES2|A375|BICR6|HT29|AGS|A549|YAPC|U251MG|PC3	24	1	NA	9	7	MCF7|BICR6|A549|AGS|HS944T|LCLC103H|PC3
PIGB	9488	ENSG00000069943	NA	NA	NA	24	11	A549|MCF7|ES2|U251MG|IPC298|BICR6|DANG|YAPC|A375|HT29|AGS	9	7	BICR6|LCLC103H|U251MG|AGS|PC3|MCF7|ES2
PIGBOS1	101928527	ENSG00000225973-bioMart	NA	NA	NA	NA	NA	NA	4	2	YAPC|HT29
PIGH	5283	ENSG00000100564	18	9	HT29|ES2|A375|YAPC|A549|U251MG|BICR6|AGS|PC3	NA	NA	NA	NA	NA	NA
PIGK	10026	ENSG00000142892	NA	NA	NA	35	14	PC3|MCF7|HT29|U251MG|HS944T|KYSE30|AGS|A549|BICR6|ES2|A375|DANG|YAPC|IPC298	9	8	AGS|MCF7|ES2|U251MG|A549|YAPC|PC3|SNU761
PIGL	9487	ENSG00000108474	18	9	A549|ES2|U251MG|YAPC|AGS|BICR6|HT29|A375|PC3	NA	NA	NA	NA	NA	NA
PIGR	5284	ENSG00000162896	18	9	AGS|ES2|YAPC|PC3|A549|U251MG|HT29|A375|BICR6	NA	NA	NA	NA	NA	NA
PIGU	128869	ENSG00000101464-bioMart	18	9	AGS|ES2|U251MG|A549|YAPC|BICR6|A375|HT29|PC3	NA	NA	NA	NA	NA	NA
PIGV	55650	ENSG00000060642	18	9	AGS|HT29|BICR6|YAPC|A375|ES2|A549|U251MG|PC3	NA	NA	NA	NA	NA	NA
PIH1D1	55011	ENSG00000104872	NA	NA	NA	51	13	A549|PC3|YAPC|ES2|DANG|AGS|U251MG|HT29|BICR6|SNGM|MCF7|A375|HCC1806	22	11	A375|HCC44|BICR6|ES2|U251MG|HT29|KYSE30|PC3|AGS|LCLC103H|YAPC
PIK3AP1	118788	ENSG00000155629-bioMart	18	9	HT29|U251MG|BICR6|ES2|A549|PC3|A375|YAPC|AGS	NA	NA	NA	NA	NA	NA
PIK3C2A	5286	ENSG00000011405	20	10	AGS|HT29|PC3|U251MG|A549|A375|BICR6|YAPC|MCF7|ES2	215	23	A375|HUH751|HCC44|ES2|A549|K562|DLD1|YAPC|AGS|HT29|MCF7|BICR6|KELLY|DANG|SNU761|U251MG|HCC1806|KYSE30|PC3|LCLC103H|SNGM|HS944T|NA	NA	NA	NA
PIK3C2B	5287	ENSG00000133056	NA	NA	NA	97	15	HT29|ES2|A375|U251MG|AGS|PC3|A549|YAPC|BICR6|IPC298|SNGM|HS944T|MCF7|KELLY|NA	NA	NA	NA
PIK3C2G	5288	ENSG00000139144	18	9	YAPC|U251MG|PC3|HT29|BICR6|A375|AGS|ES2|A549	9	1	NA	NA	NA	NA
PIK3C3	5289	ENSG00000078142	20	10	AGS|YAPC|A375|HT29|ES2|A549|PC3|MCF7|BICR6|U251MG	37	1	NA	NA	NA	NA
PIK3CA	5290	ENSG00000121879	19	5	A375|A549|HCC44|ES2|DLD1	134	17	ES2|A375|KELLY|YAPC|HT29|HS944T|PC3|U251MG|A549|DANG|BICR6|MCF7|SNGM|LCLC103H|AGS|SNU761|NA	107	13	HT29|A549|A375|YAPC|PC3|ES2|MCF7|SNGM|U251MG|BICR6|AGS|DANG|HCC1806
PIK3CB	5291	ENSG00000051382	NA	NA	NA	165	13	HCC44|ES2|HT29|A549|BICR6|AGS|MCF7|U251MG|A375|YAPC|HS944T|PC3|NA	28	12	HT29|A375|ES2|BICR6|AGS|MCF7|PC3|A549|U251MG|YAPC|SNU761|LCLC103H
PIK3CD	5293	ENSG00000171608	20	10	A549|ES2|HT29|U251MG|BICR6|PC3|YAPC|A375|AGS|MCF7	41	6	ES2|AGS|A375|HT29|U251MG|NA	17	9	ES2|PC3|A549|YAPC|MCF7|HT29|A375|U251MG|BICR6
PIK3CG	5294	ENSG00000105851	NA	NA	NA	42	10	AGS|PC3|ES2|YAPC|MCF7|LCLC103H|HT29|A549|BICR6|NA	18	8	HT29|AGS|U251MG|ES2|BICR6|PC3|YAPC|A375
PIK3IP1	113791	ENSG00000100100	NA	NA	NA	NA	NA	NA	3	3	HT29|MCF7|ES2
PIK3R1	5295	ENSG00000145675	20	10	U251MG|HT29|A375|YAPC|AGS|A549|MCF7|ES2|PC3|BICR6	157	15	A375|U251MG|ES2|BICR6|YAPC|HT29|MCF7|AGS|PC3|A549|SNU761|HS944T|SNGM|LCLC103H|NA	27	13	A549|YAPC|ES2|PC3|DANG|A375|MCF7|HT29|BICR6|LCLC103H|AGS|SNU761|KYSE30
PIK3R2	5296	ENSG00000105647	NA	NA	NA	18	7	A549|ES2|YAPC|BICR6|MCF7|A375|NA	8	5	BICR6|U251MG|YAPC|A549|ES2
PIK3R3	8503	ENSG00000117461	NA	NA	NA	41	5	PC3|A549|BICR6|YAPC|NA	47	12	PC3|HT29|U251MG|ES2|MCF7|A375|AGS|YAPC|BICR6|KELLY|A549|HCC1806
PIK3R4	30849	ENSG00000196455	94	19	ES2|PC3|DANG|BICR6|AGS|A549|SNU761|LCLC103H|YAPC|SNGM|A375|HT29|HS944T|KYSE30|IPC298|U251MG|HCC1806|KELLY|MCF7	42	11	YAPC|PC3|AGS|A375|MCF7|HT29|ES2|U251MG|BICR6|A549|NA	15	7	A549|HT29|U251MG|AGS|IPC298|MCF7|BICR6
