cmap_name	entrezgene_id	ensembl_gene_id
GRK1	6011	ENSG00000185974
GRK2	156	ENSG00000173020
GRK3	157	ENSG00000100077
GRK4	2868	ENSG00000125388
GRK5	2869	ENSG00000198873
GRK6	2870	ENSG00000198055
GRK7	131890	ENSG00000114124
GRM1	2911	ENSG00000152822
GRM2	2912	ENSG00000164082
GRM3	2913	ENSG00000198822
GRM4	2914	ENSG00000124493
GRM5	2915	ENSG00000168959
GRM6	2916	ENSG00000113262
GRM7	2917	ENSG00000196277
GRM8	2918	ENSG00000179603
GRN	2896	ENSG00000030582
GRPR	2925	ENSG00000126010
GRWD1	83743	ENSG00000105447
GSAP	54103	ENSG00000186088
GSC	145258	ENSG00000133937
GSDMB	55876	ENSG00000073605
GSK3A	2931	ENSG00000105723
GSK3B	2932	ENSG00000082701
GSN	2934	ENSG00000148180
GSPT1	2935	ENSG00000103342
GSPT2	23708	ENSG00000189369
GSR	2936	ENSG00000104687
GSS	2937	ENSG00000100983
GSTA1	2938	ENSG00000243955
GSTA2	2939	ENSG00000244067
GSTA3	2940	ENSG00000174156
GSTA4	2941	ENSG00000170899
GSTA5	221357	ENSG00000182793
GSTK1	373156	ENSG00000197448
GSTM1	2944	ENSG00000134184
GSTM2	2946	ENSG00000213366
GSTM3	2947	ENSG00000134202
GSTM4	2948	ENSG00000168765
GSTM5	2949	ENSG00000134201
GSTO1	9446	ENSG00000148834
GSTO2	119391	ENSG00000065621
GSTP1	2950	ENSG00000084207
GSTT1	2952	ENSG00000277656
GSTZ1	2954	ENSG00000100577
GTDC1	79712	ENSG00000121964
GTF2A1	2957	ENSG00000165417
GTF2A2	2958	ENSG00000140307
GTF2B	2959	ENSG00000137947
GTF2E2	2961	ENSG00000197265
GTF2F1	2962	ENSG00000125651
GTF2F2	2963	ENSG00000188342
GTF2H1	2965	ENSG00000110768
GTF2H3	2967	ENSG00000111358
GTF2I	2969	ENSG00000263001
GTF2IRD2	84163	ENSG00000196275
GTF3C2	2976	ENSG00000115207
GTF3C4	9329	ENSG00000125484
GTPBP2	54676	ENSG00000172432
GTPBP4	23560	ENSG00000107937
GTPBP8	29083	ENSG00000163607
GTSF1	121355	ENSG00000170627
GUCY1A2	2977	ENSG00000152402
GUCY2C	2984	ENSG00000070019
GUCY2D	3000	ENSG00000132518
GUCY2F	2986	ENSG00000101890
GUK1	2987	ENSG00000143774
GULP1	51454	ENSG00000144366
GUSB	2990	ENSG00000169919
GYG1	2992	ENSG00000163754
GYPA	2993	ENSG00000170180
GYPB	2994	ENSG00000250361
GYPC	2995	ENSG00000136732
GYPE	2996	ENSG00000197465
GYS1	2997	ENSG00000104812
GZMA	3001	ENSG00000145649
GZMB	3002	ENSG00000100453
GZMH	2999	ENSG00000100450
GZMK	3003	ENSG00000113088
GZMM	3004	ENSG00000197540
H2AFV	94239	ENSG00000105968
H2AFX	3014	ENSG00000188486
H2AFY	9555	ENSG00000113648
H2AFY2	55506	ENSG00000099284
H6PD	9563	ENSG00000049239
HACD3	51495	ENSG00000074696
HADH	3033	ENSG00000138796
HADHA	3030	ENSG00000084754
HADHB	3032	ENSG00000138029
HAGH	3029	ENSG00000063854
HAGLR	401022	ENSG00000224189
HAL	3034	ENSG00000084110
HAMP	57817	ENSG00000105697
HAND1	9421	ENSG00000113196
HAND2	9464	ENSG00000164107
HAO1	54363	ENSG00000101323
HAO2	51179	ENSG00000116882
HAPLN1	1404	ENSG00000145681
HAPLN2	60484	ENSG00000132702
HAPLN3	145864	ENSG00000140511
HARS	3035	ENSG00000170445
HASPIN	83903	ENSG00000177602
HAT1	8520	ENSG00000128708
HAUS1	115106	ENSG00000152240
HAVCR1	26762	ENSG00000113249
HAVCR2	84868	ENSG00000135077
HAX1	10456	ENSG00000143575
HBA1	3039	ENSG00000206172
HBE1	3046	ENSG00000213931
HBEGF	1839	ENSG00000113070
HBP1	26959	ENSG00000105856
HCAR1	27198	ENSG00000196917
HCFC1	3054	ENSG00000172534
HCFC2	29915	ENSG00000111727
HCK	3055	ENSG00000101336
HCLS1	3059	ENSG00000180353
HCN1	348980	ENSG00000164588
HCN2	610	ENSG00000099822
HCN4	10021	ENSG00000138622
HCRT	3060	ENSG00000161610
HCRTR1	3061	ENSG00000121764
HCRTR2	3062	ENSG00000137252
HCST	10870	ENSG00000126264
HDAC1	3065	ENSG00000116478
HDAC10	83933	ENSG00000100429
HDAC11	79885	ENSG00000163517
HDAC2	3066	ENSG00000196591
HDAC3	8841	ENSG00000171720
HDAC4	9759	ENSG00000068024
HDAC5	10014	ENSG00000108840
HDAC6	10013	ENSG00000094631
HDAC7	51564	ENSG00000061273
HDAC8	55869	ENSG00000147099
HDAC9	9734	ENSG00000048052
HDC	3067	ENSG00000140287
HDGFL3	50810	ENSG00000166503
HEATR1	55127	ENSG00000119285
HEBP1	50865	ENSG00000013583
HECW2	57520	ENSG00000138411
HEPACAM	220296	ENSG00000165478
HEPACAM2	253012	ENSG00000188175
HERC4	26091	ENSG00000148634
HERC5	51191	ENSG00000138646
HERC6	55008	ENSG00000138642
HERPUD1	9709	ENSG00000051108
HERPUD2	64224	ENSG00000122557
HES1	3280	ENSG00000114315
HES2	54626	ENSG00000069812
HESX1	8820	ENSG00000163666
HEXA	3073	ENSG00000213614
HEXB	3074	ENSG00000049860
HEXIM1	10614	ENSG00000186834
HEY1	23462	ENSG00000164683
HEY2	23493	ENSG00000135547
HFE	3077	ENSG00000010704
HGFAC	3083	ENSG00000109758
HGS	9146	ENSG00000185359
HHEX	3087	ENSG00000152804
HHLA2	11148	ENSG00000114455
HIBADH	11112	ENSG00000106049
HIBCH	26275	ENSG00000198130
HIC2	23119	ENSG00000169635
HIF1A	3091	ENSG00000100644
HIF1AN	55662	ENSG00000166135
HIF3A	64344	ENSG00000124440
HIGD2A	192286	ENSG00000146066
HINFP	25988	ENSG00000172273
HINT1	3094	ENSG00000169567
HINT3	135114	ENSG00000111911
HIP1R	9026	ENSG00000130787
HIPK1	204851	ENSG00000163349
HIPK2	28996	ENSG00000064393
HIPK3	10114	ENSG00000110422
HIPK4	147746	ENSG00000160396
HIST1H1A	3024	ENSG00000124610
HIST1H1B	3009	ENSG00000184357
HIST1H1C	3006	ENSG00000187837
HIST1H1E	3008	ENSG00000168298
HIST1H1T	3010	ENSG00000187475
HIST1H2AC	8334	ENSG00000180573
HIST1H2BD	3017	ENSG00000158373
HIST1H2BJ	8970	ENSG00000124635
HIST1H2BK	85236	ENSG00000197903
HIST1H3A	8350	ENSG00000275714
HIST2H2BE	8349	ENSG00000184678
HIVEP1	3096	ENSG00000095951
HIVEP2	3097	ENSG00000010818
HIVEP3	59269	ENSG00000127124
HK1	3098	ENSG00000156515
HK2	3099	ENSG00000159399
HK3	3101	ENSG00000160883
HKDC1	80201	ENSG00000156510
HLA-A	3105	ENSG00000206503
HLA-B	3106	ENSG00000234745
HLA-DMA	3108	ENSG00000204257
HLA-DMB	3109	ENSG00000242574
HLA-DOA	3111	ENSG00000204252
HLA-DOB	3112	ENSG00000241106
HLA-DPA1	3113	ENSG00000231389
HLA-DPB1	3115	ENSG00000223865
HLA-DQA1	3117	ENSG00000196735
HLA-DQB1	3119	ENSG00000179344
HLA-DQB2	3120	ENSG00000232629
HLA-DRA	3122	ENSG00000204287
HLA-DRB1	3123	ENSG00000196126
HLA-DRB5	3127	ENSG00000198502
HLCS	3141	ENSG00000159267
HLF	3131	ENSG00000108924
HLTF	6596	ENSG00000071794
HLX	3142	ENSG00000136630
HM13	81502	ENSG00000101294
HMBOX1	79618	ENSG00000147421
HMCN2	256158	ENSG00000148357
HMG20B	10362	ENSG00000064961
HMGA1	3159	ENSG00000137309
HMGA2	8091	ENSG00000149948
HMGB1	3146	ENSG00000189403
HMGB2	3148	ENSG00000164104
HMGB3	3149	ENSG00000029993
HMGB4	127540	ENSG00000176256
HMGCL	3155	ENSG00000117305
HMGCR	3156	ENSG00000113161
HMGCS1	3157	ENSG00000112972
HMGCS2	3158	ENSG00000134240
HMGN3	9324	ENSG00000118418
HMGN4	10473	ENSG00000182952
HMGN5	79366	ENSG00000198157
HMMR	3161	ENSG00000072571
HMOX1	3162	ENSG00000100292
HMOX2	3163	ENSG00000103415
HNF1A	6927	ENSG00000135100
HNF1B	6928	ENSG00000275410
HNF4A	3172	ENSG00000101076
HNF4G	3174	ENSG00000164749
HNMT	3176	ENSG00000150540
HNRNPAB	3182	ENSG00000197451
HNRNPM	4670	ENSG00000099783
HOGA1	112817	ENSG00000241935
HOMER2	9455	ENSG00000103942
HOMEZ	57594	ENSG00000290292
HOOK2	29911	ENSG00000095066
HOPX	84525	ENSG00000171476
HORMAD2	150280	ENSG00000176635
HOXA-AS3	100133311	ENSG00000254369
HOXA1	3198	ENSG00000105991
HOXA10	3206	ENSG00000253293
HOXA10-AS	100874323	ENSG00000253187
HOXA13	3209	ENSG00000106031
HOXA2	3199	ENSG00000105996
HOXA3	3200	ENSG00000105997
HOXA5	3202	ENSG00000106004
HOXA6	3203	ENSG00000106006
HOXA9	3205	ENSG00000078399
HOXB-AS3	404266	ENSG00000233101
HOXB13	10481	ENSG00000159184
HOXB2	3212	ENSG00000173917
HOXB4	3214	ENSG00000182742
HOXB5	3215	ENSG00000120075
HOXB7	3217	ENSG00000260027
HOXB8	3218	ENSG00000120068
HOXC10	3226	ENSG00000180818
HOXC11	3227	ENSG00000123388
HOXC13-AS	100874366	ENSG00000249641
HOXC4	3221	ENSG00000198353
HOXC9	3225	ENSG00000180806
HOXD10	3236	ENSG00000128710
HOXD9	3235	ENSG00000128709
HP1BP3	50809	ENSG00000127483
HPD	3242	ENSG00000158104
HPGD	3248	ENSG00000164120
HPGDS	27306	ENSG00000163106
HPN	3249	ENSG00000105707
HPRT1	3251	ENSG00000165704
HPS1	3257	ENSG00000107521
HPS4	89781	ENSG00000100099
HPS6	79803	ENSG00000166189
HPSE	10855	ENSG00000173083
HRAS	3265	ENSG00000174775
HRH1	3269	ENSG00000196639
HRH2	3274	ENSG00000113749
HRH3	11255	ENSG00000101180
HRH4	59340	ENSG00000134489
HRK	8739	ENSG00000135116
HS2ST1	9653	ENSG00000153936
HS3ST3A1	9955	ENSG00000153976
HSBP1	3281	ENSG00000230989
HSD11B1	3290	ENSG00000117594
HSD11B2	3291	ENSG00000176387
HSD17B1	3292	ENSG00000108786
HSD17B10	3028	ENSG00000072506
HSD17B11	51170	ENSG00000198189
HSD17B2	3294	ENSG00000086696
HSD17B3	3293	ENSG00000130948
HSD17B4	3295	ENSG00000133835
HSD17B6	8630	ENSG00000025423
HSD17B7	51478	ENSG00000132196
HSD17B8	7923	ENSG00000204228
HSD3B1	3283	ENSG00000203857
HSD3B2	3284	ENSG00000203859
HSD3B7	80270	ENSG00000099377
HSF1	3297	ENSG00000185122
HSF2	3298	ENSG00000025156
HSF5	124535	ENSG00000176160
HSP90AA1	3320	ENSG00000080824
HSP90AB1	3326	ENSG00000096384
HSP90B1	7184	ENSG00000166598
HSPA14	51182	ENSG00000187522
HSPA1A	3303	ENSG00000204389
HSPA2	3306	ENSG00000126803
HSPA4	3308	ENSG00000170606
HSPA5	3309	ENSG00000044574
HSPA8	3312	ENSG00000109971
HSPA9	3313	ENSG00000113013
HSPB1	3315	ENSG00000106211
HSPB8	26353	ENSG00000152137
HSPB9	94086	ENSG00000260325
HSPBAP1	79663	ENSG00000169087
HSPD1	3329	ENSG00000144381
HSPE1	3336	ENSG00000115541
HSPG2	3339	ENSG00000142798
HTATIP2	10553	ENSG00000109854
HTATSF1	27336	ENSG00000102241
HTD2	109703458	ENSG00000255154
HTR1A	3350	ENSG00000178394
HTR1B	3351	ENSG00000135312
HTR1D	3352	ENSG00000179546
HTR1E	3354	ENSG00000168830
HTR1F	3355	ENSG00000179097
HTR2A	3356	ENSG00000102468
HTR2B	3357	ENSG00000135914
HTR2C	3358	ENSG00000147246
HTR3A	3359	ENSG00000166736
HTR3B	9177	ENSG00000149305
HTR4	3360	ENSG00000164270
HTR5A	3361	ENSG00000157219
HTR6	3362	ENSG00000158748
HTR7	3363	ENSG00000148680
HTRA1	5654	ENSG00000166033
HTRA2	27429	ENSG00000115317
HTRA4	203100	ENSG00000169495
HUNK	30811	ENSG00000142149
HUS1	3364	ENSG00000136273
HUWE1	10075	ENSG00000086758
HVCN1	84329	ENSG00000122986
HYAL1	3373	ENSG00000114378
HYAL2	8692	ENSG00000068001
HYOU1	10525	ENSG00000149428
IARS	3376	ENSG00000196305
IARS2	55699	ENSG00000067704
IBTK	25998	ENSG00000005700
ICAM1	3383	ENSG00000090339
ICAM2	3384	ENSG00000108622
ICAM3	3385	ENSG00000076662
ICAM4	3386	ENSG00000105371
ICAM5	7087	ENSG00000105376
ICK	22858	ENSG00000112144
ICMT	23463	ENSG00000116237
ICOS	29851	ENSG00000163600
ICOSLG	23308	ENSG00000160223
ID1	3397	ENSG00000125968
ID2	3398	ENSG00000115738
ID3	3399	ENSG00000117318
ID4	3400	ENSG00000172201
IDE	3416	ENSG00000119912
IDH1	3417	ENSG00000138413
IDH2	3418	ENSG00000182054
IDH3A	3419	ENSG00000166411
IDH3B	3420	ENSG00000101365
IDH3G	3421	ENSG00000067829
IDI1	3422	ENSG00000067064
IDI2	91734	ENSG00000148377
IDNK	414328	ENSG00000148057
IDO1	3620	ENSG00000131203
IDO2	169355	ENSG00000188676
IDUA	3425	ENSG00000127415
IER3	8870	ENSG00000137331
IFI16	3428	ENSG00000163565
IFI27	3429	ENSG00000165949
IFI30	10437	ENSG00000216490
IFI44	10561	ENSG00000137965
IFI44L	10964	ENSG00000137959
IFI6	2537	ENSG00000126709
IFIH1	64135	ENSG00000115267
IFIT1	3434	ENSG00000185745
IFIT2	3433	ENSG00000119922
IFIT3	3437	ENSG00000119917
IFIT5	24138	ENSG00000152778
IFITM1	8519	ENSG00000185885
IFNA1	3439	ENSG00000197919
IFNA10	3446	ENSG00000186803
IFNA14	3448	ENSG00000228083
IFNA16	3449	ENSG00000147885
IFNA17	3451	ENSG00000234829
IFNA2	3440	ENSG00000188379
IFNA21	3452	ENSG00000137080
IFNA4	3441	ENSG00000236637
IFNA5	3442	ENSG00000147873
IFNA7	3444	ENSG00000214042
IFNA8	3445	ENSG00000120242
IFNAR1	3454	ENSG00000142166
IFNAR2	3455	ENSG00000159110
IFNB1	3456	ENSG00000171855
IFNG	3458	ENSG00000111537
IFNGR1	3459	ENSG00000027697
IFNGR2	3460	ENSG00000159128
IFNL3	282617	ENSG00000197110
IFRD2	7866	ENSG00000214706
IFT172	26160	ENSG00000138002
IGBP1	3476	ENSG00000089289
IGDCC4	57722	ENSG00000103742
IGF1	3479	ENSG00000017427
IGF1R	3480	ENSG00000140443
IGF2	3481	ENSG00000167244
IGF2BP1	10642	ENSG00000159217
IGF2BP2	10644	ENSG00000073792
IGF2BP3	10643	ENSG00000136231
IGF2R	3482	ENSG00000197081
IGFBP2	3485	ENSG00000115457
IGFBP3	3486	ENSG00000146674
IGFBP4	3487	ENSG00000141753
IGFBP5	3488	ENSG00000115461
IGFBP6	3489	ENSG00000167779
IGFBP7	3490	ENSG00000163453
IGFN1	91156	ENSG00000163395
IGHMBP2	3508	ENSG00000132740
IGLL1	3543	ENSG00000128322
IGLON5	402665	ENSG00000142549
IGSF1	3547	ENSG00000147255
IGSF10	285313	ENSG00000152580
IGSF23	147710	ENSG00000216588
IGSF3	3321	ENSG00000143061
IGSF5	150084	ENSG00000183067
IGSF6	10261	ENSG00000140749
IGSF8	93185	ENSG00000162729
IGSF9	57549	ENSG00000085552
IGSF9B	22997	ENSG00000080854
IHH	3549	ENSG00000163501
IKBIP	121457	ENSG00000166130
IKBKB	3551	ENSG00000104365
IKBKE	9641	ENSG00000263528
IKBKG	8517	ENSG00000269335
IKZF1	10320	ENSG00000185811
IKZF2	22807	ENSG00000030419
IKZF3	22806	ENSG00000161405
IKZF5	64376	ENSG00000095574
IL10	3586	ENSG00000136634
IL10RA	3587	ENSG00000110324
IL10RB	3588	ENSG00000243646
IL11	3589	ENSG00000095752
IL11RA	3590	ENSG00000137070
IL12A	3592	ENSG00000168811
IL12B	3593	ENSG00000113302
IL12RB1	3594	ENSG00000096996
IL12RB2	3595	ENSG00000081985
IL13	3596	ENSG00000169194
IL13RA1	3597	ENSG00000131724
IL13RA2	3598	ENSG00000123496
IL15	3600	ENSG00000164136
IL15RA	3601	ENSG00000134470
IL16	3603	ENSG00000172349
IL17A	3605	ENSG00000112115
IL17C	27189	ENSG00000124391
IL17D	53342	ENSG00000172458
IL17F	112744	ENSG00000112116
IL17RA	23765	ENSG00000177663
IL17RB	55540	ENSG00000056736
IL17RC	84818	ENSG00000163702
IL17RE	132014	ENSG00000163701
IL18	3606	ENSG00000150782
IL18BP	10068	ENSG00000137496
IL18R1	8809	ENSG00000115604
IL18RAP	8807	ENSG00000115607
IL1B	3553	ENSG00000125538
IL1R1	3554	ENSG00000115594
IL1R2	7850	ENSG00000115590
IL1RAP	3556	ENSG00000196083
IL1RAPL1	11141	ENSG00000169306
IL1RAPL2	26280	ENSG00000189108
IL1RL1	9173	ENSG00000115602
IL1RL2	8808	ENSG00000115598
IL1RN	3557	ENSG00000136689
IL2	3558	ENSG00000109471
IL20	50604	ENSG00000162891
IL21	59067	ENSG00000138684
IL21R	50615	ENSG00000103522
IL22	50616	ENSG00000127318
IL23A	51561	ENSG00000110944
IL23R	149233	ENSG00000162594
IL25	64806	ENSG00000166090
IL26	55801	ENSG00000111536
IL27	246778	ENSG00000197272
IL27RA	9466	ENSG00000104998
IL2RA	3559	ENSG00000134460
IL2RB	3560	ENSG00000100385
IL2RG	3561	ENSG00000147168
IL31	386653	ENSG00000204671
IL33	90865	ENSG00000137033
IL36G	56300	ENSG00000136688
IL36RN	26525	ENSG00000136695
IL3RA	3563	ENSG00000185291
IL4	3565	ENSG00000113520
IL4I1	259307	ENSG00000104951
IL4R	3566	ENSG00000077238
IL5	3567	ENSG00000113525
IL5RA	3568	ENSG00000091181
IL6	3569	ENSG00000136244
IL6R	3570	ENSG00000160712
IL6ST	3572	ENSG00000134352
IL7	3574	ENSG00000104432
IL7R	3575	ENSG00000168685
IL9	3578	ENSG00000145839
IL9R	3581	ENSG00000124334
ILDR2	387597	ENSG00000143195
ILF2	3608	ENSG00000143621
ILF3	3609	ENSG00000129351
ILK	3611	ENSG00000166333
ILKAP	80895	ENSG00000132323
IMP3	55272	ENSG00000177971
IMP4	92856	ENSG00000136718
IMPA1	3612	ENSG00000133731
IMPA2	3613	ENSG00000141401
IMPDH1	3614	ENSG00000106348
IMPDH2	3615	ENSG00000178035
INCENP	3619	ENSG00000149503
INF2	64423	ENSG00000203485
ING1	3621	ENSG00000153487
ING2	3622	ENSG00000168556
ING3	54556	ENSG00000071243
ING4	51147	ENSG00000111653
INHBC	3626	ENSG00000175189
INHBE	83729	ENSG00000139269
INO80	54617	ENSG00000128908
INPP1	3628	ENSG00000151689
INPP4A	3631	ENSG00000040933
INPP4B	8821	ENSG00000109452
INPP5A	3632	ENSG00000068383
INPP5D	3635	ENSG00000168918
INPP5F	22876	ENSG00000198825
INPPL1	3636	ENSG00000165458
INS	3630	ENSG00000254647
INSC	387755	ENSG00000188487
INSIG1	3638	ENSG00000186480
INSM2	84684	ENSG00000168348
INSR	3643	ENSG00000171105
INSRR	3645	ENSG00000027644
INTS1	26173	ENSG00000164880
INTS12	57117	ENSG00000138785
INTS3	65123	ENSG00000143624
INTS4	92105	ENSG00000149262
IP6K1	9807	ENSG00000176095
IP6K2	51447	ENSG00000068745
IP6K3	117283	ENSG00000161896
IPCEF1	26034	ENSG00000074706
IPMK	253430	ENSG00000151151
IPO13	9670	ENSG00000117408
IPPK	64768	ENSG00000127080
IQGAP1	8826	ENSG00000140575
IQSEC1	9922	ENSG00000144711
IQSEC3	440073	ENSG00000120645
IRAK1	3654	ENSG00000184216
IRAK2	3656	ENSG00000134070
IRAK3	11213	ENSG00000090376
IRAK4	51135	ENSG00000198001
IREB2	3658	ENSG00000136381
IRF1	3659	ENSG00000125347
IRF2	3660	ENSG00000168310
IRF2BP1	26145	ENSG00000170604
IRF3	3661	ENSG00000126456
IRF4	3662	ENSG00000137265
IRF5	3663	ENSG00000128604
IRF6	3664	ENSG00000117595
IRF7	3665	ENSG00000185507
IRF8	3394	ENSG00000140968
IRF9	10379	ENSG00000213928
IRGC	56269	ENSG00000124449
IRGM	345611	ENSG00000237693
IRS1	3667	ENSG00000169047
IRS2	8660	ENSG00000185950
ISG15	9636	ENSG00000187608
ISG20	3669	ENSG00000172183
ISL1	3670	ENSG00000016082
ISLR2	57611	ENSG00000167178
ISM1	140862	ENSG00000101230
ISOC1	51015	ENSG00000066583
ISX	91464	ENSG00000175329
ITCH	83737	ENSG00000078747
ITFG1	81533	ENSG00000129636
ITGA1	3672	ENSG00000213949
ITGA11	22801	ENSG00000137809
ITGA2	3673	ENSG00000164171
ITGA2B	3674	ENSG00000005961
ITGA3	3675	ENSG00000005884
ITGA4	3676	ENSG00000115232
ITGA6	3655	ENSG00000091409
ITGA8	8516	ENSG00000077943
ITGAD	3681	ENSG00000156886
ITGAE	3682	ENSG00000083457
ITGAL	3683	ENSG00000005844
ITGAM	3684	ENSG00000169896
ITGAV	3685	ENSG00000138448
ITGAX	3687	ENSG00000140678
ITGB1	3688	ENSG00000150093
ITGB1BP1	9270	ENSG00000119185
ITGB2	3689	ENSG00000160255
ITGB3	3690	ENSG00000259207
ITGB4	3691	ENSG00000132470
ITGB5	3693	ENSG00000082781
ITGB7	3695	ENSG00000139626
ITGB8	3696	ENSG00000105855
ITK	3702	ENSG00000113263
ITLN1	55600	ENSG00000179914
ITM2A	9452	ENSG00000078596
ITM2C	81618	ENSG00000135916
ITPA	3704	ENSG00000125877
ITPK1	3705	ENSG00000100605
ITPKA	3706	ENSG00000137825
ITPKB	3707	ENSG00000143772
ITPKC	80271	ENSG00000086544
ITPR1	3708	ENSG00000150995
ITPR2	3709	ENSG00000123104
ITPR3	3710	ENSG00000096433
ITPRIP	85450	ENSG00000148841
ITPRIPL1	150771	ENSG00000198885
ITSN1	6453	ENSG00000205726
IVD	3712	ENSG00000128928
IZUMO4	113177	ENSG00000099840
JAG1	182	ENSG00000101384
JAK1	3716	ENSG00000162434
JAK2	3717	ENSG00000096968
JAK3	3718	ENSG00000105639
JAKMIP1	152789	ENSG00000152969
JAKMIP2-AS1	153469	ENSG00000280780
JAM2	58494	ENSG00000154721
JAM3	83700	ENSG00000166086
JAML	120425	ENSG00000160593
JAZF1	221895	ENSG00000153814
JCHAIN	3512	ENSG00000132465
JDP2	122953	ENSG00000140044
JMJD4	65094	ENSG00000081692
JMJD6	23210	ENSG00000070495
JMJD7-PLA2G4B	8681	ENSG00000168970
JMJD8	339123	ENSG00000161999
JOSD1	9929	ENSG00000100221
JPT2	90861	ENSG00000206053
JSRP1	126306	ENSG00000167476
JUN	3725	ENSG00000177606
JUNB	3726	ENSG00000171223
JUND	3727	ENSG00000130522
JUP	3728	ENSG00000173801
KALRN	8997	ENSG00000160145
KANK1	23189	ENSG00000107104
KANK3	256949	ENSG00000186994
KARS	3735	ENSG00000065427
KAT2A	2648	ENSG00000108773
KAT2B	8850	ENSG00000114166
KAT5	10524	ENSG00000172977
KAT6A	7994	ENSG00000083168
KAT6B	23522	ENSG00000156650
KAT7	11143	ENSG00000136504
KAT8	84148	ENSG00000103510
KAZALD1	81621	ENSG00000107821
KBTBD2	25948	ENSG00000170852
KBTBD4	55709	ENSG00000123444
KBTBD8	84541	ENSG00000163376
KCMF1	56888	ENSG00000176407
KCNA1	3736	ENSG00000111262
KCNA10	3744	ENSG00000143105
KCNA2	3737	ENSG00000177301
KCNA3	3738	ENSG00000177272
KCNA4	3739	ENSG00000182255
KCNA5	3741	ENSG00000130037
KCNA6	3742	ENSG00000151079
KCNA7	3743	ENSG00000104848
KCNAB2	8514	ENSG00000069424
KCNB1	3745	ENSG00000158445
KCNB2	9312	ENSG00000182674
KCNC1	3746	ENSG00000129159
KCNC2	3747	ENSG00000166006
KCNC3	3748	ENSG00000131398
KCNC4	3749	ENSG00000116396
KCND1	3750	ENSG00000102057
KCND2	3751	ENSG00000184408
KCND3	3752	ENSG00000171385
KCNE1	3753	ENSG00000180509
KCNE2	9992	ENSG00000159197
KCNE3	10008	ENSG00000175538
KCNE4	23704	ENSG00000152049
KCNG1	3755	ENSG00000026559
KCNG3	170850	ENSG00000171126
KCNH1	3756	ENSG00000143473
KCNH2	3757	ENSG00000055118
KCNH5	27133	ENSG00000140015
KCNH7	90134	ENSG00000184611
KCNJ10	3766	ENSG00000177807
KCNJ11	3767	ENSG00000187486
KCNJ12	3768	ENSG00000184185
KCNJ13	3769	ENSG00000115474
KCNJ14	3770	ENSG00000182324
KCNJ15	3772	ENSG00000157551
KCNJ4	3761	ENSG00000168135
KCNJ5	3762	ENSG00000120457
KCNJ6	3763	ENSG00000157542
KCNJ8	3764	ENSG00000121361
KCNK1	3775	ENSG00000135750
KCNK10	54207	ENSG00000100433
KCNK12	56660	ENSG00000184261
KCNK13	56659	ENSG00000152315
KCNK15	60598	ENSG00000124249
KCNK2	3776	ENSG00000082482
KCNK3	3777	ENSG00000171303
KCNK4	50801	ENSG00000182450
KCNK5	8645	ENSG00000164626
KCNK7	10089	ENSG00000173338
KCNK9	51305	ENSG00000169427
KCNMA1	3778	ENSG00000156113
KCNMB2	10242	ENSG00000197584
KCNMB3	27094	ENSG00000171121
KCNMB4	27345	ENSG00000135643
KCNN1	3780	ENSG00000105642
KCNN2	3781	ENSG00000080709
KCNN3	3782	ENSG00000143603
KCNN4	3783	ENSG00000104783
KCNQ1	3784	ENSG00000053918
KCNQ2	3785	ENSG00000075043
KCNQ3	3786	ENSG00000184156
KCNQ4	9132	ENSG00000117013
KCNQ5	56479	ENSG00000185760
KCNS1	3787	ENSG00000124134
KCNS2	3788	ENSG00000156486
KCNS3	3790	ENSG00000170745
KCNT2	343450	ENSG00000162687
KCNU1	157855	ENSG00000215262
KCNV2	169522	ENSG00000168263
KCTD1	284252	ENSG00000134504
KCTD12	115207	ENSG00000178695
KCTD16	57528	ENSG00000183775
KCTD17	79734	ENSG00000100379
KCTD2	23510	ENSG00000180901
KCTD3	51133	ENSG00000136636
KCTD5	54442	ENSG00000167977
KCTD8	386617	ENSG00000183783
KDELR2	11014	ENSG00000136240
KDELR3	11015	ENSG00000100196
KDM1A	23028	ENSG00000004487
KDM1B	221656	ENSG00000165097
KDM2A	22992	ENSG00000173120
KDM2B	84678	ENSG00000089094
KDM3A	55818	ENSG00000115548
KDM3B	51780	ENSG00000120733
KDM4A	9682	ENSG00000066135
KDM4B	23030	ENSG00000127663
KDM4C	23081	ENSG00000107077
KDM4D	55693	ENSG00000186280
KDM4E	390245	ENSG00000235268
KDM5A	5927	ENSG00000073614
KDM5B	10765	ENSG00000117139
KDM5C	8242	ENSG00000126012
KDM5D	8284	ENSG00000012817
KDM6A	7403	ENSG00000147050
KDM6B	23135	ENSG00000132510
KDM8	79831	ENSG00000155666
KDR	3791	ENSG00000128052
KEAP1	9817	ENSG00000079999
KEL	3792	ENSG00000197993
KHDRBS1	10657	ENSG00000121774
KHK	3795	ENSG00000138030
KHSRP	8570	ENSG00000088247
KIAA0100	9703	ENSG00000007202
KIAA0355	9710	ENSG00000166398
KIAA0753	9851	ENSG00000198920
KIAA1109	84162	ENSG00000138688
KIF11	3832	ENSG00000138160
KIF13B	23303	ENSG00000197892
KIF14	9928	ENSG00000118193
KIF19	124602	ENSG00000196169
KIF20A	10112	ENSG00000112984
KIF21A	55605	ENSG00000139116
KIF21B	23046	ENSG00000116852
KIF2B	84643	ENSG00000141200
KIF2C	11004	ENSG00000142945
KIF3A	11127	ENSG00000131437
KIF3B	9371	ENSG00000101350
