gene_symbol	entrez_ID
RGS18	64407
RGS21	431704
RGS1	5996
RGS13	6003
RGS2	5997
UCHL5	51377
TROVE2	6738
GLRX2	51022
CDC73	79577
B3GALT2	8707
KCNT2	343450
CFH	3075
CFHR3	10878
CFHR1	3078
CFHR2	3080
CFHR4	10877
CFHR5	81494
F13B	2165
ASPM	259266
ZBTB41	360023
CRB1	23418
DENND1B	163486
C1orf53	388722
LHX9	56956
NEK7	140609
ATP6V1G3	127124
PTPRC	5788
NR5A2	2494
ZNF281	23528
KIF14	9928
DDX59	83479
CAMSAP2	23271
GPR25	2848
C1orf106	55765
KIF21B	23046
CACNA1S	779
ASCL5	647219
TMEM9	252839
IGFN1	91156
PKP1	5317
TNNT2	7139
LAD1	3898
TNNI1	7135
PHLDA3	23612
CSRP1	1465
NAV1	89796
IPO9	55705
SHISA4	149345
LMOD1	25802
TIMM17A	10440
RNPEP	6051
ELF3	1999
GPR37L1	9283
ARL8A	127829
PTPN7	5778
LGR6	59352
UBE2T	29089
PPP1R12B	4660
SYT2	127833
KDM5B	10765
RP11-480I12.4	641515
RABIF	5877
KLHL12	59349
ADIPOR1	51094
CYB5R1	51706
TMEM183A	92703
PPFIA4	8497
MYOG	4656
ADORA1	134
MYBPH	4608
CHI3L1	1116
CHIT1	1118
BTG2	7832
FMOD	2331
PRELP	5549
OPTC	26254
ATP2B4	493
LAX1	54900
ZC3H11A	9877
ZBED6	100381270
SNRPE	6635
SOX13	9580
ETNK2	55224
REN	5972
KISS1	3814
GOLT1A	127845
PLEKHA6	22874
PPP1R15B	84919
PIK3C2B	5287
MDM4	4194
LRRN2	10446
NFASC	23114
CNTN2	6900
TMEM81	388730
RBBP5	5929
DSTYK	25778
TMCC2	9911
NUAK2	81788
KLHDC8A	55220
LEMD1	93273
CDK18	5129
MFSD4	148808
ELK4	2005
SLC45A3	85414
NUCKS1	64710
RAB7L1	8934
SLC41A1	254428
PM20D1	148811
SLC26A9	115019
FAM72A	729533
AVPR1B	553
CTSE	1510
EIF2D	1939
DYRK3	8444
MAPKAPK2	9261
IL10	3586
IL19	29949
IL20	50604
IL24	11009
FAIM3	9214
PIGR	5284
FCAMR	83953
C1orf116	79098
YOD1	55432
PFKFB2	5208
C4BPB	725
C4BPA	722
CD55	1604
CR2	1380
CR1	1378
CR1L	1379
CD46	4179
CD34	947
PLXNA2	5362
CAMK1G	57172
LAMB3	3914
G0S2	50486
HSD11B1	3290
TRAF3IP3	80342
C1orf74	148304
IRF6	3664
DIEXF	27042
SYT14	255928
SERTAD4	56256
HHAT	55733
KCNH1	3756
RCOR3	55758
TRAF5	7188
RD3	343035
SLC30A1	7779
NEK2	4751
LPGAT1	9926
INTS7	25896
DTL	51514
PPP2R5A	5525
TMEM206	55248
NENF	29937
ATF3	467
FAM71A	149647
BATF3	55509
NSL1	25936
TATDN3	128387
C1orf227	149643
FLVCR1	28982
VASH2	79805
ANGEL2	90806
RPS6KC1	26750
PROX1	5629
SMYD2	56950
PTPN14	5784
CENPF	1063
KCNK2	3776
KCTD3	51133
USH2A	7399
ESRRG	2104
GPATCH2	55105
SPATA17	128153
RRP15	51018
TGFB2	7042
LYPLAL1	127018
SLC30A10	55532
EPRS	2058
BPNT1	10380
IARS2	55699
RAB3GAP2	25782
MARK1	4139
C1orf115	79762
MARC2	54996
MARC1	64757
HLX	3142
DUSP10	11221
HHIPL2	79802
TAF1A	9015
MIA3	375056
AIDA	64853
BROX	148362
FAM177B	400823
DISP1	84976
TLR5	7100
SUSD4	55061
C1orf65	164127
CAPN8	388743
CAPN2	824
TP53BP2	7159
FBXO28	23219
DEGS1	8560
NVL	4931
CNIH4	29097
WDR26	80232
CNIH3	149111
DNAH14	127602
LBR	3930
ENAH	55740
SRP9	6726
EPHX1	2052
TMEM63A	9725
LEFTY1	10637
PYCR2	29920
LEFTY2	7044
SDE2	163859
H3F3A	3020
ACBD3	64746
MIXL1	83881
LIN9	286826
PARP1	142
C1orf95	375057
ITPKB	3707
PSEN2	5664
ADCK3	56997
CDC42BPA	8476
ZNF678	339500
SNAP47	116841
JMJD4	65094
PRSS38	339501
WNT9A	7483
WNT3A	89780
ARF1	375
C1orf35	79169
MRPL55	128308
GUK1	2987
GJC2	57165
IBA57-AS1	574432
IBA57	200205
C1orf145	574407
OBSCN	84033
TRIM11	81559
TRIM17	51127
HIST3H3	8290
HIST3H2A	92815
HIST3H2BB	128312
RNF187	149603
RHOU	58480
RAB4A	5867
SPHAR	10638
CCSAP	126731
ACTA1	58
NUP133	55746
ABCB10	23456
TAF5L	27097
URB2	9816
GALNT2	2590
PGBD5	79605
COG2	22796
AGT	183
CAPN9	10753
C1orf198	84886
TTC13	79573
ARV1	64801
FAM89A	375061
TRIM67	440730
C1orf131	128061
GNPAT	8443
EXOC8	149371
SPRTN	83932
EGLN1	54583
TSNAX	7257
DISC1	27185
SIPA1L2	57568
MAP10	54627
NTPCR	84284
PCNXL2	80003
MLK4	84451
KCNK1	3775
SLC35F3	148641
COA6	388753
TARBP1	6894
IRF2BP2	359948
TOMM20	9804
RBM34	23029
ARID4B	51742
GGPS1	9453
B3GALNT2	148789
GNG4	2786
LYST	1130
NID1	4811
GPR137B	7107
ERO1LB	56605
EDARADD	128178
LGALS8	3964
HEATR1	55127
ACTN2	88
MTR	4548
MT1HL1	645745
RYR2	6262
ZP4	57829
CHRM3	1131
FMN2	56776
GREM2	64388
RGS7	6000
FH	2271
KMO	8564
OPN3	23596
CHML	1122
WDR64	128025
EXO1	9156
MAP1LC3C	440738
PLD5	200150
CEP170	9859
SDCCAG8	10806
AKT3	10000
ZBTB18	10472
C1orf100	200159
ADSS	159
C1orf101	257044
DESI2	51029
COX20	116228
HNRNPU	3192
EFCAB2	84288
KIF26B	55083
SMYD3	64754
TFB2M	64216
CNST	163882
SCCPDH	51097
AHCTF1	25909
ZNF670	100533111
ZNF695	57116
ZNF669	79862
C1orf229	388759
ZNF124	7678
ZNF496	84838
NLRP3	114548
OR2B11	127623
GCSAML	148823
OR2C3	81472
OR2G2	81470
OR2G3	81469
OR13G1	441933
OR6F1	343169
OR14A2	388761
OR14K1	343170
OR1C1	26188
OR14A16	284532
OR11L1	391189
TRIM58	25893
OR2W3	343171
OR2T8	343172
OR2L13	284521
OR2AK2	391191
OR2L5	81466
OR2L2	26246
OR2L3	391192
OR2M5	127059
OR2M2	391194
OR2M3	127062
OR2M4	26245
OR2T33	391195
OR2T12	127064
OR2M7	391196
OR14C36	127066
OR2T4	127074
OR2T6	254879
OR2T1	26696
OR2T2	401992
OR2T3	343173
OR2T5	401993
OR2G6	391211
OR2T29	343563
OR2T34	127068
OR2T10	127069
OR2T35	403244
OR2T27	403239
OR14I1	401994
SH3BP5L	80851
ZNF672	79894
ZNF692	55657
PGBD2	267002
FAM110C	642273
SH3YL1	26751
ACP1	52
FAM150B	285016
TMEM18	129787
SNTG2	54221
TPO	7173
PXDN	7837
MYT1L	23040
TSSC1	7260
TRAPPC12	51112
ADI1	55256
RNASEH1	246243
RPS7	6201
COLEC11	78989
ALLC	55821
DCDC2C	728597
SOX11	6664
CMPK2	129607
RSAD2	91543
RNF144A	9781
ID2	3398
KIDINS220	57498
MBOAT2	129642
ASAP2	8853
ITGB1BP1	9270
CPSF3	51692
IAH1	285148
ADAM17	6868
YWHAQ	10971
TAF1B	9014
GRHL1	29841
KLF11	8462
CYS1	192668
RRM2	6241
C2orf48	348738
HPCAL1	3241
ODC1	4953
NOL10	79954
ATP6V1C2	245973
PDIA6	10130
KCNF1	3754
C2orf50	130813
PQLC3	130814
ROCK2	9475
E2F6	1876
GREB1	9687
NTSR2	23620
LPIN1	23175
TRIB2	28951
FAM84A	151354
NBAS	51594
DDX1	1653
AC008271.1	101926966
MYCN	4613
FAM49A	81553
RAD51AP2	729475
VSNL1	7447
SMC6	79677
GEN1	348654
MSGN1	343930
KCNS3	3790
RDH14	57665
NT5C1B-RDH14	100526794
NT5C1B	93034
OSR1	130497
TTC32	130502
WDR35	57539
MATN3	4148
LAPTM4A	9741
SDC1	6382
PUM2	23369
RHOB	388
HS1BP3	64342
GDF7	151449
C2orf43	60526
APOB	338
TDRD15	100129278
KLHL29	114818
ATAD2B	54454
UBXN2A	165324
MFSD2B	388931
C2orf44	80304
FKBP1B	2281
SF3B14	51639
FAM228B	375190
TP53I3	9540
PFN4	375189
FAM228A	653140
ITSN2	50618
NCOA1	8648
PTRHD1	391356
CENPO	79172
ADCY3	109
DNAJC27	51277
EFR3B	22979
POMC	5443
DNMT3A	1788
DTNB	1838
ASXL2	55252
KIF3C	3797
RAB10	10890
GAREML	150946
HADHA	3030
HADHB	3032
GPR113	165082
EPT1	85465
DRC1	92749
OTOF	9381
C2orf70	339778
CIB4	130106
KCNK3	3777
SLC35F6	54978
CENPA	1058
DPYSL5	56896
MAPRE3	22924
TMEM214	54867
AGBL5	60509
OST4	100128731
EMILIN1	11117
KHK	3795
CGREF1	10669
ABHD1	84696
PREB	10113
C2orf53	339779
TCF23	150921
SLC5A6	8884
ATRAID	51374
CAD	790
SLC30A3	7781
DNAJC5G	285126
TRIM54	57159
UCN	7349
MPV17	4358
GTF3C2	2976
EIF2B4	8890
SNX17	9784
ZNF513	130557
PPM1G	5496
NRBP1	29959
KRTCAP3	200634
IFT172	26160
FNDC4	64838
GCKR	2646
C2orf16	84226
ZNF512	84450
CCDC121	79635
GPN1	11321
SUPT7L	9913
SLC4A1AP	22950
AC074091.13	100129995
MRPL33	9553
RBKS	64080
BRE	9577
FOSL2	2355
PLB1	151056
PPP1CB	5500
SPDYA	245711
TRMT61B	55006
WDR43	23160
FAM179A	165186
C2orf71	388939
CLIP4	79745
ALK	238
YPEL5	51646
LBH	81606
LCLAT1	253558
CAPN13	92291
GALNT14	79623
CAPN14	440854
EHD3	30845
XDH	7498
MEMO1	51072
DPY30	84661
SPAST	6683
SLC30A6	55676
NLRC4	58484
YIPF4	84272
BIRC6	57448
TTC27	55622
LTBP1	4052
RASGRP3	25780
FAM98A	25940
CRIM1	51232
FEZ2	9637
VIT	5212
STRN	6801
HEATR5B	54497
GPATCH11	253635
EIF2AK2	5610
SULT6B1	391365
AC007390.5	100505876
CEBPZ	10153
NDUFAF7	55471
PRKD3	23683
QPCT	25797
CDC42EP3	10602
RMDN2	151393
CYP1B1	1545
ATL2	64225
HNRNPLL	92906
GALM	130589
SRSF7	6432
GEMIN6	79833
DHX57	90957
MORN2	729967
ARHGEF33	100271715
AC019171.1	375196
SOS1	6654
CDKL4	344387
MAP4K3	8491
TMEM178A	130733
THUMPD2	80745
SLC8A1	6546
C2orf91	400950
PKDCC	91461
EML4	27436
COX7A2L	9167
KCNG3	170850
MTA3	57504
OXER1	165140
HAAO	23498
THADA	63892
ZFP36L2	678
PLEKHH2	130271
DYNC2LI1	51626
ABCG5	64240
ABCG8	64241
LRPPRC	10128
PPM1B	5495
SLC3A1	6519
PREPL	9581
CAMKMT	79823
SIX3	6496
SIX2	10736
SRBD1	55133
PRKCE	5581
EPAS1	2034
TMEM247	101805491
ATP6V1E2	90423
RHOQ	23433
PIGF	5281
CRIPT	9419
SOCS5	9655
AC016722.1	388948
AC016722.2	100134259
MCFD2	90411
TTC7A	57217
C2orf61	285051
CALM2	805
EPCAM	4072
MSH2	4436
KCNK12	56660
MSH6	2956
FBXO11	80204
FOXN2	3344
PPP1R21	129285
STON1	11037
STON1-GTF2A1L	286749
GTF2A1L	11036
LHCGR	3973
FSHR	2492
NRXN1	9378
GPR75-ASB3	51130
ASB3	100302652
CHAC2	494143
ERLEC1	27248
GPR75	10936
PSME4	23198
ACYP2	98
TSPYL6	388951
C2orf73	129852
SPTBN1	6711
EML6	400954
RTN4	57142
CLHC1	130162
RPS27A	6233
MTIF2	4528
CCDC88A	55704
CCDC104	112942
PNPT1	87178
EFEMP1	2202
CCDC85A	114800
VRK2	7444
FANCL	55120
BCL11A	53335
PAPOLG	64895
REL	5966
PUS10	150962
PEX13	5194
KIAA1841	84542
C2orf74	339804
AHSA2	130872
USP34	9736
XPO1	7514
FAM161A	84140
CCT4	10575
COMMD1	150684
B3GNT2	10678
TMEM17	200728
EHBP1	23301
OTX1	5013
WDPCP	51057
MDH1	4190
UGP2	7360
VPS54	51542
PELI1	57162
LGALSL	29094
AFTPH	54812
SERTAD2	9792
SLC1A4	6509
CEP68	23177
RAB1A	5861
ACTR2	10097
SPRED2	200734
MEIS1	4211
ETAA1	54465
C1D	10438
WDR92	116143
PNO1	56902
PPP3R1	5534
CNRIP1	25927
PLEK	5341
FBXO48	554251
APLF	10887
ARHGAP25	9938
BMP10	27302
GKN2	200504
GKN1	56287
ANTXR1	84168
GFPT1	2673
NFU1	27247
AAK1	22848
ANXA4	307
GMCL1	64395
SNRNP27	11017
MXD1	4084
ASPRV1	151516
PCBP1	5093
C2orf42	54980
TIA1	7072
PCYOX1	51449
SNRPG	6637
FAM136A	84908
TGFA	7039
ADD2	119
FIGLA	344018
CLEC4F	165530
CD207	50489
VAX2	25806
ATP6V1B1	525
ANKRD53	79998
TEX261	113419
NAGK	55577
MCEE	84693
MPHOSPH10	10199
PAIP2B	400961
ZNF638	27332
DYSF	8291
CYP26B1	56603
EXOC6B	23233
SPR	6697
EMX1	2016
SFXN5	94097
RAB11FIP5	26056
NOTO	344022
SMYD5	10322
PRADC1	84279
CCT7	10574
FBXO41	150726
EGR4	1961
ALMS1	7840
NAT8	9027
TPRKB	51002
DUSP11	8446
C2orf78	388960
STAMBP	10617
ACTG2	72
DGUOK	1716
TET3	200424
BOLA3	388962
MOB1A	55233
MTHFD2	10797
SLC4A5	57835
DCTN1	1639
WDR54	84058
RTKN	6242
INO80B	83444
WBP1	23559
MOGS	7841
MRPL53	116540
CCDC142	84865
TTC31	64427
LBX2	85474
PCGF1	84759
TLX2	3196
DQX1	165545
AUP1	550
HTRA2	27429
LOXL3	84695
DOK1	1796
M1AP	130951
SEMA4F	10505
HK2	3099
POLE4	56655
TACR1	6869
EVA1A	84141
MRPL19	9801
GCFC2	6936
LRRTM4	80059
REG3G	130120
REG1B	5968
REG1A	5967
REG3A	5068
CTNNA2	1496
LRRTM1	347730
SUCLG1	8802
DNAH6	1768
TRABD2A	129293
TMSB10	9168
KCMF1	56888
TCF7L1	83439
TGOLN2	10618
RETSAT	54884
ELMOD3	84173
CAPG	822
SH2D6	284948
MAT2A	4144
GGCX	2677
VAMP8	8673
VAMP5	10791
RNF181	51255
TMEM150A	129303
USP39	10713
C2orf68	388969
SFTPB	6439
GNLY	10578
ATOH8	84913
ST3GAL5	8869
POLR1A	25885
PTCD3	55037
IMMT	10989
MRPL35	51318
REEP1	65055
KDM3A	55818
CHMP3	51652
RNF103-CHMP3	100526767
RNF103	7844
RMND5A	64795
CD8A	925
CD8B	926
RGPD1	400966
PLGLB1	5343
PLGLB2	5342
RGPD2	729857
KRCC1	51315
SMYD1	150572
FABP1	2168
THNSL2	55258
TEX37	200523
EIF2AK3	9451
RPIA	22934
TEKT4	150483
MAL	4118
MRPS5	64969
ZNF514	84874
PROM2	150696
KCNIP3	30818
FAHD2A	51011
TRIM43	129868
ANKRD36C	400986
GPAT2	150763
ASTL	431705
DUSP2	1844
STARD7	56910
TMEM127	55654
CIAO1	9391
SNRNP200	23020
ITPRIPL1	150771
NCAPH	23397
ARID5A	10865
KANSL3	55683
LMAN2L	81562
CNNM4	26504
CNNM3	26505
ANKRD23	200539
ANKRD39	51239
SEMA4C	54910
FAM178B	51252
FAHD2B	151313
ANKRD36	375248
COX5B	1329
ACTR1B	10120
ZAP70	7535
TMEM131	23505
VWA3B	200403
AC092675.3	105373502
CNGA3	1261
INPP4A	3631
COA5	493753
UNC50	25972
MGAT4A	11320
KIAA1211L	343990
TSGA10	80705
C2ORF15	150590
LIPT1	51601
MITD1	129531
MRPL30	51263
LYG2	254773
LYG1	129530
TXNDC9	10190
EIF5B	9669
REV1	51455
AFF3	3899
LONRF2	164832
CHST10	9486
NMS	129521
PDCL3	79031
NPAS2	4862
RPL31	6160
TBC1D8	11138
CNOT11	55571
RNF149	284996
CREG2	200407
RFX8	731220
MAP4K4	9448
IL1R2	7850
IL1R1	3554
IL1RL2	8808
IL1RL1	9173
IL18R1	8809
IL18RAP	8807
SLC9A4	389015
SLC9A2	6549
MFSD9	84804
TMEM182	130827
POU3F3	5455
MRPS9	64965
GPR45	11250
TGFBRAP1	9392
C2orf49	79074
FHL2	2274
NCK2	8440
C2orf40	84417
UXS1	80146
RGPD3	653489
ST6GAL2	84620
RGPD4	285190
SLC5A7	60482
SULT1C3	442038
SULT1C2	6819
SULT1C4	27233
GCC2	9648
LIMS1	3987
RANBP2	5903
CCDC138	165055
EDAR	10913
SH3RF3	344558
SEPT10	151011
SOWAHC	65124
RGPD5	84220
LIMS3	96626
MALL	7851
NPHP1	4867
LIMS3L	100288695
RGPD6	729540
BUB1	699
ACOXL	55289
BCL2L11	10018
ANAPC1	64682
MERTK	10461
TMEM87B	84910
FBLN7	129804
ZC3H8	84524
ZC3H6	376940
RGPD8	727851
TTL	150465
POLR1B	84172
CHCHD5	84269
SLC20A1	6574
NT5DC4	284958
CKAP2L	150468
IL1A	3552
IL1B	3553
IL37	27178
IL36G	56300
IL36A	27179
IL36B	27177
IL36RN	26525
IL1F10	84639
IL1RN	3557
PSD4	23550
PAX8	7849
CBWD2	150472
FOXD4L1	200350
RABL2A	11159
SLC35F5	80255
ACTR3	10096
DPP10	57628
DDX18	8886
CCDC93	54520
INSIG2	51141
EN1	2019
MARCO	8685
C1QL2	165257
STEAP3	55240
C2orf76	130355
DBI	1622
TMEM37	140738
SCTR	6344
PCDP1	200373
TMEM177	80775
PTPN4	5775
EPB41L5	57669
TMEM185B	79134
RALB	5899
INHBB	3625
GLI2	2736
TFCP2L1	29842
CLASP1	23332
MKI67IP	84365
TSN	7247
CNTNAP5	129684
GYPC	2995
AC114783.1	101929926
BIN1	274
CYP27C1	339761
ERCC3	2071
MAP3K2	10746
PROC	5624
IWS1	55677
MYO7B	4648
LIMS2	55679
GPR17	2840
WDR33	55339
SFT2D3	84826
POLR2D	5433
AMMECR1L	83607
SAP130	79595
UGGT1	56886
HS6ST1	9394
RAB6C	84084
POTEF	728378
CCDC74B	91409
SMPD4	55627
MZT2B	80097
TUBA3E	112714
CCDC115	84317
IMP4	92856
PTPN18	26469
POTEI	653269
CFC1B	653275
AC140481.2	150527
CFC1	55997
POTEJ	653781
GPR148	344561
AMER3	205147
ARHGEF4	50649
FAM168B	130074
PLEKHB2	55041
POTEE	445582
MZT2A	653784
TUBA3D	113457
CCDC74A	90557
C2orf27A	29798
C2orf27B	408029
ANKRD30BL	554226
GPR39	2863
LYPD1	116372
NCKAP5	344148
MGAT5	4249
TMEM163	81615
ACMSD	130013
CCNT2	905
MAP3K19	80122
RAB3GAP1	22930
ZRANB3	84083
R3HDM1	23518
UBXN4	23190
LCT	3938
MCM6	4175
DARS	1615
CXCR4	7852
THSD7B	80731
HNMT	3176
SPOPL	339745
NXPH2	11249
LRP1B	53353
KYNU	8942
ARHGAP15	55843
GTDC1	79712
ZEB2	9839
ACVR2A	92
ORC4	5000
MBD5	55777
EPC2	26122
KIF5C	3800
LYPD6B	130576
LYPD6	130574
MMADHC	27249
RND3	390
RBM43	375287
NMI	9111
TNFAIP6	7130
RIF1	55183
NEB	4703
ARL5A	26225
CACNB4	785
STAM2	10254
FMNL2	114793
PRPF40A	55660
ARL6IP6	151188
RPRM	56475
GALNT13	114805
KCNJ3	3760
NR4A2	4929
GPD2	2820
GALNT5	11227
ERMN	57471
CYTIP	9595
ACVR1C	130399
ACVR1	90
UPP2	151531
CCDC148	130940
PKP4	8502
DAPL1	92196
TANC1	85461
WDSUB1	151525
BAZ2B	29994
MARCH7	64844
CD302	9936
LY75	4065
LY75-CD302	100526664
PLA2R1	22925
ITGB6	3694
RBMS1	5937
TANK	10010
PSMD14	10213
TBR1	10716
SLC4A10	57282
DPP4	1803
GCG	2641
FAP	2191
IFIH1	64135
GCA	25801
KCNH7	90134
FIGN	55137
GRB14	2888
COBLL1	22837
SLC38A11	151258
SCN3A	6328
SCN2A	6326
CSRNP3	80034
GALNT3	2591
TTC21B	79809
SCN1A	6323
SCN9A	6335
SCN7A	6332
XIRP2	129446
B3GALT1	8708
STK39	27347
CERS6	253782
NOSTRIN	115677
SPC25	57405
G6PC2	57818
ABCB11	8647
DHRS9	10170
LRP2	4036
BBS5	129880
KLHL41	10324
FASTKD1	79675
PPIG	9360
CCDC173	129881
PHOSPHO2	493911
KLHL23	151230
SSB	6741
METTL5	29081
UBR3	130507
MYO3B	140469
AC007405.2	440925
SP5	389058
ERICH2	285141
GAD1	2571
GORASP2	26003
TLK1	9874
METTL8	79828
DCAF17	80067
CYBRD1	79901
DYNC1I2	1781
SLC25A12	8604
HAT1	8520
METAP1D	254042
DLX1	1745
DLX2	1746
ITGA6	3655
PDK1	5163
RAPGEF4	11069
MLTK	51776
CDCA7	83879
SP3	6670
OLA1	29789
SP9	100131390
CIR1	9541
SCRN3	79634
GPR155	151556
WIPF1	7456
CHRNA1	1134
CHN1	1123
ATF2	1386
ATP5G3	518
KIAA1715	80856
EVX2	344191
HOXD13	3239
HOXD12	3238
HOXD11	3237
HOXD10	3236
HOXD9	3235
HOXD8	3234
HOXD3	3232
HOXD4	3233
HOXD1	3231
MTX2	10651
HNRNPA3	220988
NFE2L2	4780
AGPS	8540
TTC30B	150737
TTC30A	92104
PDE11A	50940
RBM45	129831
OSBPL6	114880
PRKRA	8575
DFNB59	494513
FKBP7	51661
PLEKHA3	65977
TTN	7273
CCDC141	285025
SESTD1	91404
ZNF385B	151126
CWC22	57703
UBE2E3	10477
ITGA4	3676
CERKL	375298
NEUROD1	4760
SSFA2	6744
PPP1R1C	151242
PDE1A	5136
DNAJC10	54431
FRZB	2487
NCKAP1	10787
DUSP19	142679
NUP35	129401
ZNF804A	91752
FSIP2	401024
ZC3H15	55854
ITGAV	3685
FAM171B	165215
ZSWIM2	151112
CALCRL	10203
TFPI	7035
GULP1	51454
DIRC1	116093
COL3A1	1281
COL5A2	1290
WDR75	84128
SLC40A1	30061
ASNSD1	54529
ANKAR	150709
OSGEPL1	64172
ORMDL1	94101
PMS1	5378
C2orf88	84281
MSTN	2660
HIBCH	26275
INPP1	3628
MFSD6	54842
TMEM194B	100131211
NAB1	4664
GLS	2744
STAT1	6772
STAT4	6775
MYO1B	4430
NABP1	64859
SDPR	8436
TMEFF2	23671
SLC39A10	57181
DNAH7	56171
STK17B	9262
HECW2	57520
CCDC150	284992
GTF3C3	9330
C2orf66	401027
PGAP1	80055
ANKRD44	91526
SF3B1	23451
COQ10B	80219
HSPD1	3329
HSPE1	3336
HSPE1-MOB4	100529241
MOB4	25843
RFTN2	130132
MARS2	92935
BOLL	66037
PLCL1	5334
SATB2	23314
FTCDNL1	348751
C2orf69	205327
TYW5	129450
C2orf47	79568
SPATS2L	26010
KCTD18	130535
SGOL2	151246
AOX1	316
BZW1	9689
CLK1	1195
PPIL3	53938
NIF3L1	60491
ORC2	4999
FAM126B	285172
NDUFB3	4709
CFLAR	8837
CASP10	843
CASP8	841
ALS2CR12	130540
TRAK2	66008
STRADB	55437
ALS2CR11	151254
TMEM237	65062
MPP4	58538
ALS2	57679
CDK15	65061
FZD7	8324
AC079354.1	100652824
SUMO1	7341
NOP58	51602
BMPR2	659
FAM117B	150864
ICA1L	130026
WDR12	55759
CARF	79800
NBEAL1	65065
CYP20A1	57404
ABI2	10152
RAPH1	65059
CD28	940
CTLA4	1493
ICOS	29851
PARD3B	117583
NRP2	8828
INO80D	54891
NDUFS1	4719
EEF1B2	1933
GPR1	2825
ZDBF2	57683
ADAM23	8745
DYTN	391475
MDH1B	130752
FASTKD2	22868
CPO	130749
KLF7	8609
CREB1	1385
METTL21A	151194
CCNYL1	151195
FZD5	7855
PLEKHM3	389072
CRYGD	1421
CRYGC	1420
CRYGB	1419
CRYGA	1418
C2orf80	389073
IDH1	3417
PIKFYVE	200576
PTH2R	5746
MAP2	4133
UNC80	285175
RPE	6120
KANSL1L	151050
ACADL	33
MYL1	4632
LANCL1	10314
CPS1	1373
ERBB4	2066
IKZF2	22807
SPAG16	79582
VWC2L	402117
BARD1	580
ABCA12	26154
ATIC	471
FN1	2335
MREG	55686
PECR	55825
TMEM169	92691
XRCC5	7520
MARCH4	57574
SMARCAL1	50485
RPL37A	6168
IGFBP2	3485
IGFBP5	3488
TNP1	7141
AC007557.1	101928327
DIRC3	729582
TNS1	7145
RUFY4	285180
CXCR2	3579
CXCR1	3577
ARPC2	10109
GPBAR1	151306
AAMP	14
PNKD	25953
TMBIM1	64114
C2orf62	375307
SLC11A1	6556
CTDSP1	58190
VIL1	7429
USP37	57695
RQCD1	9125
PLCD4	84812
ZNF142	7701
BCS1L	617
RNF25	64320
STK36	27148
TTLL4	9654
CYP27A1	1593
PRKAG3	53632
WNT6	7475
WNT10A	80326
CDK5R2	8941
FEV	54738
CRYBA2	1412
CCDC108	255101
IHH	3549
NHEJ1	79840
SLC23A3	151295
CNPPD1	27013
FAM134A	79137
ZFAND2B	130617
ABCB6	10058
ATG9A	79065
ANKZF1	55139
GLB1L	79411
STK16	8576
TUBA4A	7277
DNAJB2	3300
PTPRN	5798
RESP18	389075
DNPEP	23549
DES	1674
SPEG	10290
GMPPA	29926
ASIC4	55515
CHPF	79586
TMEM198	130612
OBSL1	23363
INHA	3623
STK11IP	114790
SLC4A3	6508
EPHA4	2043
PAX3	5077
CCDC140	151278
SGPP2	130367
FARSB	10056
MOGAT1	116255
ACSL3	2181
KCNE4	23704
SCG2	7857
AP1S3	130340
WDFY1	57590
MRPL44	65080
SERPINE2	5270
FAM124B	79843
CUL3	8452
DOCK10	55619
NYAP2	57624
IRS1	3667
RHBDD1	84236
COL4A4	1286
COL4A3	1285
MFF	56947
TM4SF20	79853
AGFG1	3267
C2orf83	56918
SLC19A3	80704
CCL20	6364
DAW1	164781
SPHKAP	80309
PID1	55022
DNER	92737
TRIP12	9320
FBXO36	130888
SLC16A14	151473
SP110	3431
SP140	11262
SP140L	93349
SP100	6672
CAB39	51719
ITM2C	81618
GPR55	9290
SPATA3	130560
C2orf72	257407
PSMD1	5707
HTR2B	3357
ARMC9	80210
B3GNT7	93010
NCL	4691
NMUR1	10316
C2orf57	165100
PTMA	5757
PDE6D	5147
COPS7B	64708
NPPC	4880
DIS3L2	129563
ALPP	250
ALPPL2	251
ALPI	248
ECEL1	9427
PRSS56	646960
CHRND	1144
CHRNG	1146
TIGD1	200765
EIF4E2	9470
EFHD1	80303
GIGYF2	26058
KCNJ13	3769
C2orf82	389084
NGEF	25791
AC106876.2	101928881
NEU2	4759
INPP5D	3635
ATG16L1	55054
SAG	6295
DGKD	8527
USP40	55230
UGT1A1	54658
UGT1A10	54575
UGT1A9	54600
UGT1A7	54577
UGT1A6	54578
UGT1A5	54579
UGT1A4	54657
UGT1A3	54659
UGT1A8	54576
MROH2A	339766
HJURP	55355
TRPM8	79054
SPP2	6694
ARL4C	10123
SH3BP4	23677
AGAP1	116987
GBX2	2637
ASB18	401036
IQCA1	79781
ACKR3	57007
COPS8	10920
COL6A3	1293
MLPH	79083
PRLH	51052
RAB17	64284
AC104667.3	105373958
LRRFIP1	9208
RBM44	375316
RAMP1	10267
UBE2F	140739
SCLY	51540
ESPNL	339768
KLHL30	377007
FAM132B	151176
ILKAP	80895
AC016757.3	151174
HES6	55502
PER2	8864
TRAF3IP1	26146
ASB1	51665
TWIST2	117581
HDAC4	9759
AC062017.1	101928111
AC079612.1	401040
AC093802.1	150935
NDUFA10	4705
OR6B2	389090
OR6B3	150681
MYEOV2	150678
OTOS	150677
GPC1	2817
AC110619.2	100130449
ANKMY1	51281
DUSP28	285193
RNPEPL1	57140
