ensg_id	gsymbol	ID
ENSG00000147121	ZNF673	chrX:46322633:46322728:+@chrX:46330577:46330620:+@chrX:46332185:46334074:+
ENSG00000188295	ZNF669	chr1:247265289:247265415:-@chr1:247265033:247265093:-@chr1:247263264:247264621:-
ENSG00000167394	ZNF668	chr16:31084980:31085641:-@chr16:31075893:31076006:-@chr16:31075134:31075802:-
ENSG00000167394	ZNF668	chr16:31076121:31076409:-@chr16:31075893:31076006:-@chr16:31075134:31075802:-
ENSG00000179195,ENSG00000255906	ZNF664,RP11-522N14.1	chr12:124458433:124458567:+@chr12:124472593:124472685:+@chr12:124495928:124495988:+
ENSG00000179195,ENSG00000255906	ZNF664,RP11-522N14.1	chr12:124458433:124458567:+@chr12:124472590:124472685:+@chr12:124495928:124495988:+
ENSG00000179195,ENSG00000255906	ZNF664,RP11-522N14.1	chr12:124472593:124472685:+@chr12:124473856:124473989:+@chr12:124495928:124495988:+
ENSG00000182983,ENSG00000240747	ZNF662,KRBOX1	chr3:42950285:42950401:+@chr3:42954693:42954794:+@chr3:42955819:42960825:+
ENSG00000182983,ENSG00000240747	ZNF662,KRBOX1	chr3:42950285:42950401:+@chr3:42953509:42953561:+@chr3:42954693:42954794:+
ENSG00000197343	ZNF655	chr7:99158156:99158318:+@chr7:99159511:99160117:+@chr7:99169311:99169415:+
ENSG00000197343	ZNF655	chr7:99158156:99158318:+@chr7:99159511:99160117:+@chr7:99161486:99162328:+
ENSG00000197343	ZNF655	chr7:99158156:99158318:+@chr7:99159511:99159596:+@chr7:99169311:99169415:+
ENSG00000197343	ZNF655	chr7:99158156:99158318:+@chr7:99169311:99169415:+@chr7:99169868:99174076:+
ENSG00000197343	ZNF655	chr7:99159511:99159596:+@chr7:99159991:99160117:+@chr7:99169311:99169415:+
ENSG00000197343	ZNF655	chr7:99159511:99159596:+@chr7:99159967:99160117:+@chr7:99169311:99169415:+
ENSG00000197343	ZNF655	chr7:99159991:99160117:+@chr7:99160811:99160889:+@chr7:99161486:99162328:+
ENSG00000197343	ZNF655	chr7:99158156:99158318:+@chr7:99160817:99160889:+@chr7:99161486:99162328:+
ENSG00000197343	ZNF655	chr7:99159511:99159596:+@chr7:99159972:99160117:+@chr7:99169311:99169415:+
ENSG00000197343	ZNF655	chr7:99158156:99158318:+@chr7:99168883:99169002:+@chr7:99169311:99169415:+
ENSG00000198740	ZNF652	chr17:47439271:47439476:-@chr17:47399747:47399870:-@chr17:47394188:47395345:-
ENSG00000122482	ZNF644	chr1:91447867:91447927:-@chr1:91438710:91438770:-@chr1:91383609:91383711:-
ENSG00000187801	ZNF643	chr1:40916337:40916760:+@chr1:40919875:40919960:+@chr1:40922617:40922743:+
ENSG00000167528	ZNF641	chr12:48741690:48741898:-@chr12:48740932:48741126:-@chr12:48738382:48738495:-
ENSG00000167528	ZNF641	chr12:48744569:48744674:-@chr12:48743829:48744001:-@chr12:48741690:48741898:-
ENSG00000121864	ZNF639	chr3:179047406:179047516:+@chr3:179047722:179047843:+@chr3:179050777:179050911:+
ENSG00000121864	ZNF639	chr3:179040779:179041079:+@chr3:179042738:179042781:+@chr3:179045349:179045419:+
ENSG00000121864	ZNF639	chr3:179040779:179041079:+@chr3:179042830:179043110:+@chr3:179045349:179045419:+
ENSG00000075292	ZNF638	chr2:71607643:71607695:+@chr2:71607968:71608033:+@chr2:71623271:71623321:+
ENSG00000075292	ZNF638	chr2:71645732:71645769:+@chr2:71649944:71651168:+@chr2:71651780:71651845:+
ENSG00000075292	ZNF638	chr2:71653590:71654544:+@chr2:71655661:71655781:+@chr2:71658457:71658558:+
ENSG00000075292	ZNF638	chr2:71582849:71582910:+@chr2:71588775:71588825:+@chr2:71590283:71590321:+
ENSG00000075292	ZNF638	chr2:71558885:71558995:+@chr2:71561631:71561726:+@chr2:71575557:71577401:+
ENSG00000075292	ZNF638	chr2:71558885:71558995:+@chr2:71561631:71561726:+@chr2:71575883:71577401:+
ENSG00000075292	ZNF638	chr2:71558885:71559005:+@chr2:71561631:71561726:+@chr2:71575557:71577401:+
ENSG00000075292	ZNF638	chr2:71558885:71559005:+@chr2:71561631:71561726:+@chr2:71575883:71577401:+
ENSG00000075292	ZNF638	chr2:71503723:71503884:+@chr2:71575883:71577401:+@chr2:71582849:71582910:+
ENSG00000075292	ZNF638	chr2:71558885:71558995:+@chr2:71575883:71577401:+@chr2:71582849:71582910:+
ENSG00000075292	ZNF638	chr2:71558885:71559005:+@chr2:71575883:71577401:+@chr2:71582849:71582910:+
ENSG00000075292	ZNF638	chr2:71503723:71503884:+@chr2:71582849:71582910:+@chr2:71590283:71590321:+
ENSG00000075292	ZNF638	chr2:71558885:71558995:+@chr2:71575557:71577401:+@chr2:71582849:71582910:+
ENSG00000075292	ZNF638	chr2:71558885:71559005:+@chr2:71575557:71577401:+@chr2:71582849:71582910:+
ENSG00000075292	ZNF638	chr2:71660295:71660413:+@chr2:71660606:71660665:+@chr2:71661872:71662191:+
ENSG00000075292	ZNF638	chr2:71653590:71654544:+@chr2:71655677:71655781:+@chr2:71658457:71658558:+
ENSG00000221994	ZNF630	chrX:47926260:47926449:-@chrX:47920198:47920282:-@chrX:47919829:47919924:-
ENSG00000221994	ZNF630	chrX:47926260:47926449:-@chrX:47920198:47920324:-@chrX:47919829:47919924:-
ENSG00000172888	ZNF621	chr3:40567270:40567355:+@chr3:40570810:40570936:+@chr3:40571700:40571807:+
ENSG00000172888	ZNF621	chr3:40567270:40567355:+@chr3:40570986:40571066:+@chr3:40571700:40571807:+
ENSG00000177842	ZNF620	chr3:40547795:40547867:+@chr3:40550147:40550265:+@chr3:40552961:40553087:+
ENSG00000177873	ZNF619	chr3:40523354:40523507:+@chr3:40523691:40523840:+@chr3:40524079:40524195:+
ENSG00000177873	ZNF619	chr3:40519409:40519494:+@chr3:40523354:40523507:+@chr3:40524079:40524195:+
ENSG00000177873	ZNF619	chr3:40523354:40523507:+@chr3:40523721:40523840:+@chr3:40524079:40524195:+
ENSG00000157657	ZNF618	chr9:116769630:116769719:+@chr9:116770624:116770659:+@chr9:116770757:116770834:+
ENSG00000157657	ZNF618	chr9:116778975:116779064:+@chr9:116791190:116791252:+@chr9:116794928:116795008:+
ENSG00000157657	ZNF618	chr9:116770757:116770834:+@chr9:116778393:116778452:+@chr9:116778975:116779064:+
ENSG00000157657	ZNF618	chr9:116778975:116779064:+@chr9:116791013:116791252:+@chr9:116794928:116795008:+
ENSG00000157657	ZNF618	chr9:116750601:116750860:+@chr9:116760539:116760634:+@chr9:116764276:116764353:+
ENSG00000157657	ZNF618	chr9:116794925:116795008:+@chr9:116797471:116797515:+@chr9:116798580:116798657:+
ENSG00000204611	ZNF616	chr19:52627176:52627302:-@chr19:52625613:52625710:-@chr19:52617653:52620277:-
ENSG00000197619	ZNF615	chr19:52505066:52505161:-@chr19:52503512:52503631:-@chr19:52494587:52498090:-
ENSG00000197619	ZNF615	chr19:52505066:52505161:-@chr19:52503599:52503631:-@chr19:52494587:52498090:-
ENSG00000197619	ZNF615	chr19:52510546:52510583:-@chr19:52506950:52507153:-@chr19:52505408:52505534:-
ENSG00000197619	ZNF615	chr19:52511394:52511483:-@chr19:52506950:52507153:-@chr19:52505408:52505534:-
ENSG00000197619	ZNF615	chr19:52511394:52511483:-@chr19:52510546:52510583:-@chr19:52506950:52507153:-
ENSG00000197619	ZNF615	chr19:52511394:52511483:-@chr19:52510546:52510583:-@chr19:52505408:52505534:-
ENSG00000142556	ZNF614	chr19:52521261:52521356:-@chr19:52520829:52520950:-@chr19:52516577:52520612:-
ENSG00000176024	ZNF613	chr19:52430688:52430793:+@chr19:52431148:52431247:+@chr19:52432985:52433149:+
ENSG00000176024	ZNF613	chr19:52432985:52433149:+@chr19:52439281:52439488:+@chr19:52443462:52443588:+
ENSG00000213020	ZNF611	chr19:53219085:53219166:-@chr19:53217268:53217394:-@chr19:53206066:53210117:-
ENSG00000213020	ZNF611	chr19:53231983:53232084:-@chr19:53219364:53219486:-@chr19:53219085:53219166:-
ENSG00000213020	ZNF611	chr19:53217268:53217394:-@chr19:53210645:53210791:-@chr19:53206066:53210117:-
ENSG00000213020	ZNF611	chr19:53238254:53238307:-@chr19:53233159:53233258:-@chr19:53231983:53232084:-
ENSG00000167554	ZNF610	chr19:52856935:52857061:+@chr19:52857504:52857632:+@chr19:52868951:52870376:+
ENSG00000168916	ZNF608	chr5:123985303:123985390:-@chr5:123979937:123980354:-@chr5:123979204:123979376:-
ENSG00000168916	ZNF608	chr5:123979204:123979376:-@chr5:123976945:123977098:-@chr5:123974826:123974907:-
ENSG00000168916	ZNF608	chr5:123974826:123974907:-@chr5:123974475:123974516:-@chr5:123972610:123973599:-
ENSG00000168916	ZNF608	chr5:123985303:123985390:-@chr5:123982372:123984826:-@chr5:123979937:123980354:-
ENSG00000166704	ZNF606	chr19:58512051:58512107:-@chr19:58511176:58511264:-@chr19:58499963:58500089:-
ENSG00000196458	ZNF605	chr12:133532829:133532892:-@chr12:133524734:133524856:-@chr12:133522207:133522383:-
ENSG00000167962	ZNF598	chr16:2049497:2050257:-@chr16:2048966:2049122:-@chr16:2048703:2048853:-
ENSG00000172748	ZNF596	chr8:182384:182624:+@chr8:190302:190496:+@chr8:190824:190907:+
ENSG00000197701	ZNF595	chr4:59323:59449:+@chr4:59951:60046:+@chr4:85622:88099:+
ENSG00000197701	ZNF595	chr4:53227:53385:+@chr4:59323:59449:+@chr4:85622:88099:+
ENSG00000164048	ZNF589	chr3:48302303:48302429:+@chr3:48309405:48312459:+@chr3:48327736:48329115:+
ENSG00000164048	ZNF589	chr3:48302303:48302429:+@chr3:48309408:48309650:+@chr3:48327736:48329115:+
ENSG00000267360,ENSG00000245680	ZNF585B	chr19:37697942:37698156:-@chr19:37689841:37689956:-@chr19:37680926:37681052:-
ENSG00000267360,ENSG00000245680	ZNF585B	chr19:37697942:37698156:-@chr19:37690302:37690399:-@chr19:37689841:37689956:-
ENSG00000196967	ZNF585A	chr19:37660741:37660956:-@chr19:37656497:37656598:-@chr19:37647131:37647257:-
ENSG00000171574	ZNF584	chr19:58926891:58927013:+@chr19:58927160:58927307:+@chr19:58928178:58929692:+
ENSG00000171574	ZNF584	chr19:58926891:58927013:+@chr19:58927186:58927307:+@chr19:58928178:58929692:+
ENSG00000267454	ZNF582-AS1	chr19:56905045:56905422:+@chr19:56905586:56905810:+@chr19:56909250:56909417:+
ENSG00000258405	ZNF578	chr19:52956829:52956860:+@chr19:52959930:52959989:+@chr19:52960121:52960211:+
ENSG00000258405	ZNF578	chr19:52956866:52956970:+@chr19:52959930:52959989:+@chr19:52960121:52960211:+
ENSG00000161551	ZNF577	chr19:52390074:52390165:-@chr19:52389369:52389398:-@chr19:52383932:52384130:-
ENSG00000189144	ZNF573	chr19:38262204:38262336:-@chr19:38261047:38261237:-@chr19:38260645:38260737:-
ENSG00000189144	ZNF573	chr19:38264301:38264391:-@chr19:38262204:38262336:-@chr19:38260645:38260737:-
ENSG00000189144	ZNF573	chr19:38270184:38270230:-@chr19:38264301:38264391:-@chr19:38262204:38262336:-
ENSG00000189144	ZNF573	chr19:38264301:38264391:-@chr19:38263578:38263622:-@chr19:38262204:38262336:-
ENSG00000189144	ZNF573	chr19:38262204:38262336:-@chr19:38260645:38260737:-@chr19:38229203:38231095:-
ENSG00000189144	ZNF573	chr19:38260645:38260737:-@chr19:38231542:38231611:-@chr19:38229203:38231095:-
ENSG00000189144	ZNF573	chr19:38264301:38264391:-@chr19:38262204:38262330:-@chr19:38260645:38260737:-
ENSG00000180479	ZNF571	chr19:38085642:38085673:-@chr19:38085121:38085220:-@chr19:38077569:38077646:-
ENSG00000171827	ZNF570	chr19:37959982:37960459:+@chr19:37961206:37961289:+@chr19:37966783:37966909:+
ENSG00000171970	ZNF57	chr19:2907106:2907157:+@chr19:2912134:2912259:+@chr19:2915520:2915646:+
ENSG00000196437	ZNF569	chr19:37957986:37958339:-@chr19:37957641:37957706:-@chr19:37956215:37956375:-
ENSG00000196437	ZNF569	chr19:37956215:37956375:-@chr19:37945736:37945975:-@chr19:37935809:37935866:-
ENSG00000198453	ZNF568	chr19:37408481:37408550:+@chr19:37416102:37416160:+@chr19:37427648:37427774:+
ENSG00000198453	ZNF568	chr19:37465322:37465368:+@chr19:37482078:37482201:+@chr19:37482653:37482748:+
ENSG00000198453	ZNF568	chr19:37465322:37465368:+@chr19:37467229:37467269:+@chr19:37482653:37482748:+
ENSG00000198453	ZNF568	chr19:37408481:37408550:+@chr19:37413488:37413748:+@chr19:37416102:37416160:+
ENSG00000189042	ZNF567	chr19:37178530:37178588:+@chr19:37180303:37180399:+@chr19:37185704:37185778:+
ENSG00000189042	ZNF567	chr19:37180303:37180399:+@chr19:37185704:37185778:+@chr19:37203288:37203414:+
ENSG00000189042	ZNF567	chr19:37178530:37178588:+@chr19:37180299:37180399:+@chr19:37185704:37185778:+
ENSG00000196357	ZNF565	chr19:36705524:36705566:-@chr19:36692879:36692952:-@chr19:36685932:36686058:-
ENSG00000171466	ZNF562	chr19:9771396:9771550:-@chr19:9768685:9768811:-@chr19:9767223:9767329:-
ENSG00000171466	ZNF562	chr19:9770055:9770143:-@chr19:9768685:9768811:-@chr19:9767223:9767329:-
ENSG00000171466	ZNF562	chr19:9771396:9771550:-@chr19:9770055:9770143:-@chr19:9767223:9767329:-
ENSG00000171466	ZNF562	chr19:9771396:9771550:-@chr19:9770055:9770143:-@chr19:9768685:9768811:-
ENSG00000171466	ZNF562	chr19:9785691:9785776:-@chr19:9771396:9771550:-@chr19:9768685:9768811:-
ENSG00000171466	ZNF562	chr19:9785691:9785776:-@chr19:9771396:9771497:-@chr19:9768685:9768811:-
ENSG00000171469	ZNF561	chr19:9730108:9730258:-@chr19:9728767:9728842:-@chr19:9727721:9727847:-
ENSG00000171469	ZNF561	chr19:9728767:9728855:-@chr19:9728297:9728434:-@chr19:9727721:9727847:-
ENSG00000171469	ZNF561	chr19:9727721:9727847:-@chr19:9724697:9724779:-@chr19:9718002:9722012:-
ENSG00000171469	ZNF561	chr19:9731838:9731916:-@chr19:9731592:9731725:-@chr19:9730108:9730258:-
ENSG00000171469	ZNF561	chr19:9730108:9730258:-@chr19:9728767:9728855:-@chr19:9727721:9727847:-
ENSG00000171469	ZNF561	chr19:9728767:9728855:-@chr19:9727721:9727902:-@chr19:9724697:9724779:-
ENSG00000171469	ZNF561	chr19:9731838:9731916:-@chr19:9731592:9731639:-@chr19:9730108:9730258:-
ENSG00000171469	ZNF561	chr19:9728767:9728855:-@chr19:9727725:9727847:-@chr19:9724697:9724779:-
ENSG00000171469	ZNF561	chr19:9728767:9728855:-@chr19:9727721:9727847:-@chr19:9724697:9724779:-
ENSG00000171469	ZNF561	chr19:9728767:9728855:-@chr19:9728297:9728444:-@chr19:9727721:9727847:-
ENSG00000188321,ENSG00000188629,ENSG00000270011	ZNF559,ZNF177	chr19:9443691:9443789:+@chr19:9448472:9448693:+@chr19:9449170:9449258:+
ENSG00000188321,ENSG00000188629,ENSG00000270011	ZNF559,ZNF177	chr19:9435371:9435456:+@chr19:9448472:9448693:+@chr19:9449170:9449258:+
ENSG00000188321,ENSG00000188629,ENSG00000270011	ZNF559,ZNF177	chr19:9443691:9443789:+@chr19:9448472:9448541:+@chr19:9449170:9449258:+
ENSG00000188321,ENSG00000188629,ENSG00000270011	ZNF559,ZNF177	chr19:9435371:9435456:+@chr19:9448472:9448541:+@chr19:9449170:9449258:+
ENSG00000188321,ENSG00000188629,ENSG00000270011	ZNF559,ZNF177	chr19:9443691:9443789:+@chr19:9448472:9448534:+@chr19:9449170:9449258:+
ENSG00000188321,ENSG00000188629,ENSG00000270011	ZNF559,ZNF177	chr19:9435371:9435456:+@chr19:9448472:9448534:+@chr19:9449170:9449258:+
ENSG00000188321,ENSG00000188629,ENSG00000270011	ZNF559,ZNF177	chr19:9443691:9443789:+@chr19:9449170:9449258:+@chr19:9449869:9449995:+
ENSG00000188321,ENSG00000188629,ENSG00000270011	ZNF559,ZNF177	chr19:9435371:9435456:+@chr19:9443691:9443789:+@chr19:9449170:9449258:+
ENSG00000188321,ENSG00000188629,ENSG00000270011	ZNF559,ZNF177	chr19:9435371:9435456:+@chr19:9443691:9443789:+@chr19:9448472:9448534:+
ENSG00000172006	ZNF554	chr19:2823038:2823110:+@chr19:2826248:2826344:+@chr19:2827615:2827741:+
ENSG00000204519	ZNF551	chr19:58193357:58193612:+@chr19:58196630:58196753:+@chr19:58197849:58201169:+
ENSG00000251369	ZNF550	chr19:58057825:58059361:-@chr19:58055605:58055951:-@chr19:58053208:58054611:-
ENSG00000251369	ZNF550	chr19:58057825:58059361:-@chr19:58055019:58055951:-@chr19:58053208:58054611:-
ENSG00000251369	ZNF550	chr19:58067599:58067725:-@chr19:58063995:58064090:-@chr19:58057825:58059361:-
ENSG00000121406	ZNF549	chr19:58038693:58038974:+@chr19:58042438:58042476:+@chr19:58046512:58046638:+
ENSG00000188785,ENSG00000268133	ZNF548,AC003002.4	chr19:57901218:57901482:+@chr19:57905556:57905591:+@chr19:57908416:57908542:+
ENSG00000240225	ZNF542	chr19:56884900:56884992:+@chr19:56886055:56886126:+@chr19:56888236:56891196:+
ENSG00000240225	ZNF542	chr19:56884900:56884992:+@chr19:56886055:56886194:+@chr19:56888236:56891196:+
ENSG00000240225	ZNF542	chr19:56880235:56880305:+@chr19:56880648:56880706:+@chr19:56884526:56884652:+
ENSG00000118156	ZNF541	chr19:48042962:48043135:-@chr19:48041399:48041753:-@chr19:48036166:48036229:-
ENSG00000118156	ZNF541	chr19:48043433:48043592:-@chr19:48042962:48043135:-@chr19:48041399:48041696:-
ENSG00000118156	ZNF541	chr19:48042962:48043135:-@chr19:48041399:48041696:-@chr19:48036166:48036229:-
ENSG00000198633	ZNF534	chr19:52937208:52937334:+@chr19:52938334:52938462:+@chr19:52954440:52955568:+
ENSG00000074657	ZNF532	chr18:56530061:56530398:+@chr18:56532536:56532617:+@chr18:56532702:56532811:+
ENSG00000186020	ZNF529	chr19:37080517:37080603:-@chr19:37063235:37063294:-@chr19:37047006:37047099:-
ENSG00000167555	ZNF528	chr19:52901620:52901872:+@chr19:52904938:52905006:+@chr19:52905200:52905281:+
ENSG00000167555	ZNF528	chr19:52905200:52905281:+@chr19:52905682:52905798:+@chr19:52909160:52909286:+
ENSG00000167555	ZNF528	chr19:52917457:52917621:+@chr19:52918192:52918292:+@chr19:52918377:52921657:+
ENSG00000167555	ZNF528	chr19:52909768:52909896:+@chr19:52918192:52918292:+@chr19:52918377:52921657:+
ENSG00000167555	ZNF528	chr19:52909768:52909896:+@chr19:52917457:52917621:+@chr19:52918377:52921657:+
ENSG00000167555	ZNF528	chr19:52909768:52909896:+@chr19:52917457:52917621:+@chr19:52918192:52918292:+
ENSG00000189164	ZNF527	chr19:37870022:37870148:+@chr19:37871179:37871274:+@chr19:37879208:37883966:+
ENSG00000198795	ZNF521	chr18:22930871:22930911:-@chr18:22907370:22907412:-@chr18:22901972:22902151:-
ENSG00000198795	ZNF521	chr18:22930871:22930911:-@chr18:22925216:22925311:-@chr18:22901972:22902151:-
ENSG00000198795	ZNF521	chr18:22804309:22807661:-@chr18:22804000:22804079:-@chr18:22775124:22775208:-
ENSG00000175322	ZNF519	chr18:14132274:14132489:-@chr18:14124349:14124475:-@chr18:14084876:14085075:-
ENSG00000177853	ZNF518A	chr10:97911173:97911323:+@chr10:97915083:97915133:+@chr10:97915681:97915804:+
ENSG00000177853	ZNF518A	chr10:97911173:97911323:+@chr10:97915083:97915155:+@chr10:97915681:97915804:+
ENSG00000177853	ZNF518A	chr10:97893313:97893405:+@chr10:97911173:97911323:+@chr10:97915083:97915155:+
ENSG00000177853	ZNF518A	chr10:97893313:97893405:+@chr10:97894927:97895046:+@chr10:97911173:97911323:+
ENSG00000197363	ZNF517	chr8:146028255:146028332:+@chr8:146029026:146029152:+@chr8:146029510:146029623:+
ENSG00000196700	ZNF512B	chr20:62611207:62611362:-@chr20:62609598:62609714:-@chr20:62608578:62608759:-
ENSG00000243943,ENSG00000259080	ZNF512,RP11-158I13.2	chr2:27822837:27822920:+@chr2:27823558:27823682:+@chr2:27824223:27824309:+
ENSG00000243943,ENSG00000259080	ZNF512,RP11-158I13.2	chr2:27822450:27822545:+@chr2:27822837:27822920:+@chr2:27823558:27823682:+
ENSG00000243943,ENSG00000198522,ENSG00000259080	ZNF512,GPN1,RP11-158I13.2	chr2:27851515:27851581:+@chr2:27852242:27852309:+@chr2:27852726:27852819:+
ENSG00000198546	ZNF511	chr10:135122894:135122967:+@chr10:135123280:135123481:+@chr10:135123668:135123792:+
ENSG00000168813	ZNF507	chr19:32851410:32851524:+@chr19:32871515:32871526:+@chr19:32873373:32873507:+
ENSG00000168813	ZNF507	chr19:32836514:32836689:+@chr19:32838151:32838244:+@chr19:32843735:32845863:+
ENSG00000226051	ZNF503-AS1	chr10:77118268:77118465:+@chr10:77118697:77118807:+@chr10:77120379:77121436:+
ENSG00000226051	ZNF503-AS1	chr10:77056141:77056409:+@chr10:77058710:77058832:+@chr10:77118268:77118465:+
ENSG00000270087	ZNF503	chr10:77043031:77043141:-@chr10:77040028:77040089:-@chr10:77039816:77039878:-
ENSG00000196653	ZNF502	chr3:44754135:44754236:+@chr3:44756083:44756180:+@chr3:44761695:44761808:+
ENSG00000196653	ZNF502	chr3:44754135:44754232:+@chr3:44756083:44756180:+@chr3:44761695:44761808:+
ENSG00000197037	ZNF498	chr7:99214571:99214639:+@chr7:99215758:99215832:+@chr7:99216148:99216274:+
ENSG00000174586	ZNF497	chr19:58874043:58874214:-@chr19:58870563:58870689:-@chr19:58869855:58869951:-
ENSG00000162714	ZNF496	chr1:247486456:247486532:-@chr1:247486000:247486108:-@chr1:247473626:247473758:-
ENSG00000162714	ZNF496	chr1:247486456:247486532:-@chr1:247486000:247486107:-@chr1:247473626:247473758:-
ENSG00000196268,ENSG00000269237	ZNF493,CTD-2561J22.3	chr19:21588560:21588658:+@chr19:21596268:21596310:+@chr19:21605715:21610296:+
ENSG00000188033	ZNF490	chr19:12721378:12721623:-@chr19:12720684:12720788:-@chr19:12719972:12720016:-
ENSG00000165388	ZNF488	chr10:48359351:48359447:+@chr10:48359736:48359854:+@chr10:48370425:48373866:+
ENSG00000165388	ZNF488	chr10:48355073:48355142:+@chr10:48359736:48359854:+@chr10:48370425:48373866:+
ENSG00000165388	ZNF488	chr10:48355073:48355142:+@chr10:48357012:48357057:+@chr10:48370425:48373866:+
ENSG00000165388	ZNF488	chr10:48355073:48355142:+@chr10:48355526:48355628:+@chr10:48370425:48373866:+
ENSG00000243660	ZNF487P	chr10:43971169:43971295:+@chr10:43971555:43971650:+@chr10:43976877:43978007:+
ENSG00000127081	ZNF484	chr9:95624422:95624447:-@chr9:95623804:95623861:-@chr9:95618474:95618600:-
ENSG00000127081	ZNF484	chr9:95640172:95640290:-@chr9:95637297:95637341:-@chr9:95618474:95618600:-
ENSG00000127081	ZNF484	chr9:95637297:95637341:-@chr9:95624422:95624447:-@chr9:95618474:95618600:-
ENSG00000198464	ZNF480	chr19:52803647:52803737:+@chr19:52817406:52817532:+@chr19:52824832:52829174:+
