ensembl_gene_id	probe_id	hgnc_symbol	entrezgene_id	biotype
ENSG00000008197	233987_at	TFAP2D	83741	protein_coding
ENSG00000008226	207896_s_at	DLEC1	9940	protein_coding
ENSG00000008226	206798_x_at	DLEC1	9940	protein_coding
ENSG00000008226	215085_x_at	DLEC1	9940	protein_coding
ENSG00000008256	243752_s_at	CYTH3	9265	protein_coding
ENSG00000008256	236136_at	CYTH3	9265	protein_coding
ENSG00000008256	206523_at	CYTH3	9265	protein_coding
ENSG00000008256	225147_at	CYTH3	9265	protein_coding
ENSG00000008277	1555024_at	ADAM22	53616	protein_coding
ENSG00000008277	208227_x_at	ADAM22	53616	protein_coding
ENSG00000008277	208226_x_at	ADAM22	53616	protein_coding
ENSG00000008277	208237_x_at	ADAM22	53616	protein_coding
ENSG00000008277	206616_s_at	ADAM22	53616	protein_coding
ENSG00000008277	206615_s_at	ADAM22	53616	protein_coding
ENSG00000008277	244194_at	ADAM22	53616	protein_coding
ENSG00000008277	213411_at	ADAM22	53616	protein_coding
ENSG00000008282	201259_s_at	SYPL1	6856	protein_coding
ENSG00000008282	201260_s_at	SYPL1	6856	protein_coding
ENSG00000008283	210816_s_at	CYB561	1534	protein_coding
ENSG00000008283	209164_s_at	CYB561	1534	protein_coding
ENSG00000008283	217200_x_at	CYB561	1534	protein_coding
ENSG00000008283	207986_x_at	CYB561	1534	protein_coding
ENSG00000008283	209163_at	CYB561	1534	protein_coding
ENSG00000008294	1554543_at	SPAG9	9043	protein_coding
ENSG00000008294	206748_s_at	SPAG9	9043	protein_coding
ENSG00000008294	212470_at	SPAG9	9043	protein_coding
ENSG00000008294	212468_at	SPAG9	9043	protein_coding
ENSG00000008294	225339_at	SPAG9	9043	protein_coding
ENSG00000008300	205165_at	CELSR3	1951	protein_coding
ENSG00000008300	40020_at	CELSR3	1951	protein_coding
ENSG00000008311	210852_s_at	AASS	10157	protein_coding
ENSG00000008311	214829_at	AASS	10157	protein_coding
ENSG00000008323	220073_s_at	PLEKHG6	55200	protein_coding
ENSG00000008324	218283_at	SS18L2	51188	protein_coding
ENSG00000008382	233651_s_at	MPND	84954	protein_coding
ENSG00000008394	1565162_s_at	MGST1	4257	protein_coding
ENSG00000008394	231736_x_at	MGST1	4257	protein_coding
ENSG00000008394	240688_at	MGST1	4257	protein_coding
ENSG00000008394	224918_x_at	MGST1	4257	protein_coding
ENSG00000008405	209674_at	CRY1	1407	protein_coding
ENSG00000008438	207384_at	PGLYRP1	8993	protein_coding
ENSG00000008441	209807_s_at	NFIX	4784	protein_coding
ENSG00000008441	228278_at	NFIX	4784	protein_coding
ENSG00000008441	227400_at	NFIX	4784	protein_coding
ENSG00000008513	208322_s_at	ST3GAL1	6482	protein_coding
ENSG00000008513	225034_at	ST3GAL1	6482	protein_coding
ENSG00000008513	225033_at	ST3GAL1	6482	protein_coding
ENSG00000008516	207289_at	MMP25	64386	protein_coding
ENSG00000008516	207890_s_at	MMP25	64386	protein_coding
ENSG00000008517	203828_s_at	IL32	9235	protein_coding
ENSG00000008710	202327_s_at	PKD1	5310	protein_coding
ENSG00000008710	216949_s_at	PKD1	5310	protein_coding
ENSG00000008710	202328_s_at	PKD1	5310	protein_coding
ENSG00000008735	208603_s_at	MAPK8IP2	23542	protein_coding
ENSG00000008735	205050_s_at	MAPK8IP2	23542	protein_coding
ENSG00000008735	1556001_at	MAPK8IP2	23542	protein_coding
ENSG00000008838	213043_s_at	MED24	9862	protein_coding
ENSG00000008853	1554586_a_at	RHOBTB2	23221	protein_coding
ENSG00000008853	209441_at	RHOBTB2	23221	protein_coding
ENSG00000008869	233642_s_at	HEATR5B	54497	protein_coding
ENSG00000008952	208942_s_at	SEC62	7095	protein_coding
ENSG00000008952	208943_s_at	SEC62	7095	protein_coding
ENSG00000008952	225352_at	SEC62	7095	protein_coding
ENSG00000008952	1552789_at	SEC62	7095	protein_coding
ENSG00000008952	1552790_a_at	SEC62	7095	protein_coding
ENSG00000008988	200949_x_at	RPS20	6224	protein_coding
ENSG00000008988	214003_x_at	RPS20	6224	protein_coding
ENSG00000008988	1560023_x_at	RPS20	6224	protein_coding
ENSG00000008988	1560021_at	RPS20	6224	protein_coding
ENSG00000008988	216247_at	RPS20	6224	protein_coding
ENSG00000009307	222975_s_at	CSDE1	7812	protein_coding
ENSG00000009307	219939_s_at	CSDE1	7812	protein_coding
ENSG00000009307	202646_s_at	CSDE1	7812	protein_coding
ENSG00000009335	1555405_at	UBE3C	9690	protein_coding
ENSG00000009335	1554794_a_at	UBE3C	9690	protein_coding
ENSG00000009335	1554793_at	UBE3C	9690	protein_coding
ENSG00000009335	201817_at	UBE3C	9690	protein_coding
ENSG00000009413	208070_s_at	REV3L	5980	protein_coding
ENSG00000009694	1553007_a_at	TENM1	10178	protein_coding
ENSG00000009694	205728_at	TENM1	10178	protein_coding
ENSG00000009709	208060_at	PAX7	5081	protein_coding
ENSG00000009709	1556638_at	PAX7	5081	protein_coding
ENSG00000009724	210798_x_at	MASP2	10747	protein_coding
ENSG00000009724	216968_at	MASP2	10747	protein_coding
ENSG00000009724	207041_at	MASP2	10747	protein_coding
ENSG00000009765	231070_at	IYD	389434	protein_coding
ENSG00000009780	216897_s_at	FAM76A	199870	protein_coding
ENSG00000009780	228604_at	FAM76A	199870	protein_coding
ENSG00000009790	215275_at	TRAF3IP3	80342	protein_coding
ENSG00000009790	240265_at	TRAF3IP3	80342	protein_coding
ENSG00000009790	213888_s_at	TRAF3IP3	80342	protein_coding
ENSG00000009790	205804_s_at	TRAF3IP3	80342	protein_coding
ENSG00000009830	220632_s_at	POMT2	29954	protein_coding
ENSG00000009830	225560_at	POMT2	29954	protein_coding
ENSG00000009844	223021_x_at	VTA1	51534	protein_coding
ENSG00000009844	224437_s_at	VTA1	51534	protein_coding
ENSG00000009844	223022_s_at	VTA1	51534	protein_coding
ENSG00000009844	237059_at	VTA1	51534	protein_coding
ENSG00000009950	221163_s_at	MLXIPL	51085	protein_coding
ENSG00000009954	213336_at	BAZ1B	9031	protein_coding
ENSG00000009954	208445_s_at	BAZ1B	9031	protein_coding
ENSG00000010017	216125_s_at	RANBP9	10048	protein_coding
ENSG00000010017	202583_s_at	RANBP9	10048	protein_coding
ENSG00000010017	202582_s_at	RANBP9	10048	protein_coding
ENSG00000010030	221680_s_at	ETV7	51513	protein_coding
ENSG00000010030	224225_s_at	ETV7	51513	protein_coding
ENSG00000010072	223511_at	SPRTN	83932	protein_coding
ENSG00000010165	206468_s_at	EEF1AKNMT	51603	protein_coding
ENSG00000010165	212405_s_at	EEF1AKNMT	51603	protein_coding
ENSG00000010165	212407_at	EEF1AKNMT	51603	protein_coding
ENSG00000010219	212954_at	DYRK4	8798	protein_coding
ENSG00000010244	200828_s_at	ZNF207	7756	protein_coding
ENSG00000010244	239937_at	ZNF207	7756	protein_coding
ENSG00000010244	200829_x_at	ZNF207	7756	protein_coding
ENSG00000010244	244153_at	ZNF207	7756	protein_coding
ENSG00000010244	238772_at	ZNF207	7756	protein_coding
ENSG00000010244	229765_at	ZNF207	7756	protein_coding
ENSG00000010244	1556035_s_at	ZNF207	7756	protein_coding
ENSG00000010244	231848_x_at	ZNF207	7756	protein_coding
ENSG00000010244	228157_at	ZNF207	7756	protein_coding
ENSG00000010256	201903_at	UQCRC1	7384	protein_coding
ENSG00000010270	223065_s_at	STARD3NL	83930	protein_coding
ENSG00000010278	233317_at	CD9	928	protein_coding
ENSG00000010278	201005_at	CD9	928	protein_coding
ENSG00000010282	223572_at	HHATL	57467	protein_coding
ENSG00000010292	201774_s_at	NCAPD2	9918	protein_coding
ENSG00000010295	36030_at	IFFO1	25900	protein_coding
ENSG00000010295	209721_s_at	IFFO1	25900	protein_coding
ENSG00000010310	208105_at	GIPR	2696	protein_coding
ENSG00000010310	231291_at	GIPR	2696	protein_coding
ENSG00000010318	215622_x_at	PHF7	51533	protein_coding
ENSG00000010318	221611_s_at	PHF7	51533	protein_coding
ENSG00000010319	219689_at	SEMA3G	56920	protein_coding
ENSG00000010322	227392_at	NISCH	11188	protein_coding
ENSG00000010322	201591_s_at	NISCH	11188	protein_coding
ENSG00000010327	1555320_a_at	STAB1	23166	protein_coding
ENSG00000010327	1555319_at	STAB1	23166	protein_coding
ENSG00000010327	204150_at	STAB1	23166	protein_coding
ENSG00000010327	38487_at	STAB1	23166	protein_coding
ENSG00000010361	221187_s_at	FUZ	80199	protein_coding
ENSG00000010379	237058_x_at	SLC6A13	6540	protein_coding
ENSG00000010379	207184_at	SLC6A13	6540	protein_coding
ENSG00000010404	210666_at	IDS	3423	protein_coding
ENSG00000010404	211782_at	IDS	3423	protein_coding
ENSG00000010404	206342_x_at	IDS	3423	protein_coding
ENSG00000010404	236823_at	IDS	3423	protein_coding
ENSG00000010438	207463_x_at	PRSS3	5646	protein_coding
ENSG00000010438	213421_x_at	PRSS3	5646	protein_coding
ENSG00000010539	207338_s_at	ZNF200	7752	protein_coding
ENSG00000010539	214706_at	ZNF200	7752	protein_coding
ENSG00000010610	203547_at	CD4	920	protein_coding
ENSG00000010626	206076_at	LRRC23	10233	protein_coding
ENSG00000010671	205504_at	BTK	695	protein_coding
ENSG00000010704	211328_x_at	HFE	3077	protein_coding
ENSG00000010704	211331_x_at	HFE	3077	protein_coding
ENSG00000010704	211329_x_at	HFE	3077	protein_coding
ENSG00000010704	211327_x_at	HFE	3077	protein_coding
ENSG00000010704	211332_x_at	HFE	3077	protein_coding
ENSG00000010704	211866_x_at	HFE	3077	protein_coding
ENSG00000010704	210864_x_at	HFE	3077	protein_coding
ENSG00000010704	211863_x_at	HFE	3077	protein_coding
ENSG00000010704	211326_x_at	HFE	3077	protein_coding
ENSG00000010704	206086_x_at	HFE	3077	protein_coding
ENSG00000010704	1553402_a_at	HFE	3077	protein_coding
ENSG00000010704	214647_s_at	HFE	3077	protein_coding
ENSG00000010704	211330_s_at	HFE	3077	protein_coding
ENSG00000010704	206087_x_at	HFE	3077	protein_coding
ENSG00000010704	235754_at	HFE	3077	protein_coding
ENSG00000010803	221216_s_at	SCMH1	22955	protein_coding
ENSG00000010810	216033_s_at	FYN	2534	protein_coding
ENSG00000010810	210105_s_at	FYN	2534	protein_coding
ENSG00000010810	212486_s_at	FYN	2534	protein_coding
ENSG00000010818	212641_at	HIVEP2	3097	protein_coding
ENSG00000010818	212642_s_at	HIVEP2	3097	protein_coding
ENSG00000010932	205666_at	FMO1	2326	protein_coding
ENSG00000011007	202818_s_at	ELOA	6924	protein_coding
ENSG00000011007	202819_s_at	ELOA	6924	protein_coding
ENSG00000011007	213604_at	ELOA	6924	protein_coding
ENSG00000011009	215566_x_at	LYPLA2	11313	protein_coding
ENSG00000011009	202292_x_at	LYPLA2	11313	protein_coding
ENSG00000011009	215568_x_at	LYPLA2	11313	protein_coding
ENSG00000011021	203950_s_at	CLCN6	1185	protein_coding
ENSG00000011028	209280_at	MRC2	9902	protein_coding
ENSG00000011028	37408_at	MRC2	9902	protein_coding
ENSG00000011083	208494_at	SLC6A7	6534	protein_coding
ENSG00000011105	205665_at	TSPAN9	10867	protein_coding
ENSG00000011105	220968_s_at	TSPAN9	10867	protein_coding
ENSG00000011114	220297_at	BTBD7	55727	protein_coding
ENSG00000011114	217141_at	BTBD7	55727	protein_coding
ENSG00000011114	1556000_s_at	BTBD7	55727	protein_coding
ENSG00000011114	224943_at	BTBD7	55727	protein_coding
ENSG00000011114	224945_at	BTBD7	55727	protein_coding
ENSG00000011132	205146_x_at	APBA3	9546	protein_coding
ENSG00000011132	215148_s_at	APBA3	9546	protein_coding
ENSG00000011143	1555820_a_at	MKS1	54903	protein_coding
ENSG00000011143	218630_at	MKS1	54903	protein_coding
ENSG00000011198	218739_at	ABHD5	51099	protein_coding
ENSG00000011198	213805_at	ABHD5	51099	protein_coding
ENSG00000011198	213935_at	ABHD5	51099	protein_coding
ENSG00000011201	205206_at	ANOS1	3730	protein_coding
ENSG00000011243	215741_x_at	AKAP8L	26993	protein_coding
ENSG00000011243	222160_at	AKAP8L	26993	protein_coding
ENSG00000011243	227691_at	AKAP8L	26993	protein_coding
ENSG00000011243	218064_s_at	AKAP8L	26993	protein_coding
ENSG00000011243	240554_at	AKAP8L	26993	protein_coding
ENSG00000011258	207115_x_at	MBTD1	54799	protein_coding
ENSG00000011258	243552_at	MBTD1	54799	protein_coding
ENSG00000011258	226797_at	MBTD1	54799	protein_coding
ENSG00000011260	203721_s_at	UTP18	51096	protein_coding
ENSG00000011275	1563361_at	RNF216	54476	protein_coding
ENSG00000011275	218426_s_at	RNF216	54476	protein_coding
ENSG00000011275	218425_at	RNF216	54476	protein_coding
ENSG00000011275	227065_at	RNF216	54476	protein_coding
ENSG00000011295	217964_at	TTC19	54902	protein_coding
ENSG00000011304	212016_s_at	PTBP1	5725	protein_coding
ENSG00000011304	212015_x_at	PTBP1	5725	protein_coding
ENSG00000011304	211271_x_at	PTBP1	5725	protein_coding
ENSG00000011304	216306_x_at	PTBP1	5725	protein_coding
ENSG00000011304	202189_x_at	PTBP1	5725	protein_coding
ENSG00000011304	211270_x_at	PTBP1	5725	protein_coding
ENSG00000011332	206531_at	DPF1	8193	protein_coding
ENSG00000011332	231599_x_at	DPF1	8193	protein_coding
ENSG00000011347	1559392_s_at	SYT7	9066	protein_coding
ENSG00000011347	1559956_at	SYT7	9066	protein_coding
ENSG00000011347	232025_at	SYT7	9066	protein_coding
ENSG00000011347	226167_at	SYT7	9066	protein_coding
ENSG00000011347	231025_at	SYT7	9066	protein_coding
ENSG00000011376	204016_at	LARS2	23395	protein_coding
ENSG00000011376	34764_at	LARS2	23395	protein_coding
ENSG00000011405	1569022_a_at	PIK3C2A	5286	protein_coding
ENSG00000011405	1569021_at	PIK3C2A	5286	protein_coding
ENSG00000011405	1553694_a_at	PIK3C2A	5286	protein_coding
ENSG00000011405	226094_at	PIK3C2A	5286	protein_coding
ENSG00000011405	235792_x_at	PIK3C2A	5286	protein_coding
ENSG00000011405	213070_at	PIK3C2A	5286	protein_coding
ENSG00000011422	211924_s_at	PLAUR	5329	protein_coding
ENSG00000011422	210845_s_at	PLAUR	5329	protein_coding
ENSG00000011422	214866_at	PLAUR	5329	protein_coding
ENSG00000011426	1552619_a_at	ANLN	54443	protein_coding
ENSG00000011426	222608_s_at	ANLN	54443	protein_coding
ENSG00000011451	221785_at	WIZ	58525	protein_coding
ENSG00000011451	221783_at	WIZ	58525	protein_coding
ENSG00000011451	52005_at	WIZ	58525	protein_coding
ENSG00000011451	221784_at	WIZ	58525	protein_coding
ENSG00000011454	215070_x_at	RABGAP1	23637	protein_coding
ENSG00000011454	204028_s_at	RABGAP1	23637	protein_coding
ENSG00000011454	213313_at	RABGAP1	23637	protein_coding
ENSG00000011465	211813_x_at	DCN	1634	protein_coding
ENSG00000011465	240556_at	DCN	1634	protein_coding
ENSG00000011465	242605_at	DCN	1634	protein_coding
ENSG00000011465	201893_x_at	DCN	1634	protein_coding
ENSG00000011465	211896_s_at	DCN	1634	protein_coding
ENSG00000011465	209335_at	DCN	1634	protein_coding
ENSG00000011465	239786_at	DCN	1634	protein_coding
ENSG00000011478	220438_at	QPCTL	54814	protein_coding
ENSG00000011485	201979_s_at	PPP5C	5536	protein_coding
ENSG00000011485	215705_at	PPP5C	5536	protein_coding
ENSG00000011523	1559159_at	CEP68	23177	protein_coding
ENSG00000011523	207971_s_at	CEP68	23177	protein_coding
ENSG00000011523	239442_at	CEP68	23177	protein_coding
ENSG00000011523	212677_s_at	CEP68	23177	protein_coding
ENSG00000011523	212675_s_at	CEP68	23177	protein_coding
ENSG00000011566	218311_at	MAP4K3	8491	protein_coding
ENSG00000011590	220118_at	ZBTB32	27033	protein_coding
ENSG00000011600	204122_at	TYROBP	7305	protein_coding
ENSG00000011638	213272_s_at	TMEM159	57146	protein_coding
ENSG00000011677	207210_at	GABRA3	2556	protein_coding
ENSG00000012048	211851_x_at	BRCA1	672	protein_coding
ENSG00000012048	204531_s_at	BRCA1	672	protein_coding
ENSG00000012061	203720_s_at	ERCC1	2067	protein_coding
ENSG00000012061	203719_at	ERCC1	2067	protein_coding
ENSG00000012061	228131_at	ERCC1	2067	protein_coding
ENSG00000012124	217422_s_at	CD22	933	protein_coding
ENSG00000012124	204581_at	CD22	933	protein_coding
ENSG00000012124	38521_at	CD22	933	protein_coding
ENSG00000012171	203071_at	SEMA3B	7869	protein_coding
ENSG00000012174	1554604_at	MBTPS2	51360	protein_coding
ENSG00000012174	206473_at	MBTPS2	51360	protein_coding
ENSG00000012174	226760_at	MBTPS2	51360	protein_coding
ENSG00000012211	217349_s_at	PRICKLE3	4007	protein_coding
ENSG00000012223	202018_s_at	LTF	4057	protein_coding
ENSG00000012232	211051_s_at	EXTL3	2137	protein_coding
ENSG00000012232	209202_s_at	EXTL3	2137	protein_coding
ENSG00000012504	1554375_a_at	NR1H4	9971	protein_coding
ENSG00000012504	206340_at	NR1H4	9971	protein_coding
ENSG00000012660	215082_at	ELOVL5	60481	protein_coding
ENSG00000012660	1567222_x_at	ELOVL5	60481	protein_coding
ENSG00000012660	208788_at	ELOVL5	60481	protein_coding
ENSG00000012779	204445_s_at	ALOX5	240	protein_coding
ENSG00000012779	214366_s_at	ALOX5	240	protein_coding
ENSG00000012779	204446_s_at	ALOX5	240	protein_coding
ENSG00000012817	206700_s_at	KDM5D	8284	protein_coding
ENSG00000012822	209002_s_at	CALCOCO1	57658	protein_coding
ENSG00000012963	218108_at	UBR7	55148	protein_coding
ENSG00000012983	211081_s_at	MAP4K5	11183	protein_coding
ENSG00000012983	203553_s_at	MAP4K5	11183	protein_coding
ENSG00000012983	203552_at	MAP4K5	11183	protein_coding
ENSG00000013016	218935_at	EHD3	30845	protein_coding
ENSG00000013016	230740_at	EHD3	30845	protein_coding
ENSG00000013275	201252_at	PSMC4	5704	protein_coding
ENSG00000013288	214703_s_at	MAN2B2	23324	protein_coding
ENSG00000013293	232904_at	SLC7A14	57709	protein_coding
ENSG00000013293	1556641_at	SLC7A14	57709	protein_coding
ENSG00000013297	206908_s_at	CLDN11	5010	protein_coding
ENSG00000013297	228335_at	CLDN11	5010	protein_coding
ENSG00000013306	223649_s_at	SLC25A39	51629	protein_coding
ENSG00000013364	202180_s_at	MVP	9961	protein_coding
ENSG00000013374	1569030_s_at	NUB1	51667	protein_coding
ENSG00000013374	222512_at	NUB1	51667	protein_coding
ENSG00000013375	210041_s_at	PGM3	5238	protein_coding
ENSG00000013375	221788_at	PGM3	5238	protein_coding
ENSG00000013392	213555_at	RWDD2A	112611	protein_coding
ENSG00000013392	229786_at	RWDD2A	112611	protein_coding
ENSG00000013441	214683_s_at	CLK1	1195	protein_coding
ENSG00000013503	219459_at	POLR3B	55703	protein_coding
ENSG00000013523	244685_at	ANGEL1	23357	protein_coding
ENSG00000013523	36865_at	ANGEL1	23357	protein_coding
ENSG00000013523	213099_at	ANGEL1	23357	protein_coding
ENSG00000013561	201823_s_at	RNF14	9604	protein_coding
ENSG00000013561	201824_at	RNF14	9604	protein_coding
ENSG00000013561	243345_at	RNF14	9604	protein_coding
ENSG00000013563	203912_s_at	DNASE1L1	1774	protein_coding
ENSG00000013573	232816_s_at	DDX11	1663	protein_coding
ENSG00000013573	208149_x_at	DDX11	1663	protein_coding
ENSG00000013573	208159_x_at	DDX11	1663	protein_coding
ENSG00000013583	218450_at	HEBP1	50865	protein_coding
ENSG00000013588	203108_at	GPRC5A	9052	protein_coding
ENSG00000013588	235563_at	GPRC5A	9052	protein_coding
ENSG00000013588	212444_at	GPRC5A	9052	protein_coding
ENSG00000013619	205088_at	MAMLD1	10046	protein_coding
ENSG00000013725	211900_x_at	CD6	923	protein_coding
ENSG00000013725	211893_x_at	CD6	923	protein_coding
ENSG00000013725	208602_x_at	CD6	923	protein_coding
ENSG00000013725	213958_at	CD6	923	protein_coding
ENSG00000013810	218308_at	TACC3	10460	protein_coding
ENSG00000013810	1569487_at	TACC3	10460	protein_coding
ENSG00000014123	238291_at	UFL1	23376	protein_coding
ENSG00000014123	212634_at	UFL1	23376	protein_coding
ENSG00000014123	212633_at	UFL1	23376	protein_coding
ENSG00000014138	204441_s_at	POLA2	23649	protein_coding
ENSG00000014138	236546_at	POLA2	23649	protein_coding
ENSG00000014138	244575_at	POLA2	23649	protein_coding
ENSG00000014164	241056_at	ZC3H3	23144	protein_coding
ENSG00000014164	213445_at	ZC3H3	23144	protein_coding
ENSG00000014216	200752_s_at	CAPN1	823	protein_coding
ENSG00000014257	204393_s_at	ACP3	55	protein_coding
ENSG00000014257	237030_at	ACP3	55	protein_coding
ENSG00000014641	200978_at	MDH1	4190	protein_coding
ENSG00000014824	229500_at	SLC30A9	10463	protein_coding
ENSG00000014824	202614_at	SLC30A9	10463	protein_coding
ENSG00000014914	1556034_s_at	MTMR11	10903	protein_coding
ENSG00000014914	205076_s_at	MTMR11	10903	protein_coding
ENSG00000014919	223281_s_at	COX15	1355	protein_coding
ENSG00000014919	221550_at	COX15	1355	protein_coding
ENSG00000014919	219547_at	COX15	1355	protein_coding
ENSG00000015133	215343_at	CCDC88C	440193	protein_coding
