ID	Symbol	Entrez_Gene_ID	Geneid	hgnc_symbol	entrezgene_id	biotype
ILMN_1662322	ANXA7	310	ENSG00000138279	ANXA7	310	protein_coding
ILMN_1703791	ANXA7	310	ENSG00000138279	ANXA7	310	protein_coding
ILMN_2380494	ANXA11	311	ENSG00000122359	ANXA11	311	protein_coding
ILMN_1685170	ANXA11	311	ENSG00000122359	ANXA11	311	protein_coding
ILMN_1807003	ANXA11	311	ENSG00000122359	ANXA11	311	protein_coding
ILMN_2412490	ANXA13	312	ENSG00000104537	ANXA13	312	protein_coding
ILMN_1799243	ANXA13	312	ENSG00000104537	ANXA13	312	protein_coding
ILMN_1737612	ANXA13	312	ENSG00000104537	ANXA13	312	protein_coding
ILMN_1709820	AOAH	313	ENSG00000136250	AOAH	313	protein_coding
ILMN_1799863	AOC2	314	ENSG00000131480	AOC2	314	protein_coding
ILMN_2405185	AOC2	314	ENSG00000131480	AOC2	314	protein_coding
ILMN_1741431	AOC2	314	ENSG00000131480	AOC2	314	protein_coding
ILMN_1767113	AOX1	316	ENSG00000138356	AOX1	316	protein_coding
ILMN_1659463	APAF1	317	ENSG00000120868	APAF1	317	protein_coding
ILMN_2344798	APAF1	317	ENSG00000120868	APAF1	317	protein_coding
ILMN_2349444	NUDT2	318	ENSG00000164978	NUDT2	318	protein_coding
ILMN_1778347	NUDT2	318	ENSG00000164978	NUDT2	318	protein_coding
ILMN_1809311	APOF	319	ENSG00000175336	APOF	319	protein_coding
ILMN_2182656	APBA1	320	ENSG00000107282	APBA1	320	protein_coding
ILMN_1668285	APBA1	320	ENSG00000107282	APBA1	320	protein_coding
ILMN_1723626	APBA2	321	ENSG00000034053	APBA2	321	protein_coding
ILMN_1796271	APBB1	322	ENSG00000166313	APBB1	322	protein_coding
ILMN_1699646	APBB1	322	ENSG00000166313	APBB1	322	protein_coding
ILMN_1769918	APBB1	322	ENSG00000166313	APBB1	322	protein_coding
ILMN_1716790	APBB2	323	ENSG00000163697	APBB2	323	protein_coding
ILMN_3251699	APBB2	323	ENSG00000163697	APBB2	323	protein_coding
ILMN_1662668	APC	324	ENSG00000134982	APC	324	protein_coding
ILMN_1708833	APCS	325	ENSG00000132703	APCS	325	protein_coding
ILMN_1670282	AIRE	326	ENSG00000160224	AIRE	326	protein_coding
ILMN_2261519	AIRE	326	ENSG00000160224	AIRE	326	protein_coding
ILMN_1791236	AIRE	326	ENSG00000160224	AIRE	326	protein_coding
ILMN_1718023	APEH	327	ENSG00000164062	APEH	327	protein_coding
ILMN_2319344	APEX1	328	ENSG00000100823	APEX1	328	protein_coding
ILMN_1661886	APEX1	328	ENSG00000100823	APEX1	328	protein_coding
ILMN_2182704	BIRC2	329	ENSG00000110330	BIRC2	329	protein_coding
ILMN_1776181	BIRC3	330	ENSG00000023445	BIRC3	330	protein_coding
ILMN_1681644	BIRC3	330	ENSG00000023445	BIRC3	330	protein_coding
ILMN_2405684	BIRC3	330	ENSG00000023445	BIRC3	330	protein_coding
ILMN_1815361	XIAP	331	ENSG00000101966	XIAP	331	protein_coding
ILMN_1803124	BIRC5	332	ENSG00000089685	BIRC5	332	protein_coding
ILMN_2349459	BIRC5	332	ENSG00000089685	BIRC5	332	protein_coding
ILMN_2396198	APLP1	333	ENSG00000105290	APLP1	333	protein_coding
ILMN_1763834	APLP1	333	ENSG00000105290	APLP1	333	protein_coding
ILMN_1710482	APLP2	334	ENSG00000084234	APLP2	334	protein_coding
ILMN_2081465	APLP2	334	ENSG00000084234	APLP2	334	protein_coding
ILMN_1690884	APOA1	335	ENSG00000118137	APOA1	335	protein_coding
ILMN_1688543	APOA2	336	ENSG00000158874	APOA2	336	protein_coding
ILMN_1675706	APOA4	337	ENSG00000110244	APOA4	337	protein_coding
ILMN_1664024	APOB	338	ENSG00000084674	APOB	338	protein_coding
ILMN_1813881	APOBEC1	339	ENSG00000111701	APOBEC1	339	protein_coding
ILMN_1789007	APOC1	341	ENSG00000130208	APOC1	341	protein_coding
ILMN_1713462	AQP8	343	ENSG00000103375	AQP8	343	protein_coding
ILMN_1802923	APOC2	344	ENSG00000234906	APOC2	344	protein_coding
ILMN_1722070	APOC3	345	ENSG00000110245	APOC3	345	protein_coding
ILMN_1765605	APOC4	346	ENSG00000267467	APOC4	346	protein_coding
ILMN_1780170	APOD	347	ENSG00000189058	APOD	347	protein_coding
ILMN_1740938	APOE	348	ENSG00000130203	APOE	348	protein_coding
ILMN_1761511	APOH	350	ENSG00000091583	APOH	350	protein_coding
ILMN_2404063	APP	351	ENSG00000142192	APP	351	protein_coding
ILMN_2404065	APP	351	ENSG00000142192	APP	351	protein_coding
ILMN_1653283	APP	351	ENSG00000142192	APP	351	protein_coding
ILMN_1726410	APRT	353	ENSG00000198931	APRT	353	protein_coding
ILMN_1722491	APRT	353	ENSG00000198931	APRT	353	protein_coding
ILMN_1748981	KLK3	354	ENSG00000142515	KLK3	354	protein_coding
ILMN_1655426	KLK3	354	ENSG00000142515	KLK3	354	protein_coding
ILMN_1663787	KLK3	354	ENSG00000142515	KLK3	354	protein_coding
ILMN_1808132	FAS	355	ENSG00000026103	FAS	355	protein_coding
ILMN_2319077	FAS	355	ENSG00000026103	FAS	355	protein_coding
ILMN_1781824	FASLG	356	ENSG00000117560	FASLG	356	protein_coding
ILMN_1681777	SHROOM2	357	ENSG00000146950	SHROOM2	357	protein_coding
ILMN_1681103	AQP1	358	ENSG00000240583	AQP1	358	protein_coding
ILMN_1776857	AQP1	358	ENSG00000240583	AQP1	358	protein_coding
ILMN_1732149	AQP2	359	ENSG00000167580	AQP2	359	protein_coding
ILMN_1651574	AQP3	360	ENSG00000165272	AQP3	360	protein_coding
ILMN_1747683	AQP4	361	ENSG00000171885	AQP4	361	protein_coding
ILMN_1676649	AQP4	361	ENSG00000171885	AQP4	361	protein_coding
ILMN_1807036	AQP5	362	ENSG00000161798	AQP5	362	protein_coding
ILMN_1786381	AQP6	363	ENSG00000086159	AQP6	363	protein_coding
ILMN_1738494	AQP7	364	ENSG00000165269	AQP7	364	protein_coding
ILMN_1715068	AQP9	366	ENSG00000103569	AQP9	366	protein_coding
ILMN_1767351	AR	367	ENSG00000169083	AR	367	protein_coding
ILMN_1792540	AR	367	ENSG00000169083	AR	367	protein_coding
ILMN_1659572	AR	367	ENSG00000169083	AR	367	protein_coding
ILMN_2406654	ABCC6	368	ENSG00000091262	ABCC6	368	protein_coding
ILMN_2293902	ABCC6	368	ENSG00000091262	ABCC6	368	protein_coding
ILMN_1725414	ABCC6	368	ENSG00000091262	ABCC6	368	protein_coding
ILMN_1778352	ABCC6	368	ENSG00000091262	ABCC6	368	protein_coding
ILMN_1801521	ABCC6	368	ENSG00000091262	ABCC6	368	protein_coding
ILMN_1658883	ARAF	369	ENSG00000078061	ARAF	369	protein_coding
ILMN_1699703	ARCN1	372	ENSG00000095139	ARCN1	372	protein_coding
ILMN_2327775	TRIM23	373	ENSG00000113595	TRIM23	373	protein_coding
ILMN_1752741	TRIM23	373	ENSG00000113595	TRIM23	373	protein_coding
ILMN_2327780	TRIM23	373	ENSG00000113595	TRIM23	373	protein_coding
ILMN_1804421	AREG	374	ENSG00000109321	AREG	374	protein_coding
ILMN_1661458	ARF1	375	ENSG00000143761	ARF1	375	protein_coding
ILMN_2330948	ARF1	375	ENSG00000143761	ARF1	375	protein_coding
ILMN_1802203	ARF1	375	ENSG00000143761	ARF1	375	protein_coding
ILMN_1682938	ARF3	377	ENSG00000134287	ARF3	377	protein_coding
ILMN_1719518	ARF4	378	ENSG00000168374	ARF4	378	protein_coding
ILMN_1723884	ARF4	378	ENSG00000168374	ARF4	378	protein_coding
ILMN_1719010	ARL4D	379	ENSG00000175906	ARL4D	379	protein_coding
ILMN_1752340	ARF5	381	ENSG00000004059	ARF5	381	protein_coding
ILMN_1764297	ARF6	382	ENSG00000165527	ARF6	382	protein_coding
ILMN_1812281	ARG1	383	ENSG00000118520	ARG1	383	protein_coding
ILMN_1800898	ARG2	384	ENSG00000081181	ARG2	384	protein_coding
ILMN_1781290	RHOA	387	ENSG00000067560	RHOA	387	protein_coding
ILMN_1802205	RHOB	388	ENSG00000143878	RHOB	388	protein_coding
ILMN_1673305	RHOC	389	ENSG00000155366	RHOC	389	protein_coding
ILMN_2313730	RHOC	389	ENSG00000155366	RHOC	389	protein_coding
ILMN_1759513	RND3	390	ENSG00000115963	RND3	390	protein_coding
ILMN_1739792	RHOG	391	ENSG00000177105	RHOG	391	protein_coding
ILMN_1732060	ARHGAP1	392	ENSG00000175220	ARHGAP1	392	protein_coding
ILMN_1770824	ARHGAP4	393	ENSG00000089820	ARHGAP4	393	protein_coding
ILMN_2322747	ARHGAP5	394	ENSG00000100852	ARHGAP5	394	protein_coding
ILMN_2388746	ARHGAP6	395	ENSG00000047648	ARHGAP6	395	protein_coding
ILMN_1673358	ARHGAP6	395	ENSG00000047648	ARHGAP6	395	protein_coding
ILMN_1806655	ARHGAP6	395	ENSG00000047648	ARHGAP6	395	protein_coding
ILMN_1732641	ARHGAP6	395	ENSG00000047648	ARHGAP6	395	protein_coding
ILMN_1734742	ARHGDIA	396	ENSG00000141522	ARHGDIA	396	protein_coding
ILMN_1678143	ARHGDIB	397	ENSG00000111348	ARHGDIB	397	protein_coding
ILMN_2049274	ARHGDIG	398	ENSG00000242173	ARHGDIG	398	protein_coding
ILMN_1684553	RHOH	399	ENSG00000168421	RHOH	399	protein_coding
ILMN_1813091	ARL1	400	ENSG00000120805	ARL1	400	protein_coding
ILMN_1670681	PHOX2A	401	ENSG00000165462	PHOX2A	401	protein_coding
ILMN_1787879	ARL2	402	ENSG00000213465	ARL2	402	protein_coding
ILMN_1780444	ARL3	403	ENSG00000138175	ARL3	403	protein_coding
ILMN_1762582	ARNT	405	ENSG00000143437	ARNT	405	protein_coding
ILMN_2347314	ARNT	405	ENSG00000143437	ARNT	405	protein_coding
ILMN_2405305	ARNTL	406	ENSG00000133794	ARNTL	406	protein_coding
ILMN_1731476	ARNTL	406	ENSG00000133794	ARNTL	406	protein_coding
ILMN_1660126	ARR3	407	ENSG00000120500	ARR3	407	protein_coding
ILMN_2325168	ARRB1	408	ENSG00000137486	ARRB1	408	protein_coding
ILMN_1730620	ARRB1	408	ENSG00000137486	ARRB1	408	protein_coding
ILMN_2395711	ARRB2	409	ENSG00000141480	ARRB2	409	protein_coding
ILMN_1675866	ARRB2	409	ENSG00000141480	ARRB2	409	protein_coding
ILMN_2047240	ARSA	410	ENSG00000100299	ARSA	410	protein_coding
ILMN_1656477	ARSA	410	ENSG00000100299	ARSA	410	protein_coding
ILMN_1668727	ARSB	411	ENSG00000113273	ARSB	411	protein_coding
ILMN_1712587	ARSB	411	ENSG00000113273	ARSB	411	protein_coding
ILMN_1722045	ARSB	411	ENSG00000113273	ARSB	411	protein_coding
ILMN_2242937	ARSB	411	ENSG00000113273	ARSB	411	protein_coding
ILMN_1778956	STS	412	ENSG00000101846	STS	412	protein_coding
ILMN_1661624	ARSD	414	ENSG00000006756	ARSD	414	protein_coding
ILMN_1684873	ARSD	414	ENSG00000006756	ARSD	414	protein_coding
ILMN_1684956	ARSD	414	ENSG00000006756	ARSD	414	protein_coding
ILMN_1727462	ARSE	415	ENSG00000157399	ARSL	415	protein_coding
ILMN_1664001	ARSF	416	ENSG00000062096	ARSF	416	protein_coding
ILMN_1807913	ART1	417	ENSG00000129744	ART1	417	protein_coding
ILMN_1693218	ART3	419	ENSG00000156219	ART3	419	protein_coding
ILMN_1805773	ART4	420	ENSG00000111339	ART4	420	protein_coding
ILMN_1677226	ARVCF	421	ENSG00000099889	ARVCF	421	protein_coding
ILMN_1655509	ASAH1	427	ENSG00000104763	ASAH1	427	protein_coding
ILMN_1684054	ASAH1	427	ENSG00000104763	ASAH1	427	protein_coding
ILMN_1701653	ASCL1	429	ENSG00000139352	ASCL1	429	protein_coding
ILMN_1723412	ASCL2	430	ENSG00000183734	ASCL2	430	protein_coding
ILMN_1769013	ASGR1	432	ENSG00000141505	ASGR1	432	protein_coding
ILMN_2342638	ASGR2	433	ENSG00000161944	ASGR2	433	protein_coding
ILMN_1694966	ASGR2	433	ENSG00000161944	ASGR2	433	protein_coding
ILMN_1700340	ASGR2	433	ENSG00000161944	ASGR2	433	protein_coding
ILMN_1791647	ASIP	434	ENSG00000101440	ASIP	434	protein_coding
ILMN_1685142	ASL	435	ENSG00000126522	ASL	435	protein_coding
ILMN_2379393	ASL	435	ENSG00000126522	ASL	435	protein_coding
ILMN_1685037	ASL	435	ENSG00000126522	ASL	435	protein_coding
ILMN_1690595	ASMT	438	ENSG00000196433	ASMT	438	protein_coding
ILMN_1657571	ASNA1	439	ENSG00000198356	GET3	439	protein_coding
ILMN_1796417	ASNS	440	ENSG00000070669	ASNS	440	protein_coding
ILMN_2398107	ASNS	440	ENSG00000070669	ASNS	440	protein_coding
ILMN_1692824	ASPA	443	ENSG00000108381	ASPA	443	protein_coding
ILMN_1739719	ASPH	444	ENSG00000198363	ASPH	444	protein_coding
ILMN_2352934	ASPH	444	ENSG00000198363	ASPH	444	protein_coding
ILMN_1693771	ASPH	444	ENSG00000198363	ASPH	444	protein_coding
ILMN_1708778	ASS1	445	ENSG00000130707	ASS1	445	protein_coding
ILMN_2395451	ASS1	445	ENSG00000130707	ASS1	445	protein_coding
ILMN_1688234	ASS1	445	ENSG00000130707	ASS1	445	protein_coding
ILMN_1684959	ASTN1	460	ENSG00000152092	ASTN1	460	protein_coding
ILMN_1702189	ASTN1	460	ENSG00000152092	ASTN1	460	protein_coding
ILMN_1762605	SERPINC1	462	ENSG00000117601	SERPINC1	462	protein_coding
ILMN_1808587	ZFHX3	463	ENSG00000140836	ZFHX3	463	protein_coding
ILMN_1801923	ATF1	466	ENSG00000123268	ATF1	466	protein_coding
ILMN_1791346	ATF3	467	ENSG00000162772	ATF3	467	protein_coding
ILMN_1661109	ATF3	467	ENSG00000162772	ATF3	467	protein_coding
ILMN_2374865	ATF3	467	ENSG00000162772	ATF3	467	protein_coding
ILMN_1783394	ATF4	468	ENSG00000128272	ATF4	468	protein_coding
ILMN_2358457	ATF4	468	ENSG00000128272	ATF4	468	protein_coding
ILMN_1672128	ATF4	468	ENSG00000128272	ATF4	468	protein_coding
ILMN_1673991	ATIC	471	ENSG00000138363	ATIC	471	protein_coding
ILMN_1779214	ATM	472	ENSG00000149311	ATM	472	protein_coding
ILMN_2370825	ATM	472	ENSG00000149311	ATM	472	protein_coding
ILMN_1713630	ATM	472	ENSG00000149311	ATM	472	protein_coding
ILMN_1716231	ATM	472	ENSG00000149311	ATM	472	protein_coding
ILMN_2250126	RERE	473	ENSG00000142599	RERE	473	protein_coding
ILMN_2327795	RERE	473	ENSG00000142599	RERE	473	protein_coding
ILMN_1802380	RERE	473	ENSG00000142599	RERE	473	protein_coding
ILMN_1740671	ATOH1	474	ENSG00000172238	ATOH1	474	protein_coding
ILMN_1670609	ATOX1	475	ENSG00000177556	ATOX1	475	protein_coding
ILMN_2415189	ATP1A1	476	ENSG00000163399	ATP1A1	476	protein_coding
ILMN_1731783	ATP1A1	476	ENSG00000163399	ATP1A1	476	protein_coding
ILMN_1775566	ATP1A1	476	ENSG00000163399	ATP1A1	476	protein_coding
ILMN_1777411	ATP1A2	477	ENSG00000018625	ATP1A2	477	protein_coding
ILMN_1689098	ATP1A3	478	ENSG00000105409	ATP1A3	478	protein_coding
ILMN_1687765	ATP12A	479	ENSG00000075673	ATP12A	479	protein_coding
ILMN_1705208	ATP1A4	480	ENSG00000132681	ATP1A4	480	protein_coding
ILMN_1696132	ATP1A4	480	ENSG00000132681	ATP1A4	480	protein_coding
ILMN_1730291	ATP1B1	481	ENSG00000143153	ATP1B1	481	protein_coding
ILMN_1658071	ATP1B1	481	ENSG00000143153	ATP1B1	481	protein_coding
ILMN_2407824	ATP1B1	481	ENSG00000143153	ATP1B1	481	protein_coding
ILMN_1747271	ATP1B2	482	ENSG00000129244	ATP1B2	482	protein_coding
ILMN_1654322	ATP1B3	483	ENSG00000069849	ATP1B3	483	protein_coding
ILMN_1759628	ATP1B3	483	ENSG00000069849	ATP1B3	483	protein_coding
ILMN_1783304	ATP1B3	483	ENSG00000069849	ATP1B3	483	protein_coding
ILMN_1715301	FXYD2	486	ENSG00000137731	FXYD2	486	protein_coding
ILMN_2289593	FXYD2	486	ENSG00000137731	FXYD2	486	protein_coding
ILMN_2398572	FXYD2	486	ENSG00000137731	FXYD2	486	protein_coding
ILMN_1781045	FXYD2	486	ENSG00000137731	FXYD2	486	protein_coding
ILMN_1674460	ATP2A1	487	ENSG00000196296	ATP2A1	487	protein_coding
ILMN_1770052	ATP2A1	487	ENSG00000196296	ATP2A1	487	protein_coding
ILMN_1709541	ATP2A1	487	ENSG00000196296	ATP2A1	487	protein_coding
ILMN_1655884	ATP2A2	488	ENSG00000174437	ATP2A2	488	protein_coding
ILMN_1815666	ATP2A2	488	ENSG00000174437	ATP2A2	488	protein_coding
ILMN_1687375	ATP2A2	488	ENSG00000174437	ATP2A2	488	protein_coding
ILMN_1697827	ATP2A3	489	ENSG00000074370	ATP2A3	489	protein_coding
ILMN_2310909	ATP2A3	489	ENSG00000074370	ATP2A3	489	protein_coding
ILMN_2401933	ATP2B1	490	ENSG00000070961	ATP2B1	490	protein_coding
ILMN_1813399	ATP2B1	490	ENSG00000070961	ATP2B1	490	protein_coding
ILMN_1750599	ATP2B1	490	ENSG00000070961	ATP2B1	490	protein_coding
ILMN_1734788	ATP2B2	491	ENSG00000157087	ATP2B2	491	protein_coding
ILMN_1802223	ATP2B2	491	ENSG00000157087	ATP2B2	491	protein_coding
ILMN_2381938	ATP2B2	491	ENSG00000157087	ATP2B2	491	protein_coding
ILMN_1660741	ATP2B3	492	ENSG00000067842	ATP2B3	492	protein_coding
ILMN_1693481	ATP2B3	492	ENSG00000067842	ATP2B3	492	protein_coding
ILMN_2415073	ATP2B3	492	ENSG00000067842	ATP2B3	492	protein_coding
ILMN_1664772	ATP2B4	493	ENSG00000058668	ATP2B4	493	protein_coding
ILMN_1680579	ATP2B4	493	ENSG00000058668	ATP2B4	493	protein_coding
ILMN_2367753	ATP2B4	493	ENSG00000058668	ATP2B4	493	protein_coding
ILMN_2209417	ATP4A	495	ENSG00000105675	ATP4A	495	protein_coding
ILMN_1703787	ATP4B	496	ENSG00000186009	ATP4B	496	protein_coding
ILMN_1796405	ATP4B	496	ENSG00000186009	ATP4B	496	protein_coding
ILMN_2341363	ATP5A1	498	ENSG00000152234	ATP5F1A	498	protein_coding
ILMN_1764494	ATP5A1	498	ENSG00000152234	ATP5F1A	498	protein_coding
ILMN_1687508	ALDH7A1	501	ENSG00000164904	ALDH7A1	501	protein_coding
ILMN_1772132	ATP5B	506	ENSG00000110955	ATP5F1B	506	protein_coding
ILMN_1701269	ATP5C1	509	ENSG00000165629	ATP5F1C	509	protein_coding
ILMN_1679178	ATP5D	513	ENSG00000099624	ATP5F1D	513	protein_coding
ILMN_1653599	ATP5D	513	ENSG00000099624	ATP5F1D	513	protein_coding
ILMN_3261197	ATP5E	514	ENSG00000124172	ATP5F1E	514	protein_coding
ILMN_1672191	ATP5F1	515	ENSG00000116459	ATP5PB	515	protein_coding
ILMN_1721989	ATP5F1	515	ENSG00000116459	ATP5PB	515	protein_coding
ILMN_1676393	ATP5G1	516	ENSG00000159199	ATP5MC1	516	protein_coding
ILMN_1712430	ATP5G1	516	ENSG00000159199	ATP5MC1	516	protein_coding
ILMN_1660577	ATP5G2	517	ENSG00000135390	ATP5MC2	517	protein_coding
ILMN_1807798	ATP5G2	517	ENSG00000135390	ATP5MC2	517	protein_coding
ILMN_1669102	ATP5G2	517	ENSG00000135390	ATP5MC2	517	protein_coding
ILMN_1770466	ATP5G3	518	ENSG00000154518	ATP5MC3	518	protein_coding
ILMN_1772506	ATP5I	521	ENSG00000169020	ATP5ME	521	protein_coding
ILMN_1726603	ATP5I	521	ENSG00000169020	ATP5ME	521	protein_coding
ILMN_1652806	ATP5J	522	ENSG00000154723	ATP5PF	522	protein_coding
ILMN_1772929	ATP5J	522	ENSG00000154723	ATP5PF	522	protein_coding
ILMN_2348093	ATP5J	522	ENSG00000154723	ATP5PF	522	protein_coding
ILMN_1711516	ATP6V1A	523	ENSG00000114573	ATP6V1A	523	protein_coding
ILMN_1812073	ATP6V1B1	525	ENSG00000116039	ATP6V1B1	525	protein_coding
ILMN_1787705	ATP6V1B2	526	ENSG00000147416	ATP6V1B2	526	protein_coding
ILMN_1773849	ATP6V0C	527	ENSG00000185883	ATP6V0C	527	protein_coding
ILMN_1663257	ATP6V1C1	528	ENSG00000155097	ATP6V1C1	528	protein_coding
ILMN_1659801	ATP6V1C1	528	ENSG00000155097	ATP6V1C1	528	protein_coding
ILMN_2339779	ATP6V1E1	529	ENSG00000131100	ATP6V1E1	529	protein_coding
ILMN_1798485	ATP6V1E1	529	ENSG00000131100	ATP6V1E1	529	protein_coding
ILMN_2353642	ATP6V0B	533	ENSG00000117410	ATP6V0B	533	protein_coding
ILMN_1721391	ATP6V0B	533	ENSG00000117410	ATP6V0B	533	protein_coding
ILMN_1674778	ATP6V1G2	534	ENSG00000213760	ATP6V1G2	534	protein_coding
ILMN_1654541	ATP6V1G2	534	ENSG00000213760	ATP6V1G2	534	protein_coding
ILMN_1752579	ATP6V0A1	535	ENSG00000033627	ATP6V0A1	535	protein_coding
ILMN_1697694	ATP6AP1	537	ENSG00000071553	ATP6AP1	537	protein_coding
ILMN_1808115	ATP7A	538	ENSG00000165240	ATP7A	538	protein_coding
ILMN_1791332	ATP5O	539	ENSG00000241837	ATP5PO	539	protein_coding
ILMN_1696223	ATP7B	540	ENSG00000123191	ATP7B	540	protein_coding
ILMN_1722056	ATP7B	540	ENSG00000123191	ATP7B	540	protein_coding
ILMN_2277201	ATR	545	ENSG00000175054	ATR	545	protein_coding
ILMN_2376771	ATR	545	ENSG00000175054	ATR	545	protein_coding
ILMN_1810385	ATR	545	ENSG00000175054	ATR	545	protein_coding
ILMN_2334256	ATRX	546	ENSG00000085224	ATRX	546	protein_coding
ILMN_1666885	ATRX	546	ENSG00000085224	ATRX	546	protein_coding
ILMN_1726576	ATRX	546	ENSG00000085224	ATRX	546	protein_coding
ILMN_1759330	KIF1A	547	ENSG00000130294	KIF1A	547	protein_coding
ILMN_2231911	AUH	549	ENSG00000148090	AUH	549	protein_coding
ILMN_1651378	AUP1	550	ENSG00000115307	AUP1	550	protein_coding
ILMN_2230117	AVP	551	ENSG00000101200	AVP	551	protein_coding
ILMN_1811443	AVP	551	ENSG00000101200	AVP	551	protein_coding
ILMN_1712159	AVPR1A	552	ENSG00000166148	AVPR1A	552	protein_coding
ILMN_1680521	AVPR1B	553	ENSG00000198049	AVPR1B	553	protein_coding
ILMN_1698324	AVPR2	554	ENSG00000126895	AVPR2	554	protein_coding
ILMN_2364521	AXL	558	ENSG00000167601	AXL	558	protein_coding
ILMN_1701877	AXL	558	ENSG00000167601	AXL	558	protein_coding
ILMN_1797154	AZGP1	563	ENSG00000160862	AZGP1	563	protein_coding
ILMN_1730867	AZU1	566	ENSG00000172232	AZU1	566	protein_coding
ILMN_2148459	B2M	567	ENSG00000166710	B2M	567	protein_coding
ILMN_1725427	B2M	567	ENSG00000166710	B2M	567	protein_coding
ILMN_1771308	BAAT	570	ENSG00000136881	BAAT	570	protein_coding
ILMN_1807181	BACH1	571	ENSG00000156273	BACH1	571	protein_coding
ILMN_1681583	BACH1	571	ENSG00000156273	BACH1	571	protein_coding
ILMN_1751149	BACH1	571	ENSG00000156273	BACH1	571	protein_coding
ILMN_1685398	BAD	572	ENSG00000002330	BAD	572	protein_coding
ILMN_1720360	BAD	572	ENSG00000002330	BAD	572	protein_coding
ILMN_1738652	BAD	572	ENSG00000002330	BAD	572	protein_coding
ILMN_1733970	BAG1	573	ENSG00000107262	BAG1	573	protein_coding
ILMN_1763869	BAI1	575	ENSG00000181790	ADGRB1	575	protein_coding
ILMN_1797130	BAI1	575	ENSG00000181790	ADGRB1	575	protein_coding
ILMN_1729529	BAI1	575	ENSG00000181790	ADGRB1	575	protein_coding
ILMN_1773109	BAI2	576	ENSG00000121753	ADGRB2	576	protein_coding
ILMN_1671076	BAI3	577	ENSG00000135298	ADGRB3	577	protein_coding
ILMN_1805990	BAK1	578	ENSG00000030110	BAK1	578	protein_coding
ILMN_1782004	BAPX1	579	ENSG00000109705	NKX3-2	579	protein_coding
ILMN_2074258	BARD1	580	ENSG00000138376	BARD1	580	protein_coding
ILMN_1683300	BAX	581	ENSG00000087088	BAX	581	protein_coding
ILMN_2321064	BAX	581	ENSG00000087088	BAX	581	protein_coding
ILMN_2258383	BAX	581	ENSG00000087088	BAX	581	protein_coding
ILMN_1800590	BBS1	582	ENSG00000174483	BBS1	582	protein_coding
ILMN_2230035	BBS2	583	ENSG00000125124	BBS2	583	protein_coding
ILMN_1767612	BBS2	583	ENSG00000125124	BBS2	583	protein_coding
ILMN_1762466	BBS4	585	ENSG00000140463	BBS4	585	protein_coding
ILMN_1766169	BCAT1	586	ENSG00000060982	BCAT1	586	protein_coding
ILMN_1695110	BCAT2	587	ENSG00000105552	BCAT2	587	protein_coding
ILMN_1685641	BCHE	590	ENSG00000114200	BCHE	590	protein_coding
ILMN_2176592	BCHE	590	ENSG00000114200	BCHE	590	protein_coding
ILMN_1735979	BCKDHA	593	ENSG00000248098	BCKDHA	593	protein_coding
ILMN_2259949	BCKDHB	594	ENSG00000083123	BCKDHB	594	protein_coding
ILMN_2390453	BCKDHB	594	ENSG00000083123	BCKDHB	594	protein_coding
ILMN_1764166	BCKDHB	594	ENSG00000083123	BCKDHB	594	protein_coding
ILMN_1655433	BCKDHB	594	ENSG00000083123	BCKDHB	594	protein_coding
ILMN_1688480	CCND1	595	ENSG00000110092	CCND1	595	protein_coding
ILMN_1801119	BCL2	596	ENSG00000171791	BCL2	596	protein_coding
ILMN_2363250	BCL2	596	ENSG00000171791	BCL2	596	protein_coding
ILMN_2246956	BCL2	596	ENSG00000171791	BCL2	596	protein_coding
ILMN_1701120	BCL2	596	ENSG00000171791	BCL2	596	protein_coding
ILMN_1769229	BCL2A1	597	ENSG00000140379	BCL2A1	597	protein_coding
ILMN_1742410	BCL2L1	598	ENSG00000171552	BCL2L1	598	protein_coding
ILMN_1654118	BCL2L1	598	ENSG00000171552	BCL2L1	598	protein_coding
ILMN_1746561	BCL2L2	599	ENSG00000129473	BCL2L2	599	protein_coding
ILMN_1710514	BCL3	602	ENSG00000069399	BCL3	602	protein_coding
ILMN_1737314	BCL6	604	ENSG00000113916	BCL6	604	protein_coding
ILMN_1746053	BCL6	604	ENSG00000113916	BCL6	604	protein_coding
ILMN_1665996	BCL7A	605	ENSG00000110987	BCL7A	605	protein_coding
ILMN_1706886	BCL7A	605	ENSG00000110987	BCL7A	605	protein_coding
ILMN_2378081	BCL7A	605	ENSG00000110987	BCL7A	605	protein_coding
ILMN_1704452	BCL9	607	ENSG00000116128	BCL9	607	protein_coding
ILMN_1768016	TNFRSF17	608	ENSG00000048462	TNFRSF17	608	protein_coding
ILMN_2182101	HCN2	610	ENSG00000099822	HCN2	610	protein_coding
ILMN_1757379	OPN1SW	611	ENSG00000128617	OPN1SW	611	protein_coding
ILMN_1670398	BCR	613	ENSG00000186716	BCR	613	protein_coding
ILMN_2333146	BCR	613	ENSG00000186716	BCR	613	protein_coding
ILMN_1680683	BCR	613	ENSG00000186716	BCR	613	protein_coding
ILMN_1738529	BCS1L	617	ENSG00000074582	BCS1L	617	protein_coding
ILMN_1799280	BDH1	622	ENSG00000161267	BDH1	622	protein_coding
ILMN_1683471	BDH1	622	ENSG00000161267	BDH1	622	protein_coding
ILMN_1677637	BDH1	622	ENSG00000161267	BDH1	622	protein_coding
