probe_id	ensembl_gene_id	hgnc_symbol	entrezgene_id	biotype
233987_at	ENSG00000008197	TFAP2D	83741	protein_coding
207896_s_at	ENSG00000008226	DLEC1	9940	protein_coding
206798_x_at	ENSG00000008226	DLEC1	9940	protein_coding
215085_x_at	ENSG00000008226	DLEC1	9940	protein_coding
243752_s_at	ENSG00000008256	CYTH3	9265	protein_coding
236136_at	ENSG00000008256	CYTH3	9265	protein_coding
206523_at	ENSG00000008256	CYTH3	9265	protein_coding
225147_at	ENSG00000008256	CYTH3	9265	protein_coding
1555024_at	ENSG00000008277	ADAM22	53616	protein_coding
208227_x_at	ENSG00000008277	ADAM22	53616	protein_coding
208226_x_at	ENSG00000008277	ADAM22	53616	protein_coding
208237_x_at	ENSG00000008277	ADAM22	53616	protein_coding
206616_s_at	ENSG00000008277	ADAM22	53616	protein_coding
206615_s_at	ENSG00000008277	ADAM22	53616	protein_coding
244194_at	ENSG00000008277	ADAM22	53616	protein_coding
213411_at	ENSG00000008277	ADAM22	53616	protein_coding
201259_s_at	ENSG00000008282	SYPL1	6856	protein_coding
201260_s_at	ENSG00000008282	SYPL1	6856	protein_coding
210816_s_at	ENSG00000008283	CYB561	1534	protein_coding
209164_s_at	ENSG00000008283	CYB561	1534	protein_coding
217200_x_at	ENSG00000008283	CYB561	1534	protein_coding
207986_x_at	ENSG00000008283	CYB561	1534	protein_coding
209163_at	ENSG00000008283	CYB561	1534	protein_coding
1554543_at	ENSG00000008294	SPAG9	9043	protein_coding
206748_s_at	ENSG00000008294	SPAG9	9043	protein_coding
212470_at	ENSG00000008294	SPAG9	9043	protein_coding
212468_at	ENSG00000008294	SPAG9	9043	protein_coding
225339_at	ENSG00000008294	SPAG9	9043	protein_coding
205165_at	ENSG00000008300	CELSR3	1951	protein_coding
40020_at	ENSG00000008300	CELSR3	1951	protein_coding
210852_s_at	ENSG00000008311	AASS	10157	protein_coding
214829_at	ENSG00000008311	AASS	10157	protein_coding
220073_s_at	ENSG00000008323	PLEKHG6	55200	protein_coding
218283_at	ENSG00000008324	SS18L2	51188	protein_coding
233651_s_at	ENSG00000008382	MPND	84954	protein_coding
1565162_s_at	ENSG00000008394	MGST1	4257	protein_coding
231736_x_at	ENSG00000008394	MGST1	4257	protein_coding
240688_at	ENSG00000008394	MGST1	4257	protein_coding
224918_x_at	ENSG00000008394	MGST1	4257	protein_coding
209674_at	ENSG00000008405	CRY1	1407	protein_coding
207384_at	ENSG00000008438	PGLYRP1	8993	protein_coding
209807_s_at	ENSG00000008441	NFIX	4784	protein_coding
228278_at	ENSG00000008441	NFIX	4784	protein_coding
227400_at	ENSG00000008441	NFIX	4784	protein_coding
208322_s_at	ENSG00000008513	ST3GAL1	6482	protein_coding
225034_at	ENSG00000008513	ST3GAL1	6482	protein_coding
225033_at	ENSG00000008513	ST3GAL1	6482	protein_coding
207289_at	ENSG00000008516	MMP25	64386	protein_coding
207890_s_at	ENSG00000008516	MMP25	64386	protein_coding
203828_s_at	ENSG00000008517	IL32	9235	protein_coding
202327_s_at	ENSG00000008710	PKD1	5310	protein_coding
216949_s_at	ENSG00000008710	PKD1	5310	protein_coding
202328_s_at	ENSG00000008710	PKD1	5310	protein_coding
208603_s_at	ENSG00000008735	MAPK8IP2	23542	protein_coding
205050_s_at	ENSG00000008735	MAPK8IP2	23542	protein_coding
1556001_at	ENSG00000008735	MAPK8IP2	23542	protein_coding
213043_s_at	ENSG00000008838	MED24	9862	protein_coding
1554586_a_at	ENSG00000008853	RHOBTB2	23221	protein_coding
209441_at	ENSG00000008853	RHOBTB2	23221	protein_coding
233642_s_at	ENSG00000008869	HEATR5B	54497	protein_coding
208942_s_at	ENSG00000008952	SEC62	7095	protein_coding
208943_s_at	ENSG00000008952	SEC62	7095	protein_coding
225352_at	ENSG00000008952	SEC62	7095	protein_coding
1552789_at	ENSG00000008952	SEC62	7095	protein_coding
1552790_a_at	ENSG00000008952	SEC62	7095	protein_coding
200949_x_at	ENSG00000008988	RPS20	6224	protein_coding
214003_x_at	ENSG00000008988	RPS20	6224	protein_coding
1560023_x_at	ENSG00000008988	RPS20	6224	protein_coding
1560021_at	ENSG00000008988	RPS20	6224	protein_coding
216247_at	ENSG00000008988	RPS20	6224	protein_coding
222975_s_at	ENSG00000009307	CSDE1	7812	protein_coding
219939_s_at	ENSG00000009307	CSDE1	7812	protein_coding
202646_s_at	ENSG00000009307	CSDE1	7812	protein_coding
1555405_at	ENSG00000009335	UBE3C	9690	protein_coding
1554794_a_at	ENSG00000009335	UBE3C	9690	protein_coding
1554793_at	ENSG00000009335	UBE3C	9690	protein_coding
201817_at	ENSG00000009335	UBE3C	9690	protein_coding
208070_s_at	ENSG00000009413	REV3L	5980	protein_coding
1553007_a_at	ENSG00000009694	TENM1	10178	protein_coding
205728_at	ENSG00000009694	TENM1	10178	protein_coding
208060_at	ENSG00000009709	PAX7	5081	protein_coding
1556638_at	ENSG00000009709	PAX7	5081	protein_coding
210798_x_at	ENSG00000009724	MASP2	10747	protein_coding
216968_at	ENSG00000009724	MASP2	10747	protein_coding
207041_at	ENSG00000009724	MASP2	10747	protein_coding
231070_at	ENSG00000009765	IYD	389434	protein_coding
216897_s_at	ENSG00000009780	FAM76A	199870	protein_coding
228604_at	ENSG00000009780	FAM76A	199870	protein_coding
215275_at	ENSG00000009790	TRAF3IP3	80342	protein_coding
240265_at	ENSG00000009790	TRAF3IP3	80342	protein_coding
213888_s_at	ENSG00000009790	TRAF3IP3	80342	protein_coding
205804_s_at	ENSG00000009790	TRAF3IP3	80342	protein_coding
220632_s_at	ENSG00000009830	POMT2	29954	protein_coding
225560_at	ENSG00000009830	POMT2	29954	protein_coding
223021_x_at	ENSG00000009844	VTA1	51534	protein_coding
224437_s_at	ENSG00000009844	VTA1	51534	protein_coding
223022_s_at	ENSG00000009844	VTA1	51534	protein_coding
237059_at	ENSG00000009844	VTA1	51534	protein_coding
221163_s_at	ENSG00000009950	MLXIPL	51085	protein_coding
213336_at	ENSG00000009954	BAZ1B	9031	protein_coding
208445_s_at	ENSG00000009954	BAZ1B	9031	protein_coding
216125_s_at	ENSG00000010017	RANBP9	10048	protein_coding
202583_s_at	ENSG00000010017	RANBP9	10048	protein_coding
202582_s_at	ENSG00000010017	RANBP9	10048	protein_coding
221680_s_at	ENSG00000010030	ETV7	51513	protein_coding
224225_s_at	ENSG00000010030	ETV7	51513	protein_coding
223511_at	ENSG00000010072	SPRTN	83932	protein_coding
206468_s_at	ENSG00000010165	EEF1AKNMT	51603	protein_coding
212405_s_at	ENSG00000010165	EEF1AKNMT	51603	protein_coding
212407_at	ENSG00000010165	EEF1AKNMT	51603	protein_coding
212954_at	ENSG00000010219	DYRK4	8798	protein_coding
200828_s_at	ENSG00000010244	ZNF207	7756	protein_coding
239937_at	ENSG00000010244	ZNF207	7756	protein_coding
200829_x_at	ENSG00000010244	ZNF207	7756	protein_coding
244153_at	ENSG00000010244	ZNF207	7756	protein_coding
238772_at	ENSG00000010244	ZNF207	7756	protein_coding
229765_at	ENSG00000010244	ZNF207	7756	protein_coding
1556035_s_at	ENSG00000010244	ZNF207	7756	protein_coding
231848_x_at	ENSG00000010244	ZNF207	7756	protein_coding
228157_at	ENSG00000010244	ZNF207	7756	protein_coding
201903_at	ENSG00000010256	UQCRC1	7384	protein_coding
223065_s_at	ENSG00000010270	STARD3NL	83930	protein_coding
233317_at	ENSG00000010278	CD9	928	protein_coding
201005_at	ENSG00000010278	CD9	928	protein_coding
223572_at	ENSG00000010282	HHATL	57467	protein_coding
201774_s_at	ENSG00000010292	NCAPD2	9918	protein_coding
36030_at	ENSG00000010295	IFFO1	25900	protein_coding
209721_s_at	ENSG00000010295	IFFO1	25900	protein_coding
208105_at	ENSG00000010310	GIPR	2696	protein_coding
231291_at	ENSG00000010310	GIPR	2696	protein_coding
215622_x_at	ENSG00000010318	PHF7	51533	protein_coding
221611_s_at	ENSG00000010318	PHF7	51533	protein_coding
219689_at	ENSG00000010319	SEMA3G	56920	protein_coding
227392_at	ENSG00000010322	NISCH	11188	protein_coding
201591_s_at	ENSG00000010322	NISCH	11188	protein_coding
1555320_a_at	ENSG00000010327	STAB1	23166	protein_coding
1555319_at	ENSG00000010327	STAB1	23166	protein_coding
204150_at	ENSG00000010327	STAB1	23166	protein_coding
38487_at	ENSG00000010327	STAB1	23166	protein_coding
221187_s_at	ENSG00000010361	FUZ	80199	protein_coding
237058_x_at	ENSG00000010379	SLC6A13	6540	protein_coding
207184_at	ENSG00000010379	SLC6A13	6540	protein_coding
210666_at	ENSG00000010404	IDS	3423	protein_coding
211782_at	ENSG00000010404	IDS	3423	protein_coding
206342_x_at	ENSG00000010404	IDS	3423	protein_coding
236823_at	ENSG00000010404	IDS	3423	protein_coding
207463_x_at	ENSG00000010438	PRSS3	5646	protein_coding
213421_x_at	ENSG00000010438	PRSS3	5646	protein_coding
207338_s_at	ENSG00000010539	ZNF200	7752	protein_coding
214706_at	ENSG00000010539	ZNF200	7752	protein_coding
203547_at	ENSG00000010610	CD4	920	protein_coding
206076_at	ENSG00000010626	LRRC23	10233	protein_coding
205504_at	ENSG00000010671	BTK	695	protein_coding
211328_x_at	ENSG00000010704	HFE	3077	protein_coding
211331_x_at	ENSG00000010704	HFE	3077	protein_coding
211329_x_at	ENSG00000010704	HFE	3077	protein_coding
211327_x_at	ENSG00000010704	HFE	3077	protein_coding
211332_x_at	ENSG00000010704	HFE	3077	protein_coding
211866_x_at	ENSG00000010704	HFE	3077	protein_coding
210864_x_at	ENSG00000010704	HFE	3077	protein_coding
211863_x_at	ENSG00000010704	HFE	3077	protein_coding
211326_x_at	ENSG00000010704	HFE	3077	protein_coding
206086_x_at	ENSG00000010704	HFE	3077	protein_coding
1553402_a_at	ENSG00000010704	HFE	3077	protein_coding
214647_s_at	ENSG00000010704	HFE	3077	protein_coding
211330_s_at	ENSG00000010704	HFE	3077	protein_coding
206087_x_at	ENSG00000010704	HFE	3077	protein_coding
235754_at	ENSG00000010704	HFE	3077	protein_coding
221216_s_at	ENSG00000010803	SCMH1	22955	protein_coding
216033_s_at	ENSG00000010810	FYN	2534	protein_coding
210105_s_at	ENSG00000010810	FYN	2534	protein_coding
212486_s_at	ENSG00000010810	FYN	2534	protein_coding
212641_at	ENSG00000010818	HIVEP2	3097	protein_coding
212642_s_at	ENSG00000010818	HIVEP2	3097	protein_coding
205666_at	ENSG00000010932	FMO1	2326	protein_coding
202818_s_at	ENSG00000011007	ELOA	6924	protein_coding
202819_s_at	ENSG00000011007	ELOA	6924	protein_coding
213604_at	ENSG00000011007	ELOA	6924	protein_coding
215566_x_at	ENSG00000011009	LYPLA2	11313	protein_coding
202292_x_at	ENSG00000011009	LYPLA2	11313	protein_coding
215568_x_at	ENSG00000011009	LYPLA2	11313	protein_coding
203950_s_at	ENSG00000011021	CLCN6	1185	protein_coding
209280_at	ENSG00000011028	MRC2	9902	protein_coding
37408_at	ENSG00000011028	MRC2	9902	protein_coding
208494_at	ENSG00000011083	SLC6A7	6534	protein_coding
205665_at	ENSG00000011105	TSPAN9	10867	protein_coding
220968_s_at	ENSG00000011105	TSPAN9	10867	protein_coding
220297_at	ENSG00000011114	BTBD7	55727	protein_coding
217141_at	ENSG00000011114	BTBD7	55727	protein_coding
1556000_s_at	ENSG00000011114	BTBD7	55727	protein_coding
224943_at	ENSG00000011114	BTBD7	55727	protein_coding
224945_at	ENSG00000011114	BTBD7	55727	protein_coding
205146_x_at	ENSG00000011132	APBA3	9546	protein_coding
215148_s_at	ENSG00000011132	APBA3	9546	protein_coding
1555820_a_at	ENSG00000011143	MKS1	54903	protein_coding
218630_at	ENSG00000011143	MKS1	54903	protein_coding
218739_at	ENSG00000011198	ABHD5	51099	protein_coding
213805_at	ENSG00000011198	ABHD5	51099	protein_coding
213935_at	ENSG00000011198	ABHD5	51099	protein_coding
205206_at	ENSG00000011201	ANOS1	3730	protein_coding
215741_x_at	ENSG00000011243	AKAP8L	26993	protein_coding
222160_at	ENSG00000011243	AKAP8L	26993	protein_coding
227691_at	ENSG00000011243	AKAP8L	26993	protein_coding
218064_s_at	ENSG00000011243	AKAP8L	26993	protein_coding
240554_at	ENSG00000011243	AKAP8L	26993	protein_coding
207115_x_at	ENSG00000011258	MBTD1	54799	protein_coding
243552_at	ENSG00000011258	MBTD1	54799	protein_coding
226797_at	ENSG00000011258	MBTD1	54799	protein_coding
203721_s_at	ENSG00000011260	UTP18	51096	protein_coding
1563361_at	ENSG00000011275	RNF216	54476	protein_coding
218426_s_at	ENSG00000011275	RNF216	54476	protein_coding
218425_at	ENSG00000011275	RNF216	54476	protein_coding
227065_at	ENSG00000011275	RNF216	54476	protein_coding
217964_at	ENSG00000011295	TTC19	54902	protein_coding
212016_s_at	ENSG00000011304	PTBP1	5725	protein_coding
212015_x_at	ENSG00000011304	PTBP1	5725	protein_coding
211271_x_at	ENSG00000011304	PTBP1	5725	protein_coding
216306_x_at	ENSG00000011304	PTBP1	5725	protein_coding
202189_x_at	ENSG00000011304	PTBP1	5725	protein_coding
211270_x_at	ENSG00000011304	PTBP1	5725	protein_coding
206531_at	ENSG00000011332	DPF1	8193	protein_coding
231599_x_at	ENSG00000011332	DPF1	8193	protein_coding
1559392_s_at	ENSG00000011347	SYT7	9066	protein_coding
1559956_at	ENSG00000011347	SYT7	9066	protein_coding
232025_at	ENSG00000011347	SYT7	9066	protein_coding
226167_at	ENSG00000011347	SYT7	9066	protein_coding
231025_at	ENSG00000011347	SYT7	9066	protein_coding
204016_at	ENSG00000011376	LARS2	23395	protein_coding
34764_at	ENSG00000011376	LARS2	23395	protein_coding
1569022_a_at	ENSG00000011405	PIK3C2A	5286	protein_coding
1569021_at	ENSG00000011405	PIK3C2A	5286	protein_coding
1553694_a_at	ENSG00000011405	PIK3C2A	5286	protein_coding
226094_at	ENSG00000011405	PIK3C2A	5286	protein_coding
235792_x_at	ENSG00000011405	PIK3C2A	5286	protein_coding
213070_at	ENSG00000011405	PIK3C2A	5286	protein_coding
211924_s_at	ENSG00000011422	PLAUR	5329	protein_coding
210845_s_at	ENSG00000011422	PLAUR	5329	protein_coding
214866_at	ENSG00000011422	PLAUR	5329	protein_coding
1552619_a_at	ENSG00000011426	ANLN	54443	protein_coding
222608_s_at	ENSG00000011426	ANLN	54443	protein_coding
221785_at	ENSG00000011451	WIZ	58525	protein_coding
221783_at	ENSG00000011451	WIZ	58525	protein_coding
52005_at	ENSG00000011451	WIZ	58525	protein_coding
221784_at	ENSG00000011451	WIZ	58525	protein_coding
215070_x_at	ENSG00000011454	RABGAP1	23637	protein_coding
204028_s_at	ENSG00000011454	RABGAP1	23637	protein_coding
213313_at	ENSG00000011454	RABGAP1	23637	protein_coding
211813_x_at	ENSG00000011465	DCN	1634	protein_coding
240556_at	ENSG00000011465	DCN	1634	protein_coding
242605_at	ENSG00000011465	DCN	1634	protein_coding
201893_x_at	ENSG00000011465	DCN	1634	protein_coding
211896_s_at	ENSG00000011465	DCN	1634	protein_coding
209335_at	ENSG00000011465	DCN	1634	protein_coding
239786_at	ENSG00000011465	DCN	1634	protein_coding
220438_at	ENSG00000011478	QPCTL	54814	protein_coding
201979_s_at	ENSG00000011485	PPP5C	5536	protein_coding
215705_at	ENSG00000011485	PPP5C	5536	protein_coding
1559159_at	ENSG00000011523	CEP68	23177	protein_coding
207971_s_at	ENSG00000011523	CEP68	23177	protein_coding
239442_at	ENSG00000011523	CEP68	23177	protein_coding
212677_s_at	ENSG00000011523	CEP68	23177	protein_coding
212675_s_at	ENSG00000011523	CEP68	23177	protein_coding
218311_at	ENSG00000011566	MAP4K3	8491	protein_coding
220118_at	ENSG00000011590	ZBTB32	27033	protein_coding
204122_at	ENSG00000011600	TYROBP	7305	protein_coding
213272_s_at	ENSG00000011638	TMEM159	57146	protein_coding
207210_at	ENSG00000011677	GABRA3	2556	protein_coding
211851_x_at	ENSG00000012048	BRCA1	672	protein_coding
204531_s_at	ENSG00000012048	BRCA1	672	protein_coding
203720_s_at	ENSG00000012061	ERCC1	2067	protein_coding
203719_at	ENSG00000012061	ERCC1	2067	protein_coding
228131_at	ENSG00000012061	ERCC1	2067	protein_coding
217422_s_at	ENSG00000012124	CD22	933	protein_coding
204581_at	ENSG00000012124	CD22	933	protein_coding
38521_at	ENSG00000012124	CD22	933	protein_coding
203071_at	ENSG00000012171	SEMA3B	7869	protein_coding
1554604_at	ENSG00000012174	MBTPS2	51360	protein_coding
206473_at	ENSG00000012174	MBTPS2	51360	protein_coding
226760_at	ENSG00000012174	MBTPS2	51360	protein_coding
217349_s_at	ENSG00000012211	PRICKLE3	4007	protein_coding
202018_s_at	ENSG00000012223	LTF	4057	protein_coding
211051_s_at	ENSG00000012232	EXTL3	2137	protein_coding
209202_s_at	ENSG00000012232	EXTL3	2137	protein_coding
1554375_a_at	ENSG00000012504	NR1H4	9971	protein_coding
206340_at	ENSG00000012504	NR1H4	9971	protein_coding
215082_at	ENSG00000012660	ELOVL5	60481	protein_coding
1567222_x_at	ENSG00000012660	ELOVL5	60481	protein_coding
208788_at	ENSG00000012660	ELOVL5	60481	protein_coding
204445_s_at	ENSG00000012779	ALOX5	240	protein_coding
214366_s_at	ENSG00000012779	ALOX5	240	protein_coding
204446_s_at	ENSG00000012779	ALOX5	240	protein_coding
206700_s_at	ENSG00000012817	KDM5D	8284	protein_coding
209002_s_at	ENSG00000012822	CALCOCO1	57658	protein_coding
218108_at	ENSG00000012963	UBR7	55148	protein_coding
211081_s_at	ENSG00000012983	MAP4K5	11183	protein_coding
203553_s_at	ENSG00000012983	MAP4K5	11183	protein_coding
203552_at	ENSG00000012983	MAP4K5	11183	protein_coding
218935_at	ENSG00000013016	EHD3	30845	protein_coding
230740_at	ENSG00000013016	EHD3	30845	protein_coding
201252_at	ENSG00000013275	PSMC4	5704	protein_coding
214703_s_at	ENSG00000013288	MAN2B2	23324	protein_coding
232904_at	ENSG00000013293	SLC7A14	57709	protein_coding
1556641_at	ENSG00000013293	SLC7A14	57709	protein_coding
206908_s_at	ENSG00000013297	CLDN11	5010	protein_coding
228335_at	ENSG00000013297	CLDN11	5010	protein_coding
223649_s_at	ENSG00000013306	SLC25A39	51629	protein_coding
202180_s_at	ENSG00000013364	MVP	9961	protein_coding
1569030_s_at	ENSG00000013374	NUB1	51667	protein_coding
222512_at	ENSG00000013374	NUB1	51667	protein_coding
210041_s_at	ENSG00000013375	PGM3	5238	protein_coding
221788_at	ENSG00000013375	PGM3	5238	protein_coding
213555_at	ENSG00000013392	RWDD2A	112611	protein_coding
229786_at	ENSG00000013392	RWDD2A	112611	protein_coding
214683_s_at	ENSG00000013441	CLK1	1195	protein_coding
219459_at	ENSG00000013503	POLR3B	55703	protein_coding
244685_at	ENSG00000013523	ANGEL1	23357	protein_coding
36865_at	ENSG00000013523	ANGEL1	23357	protein_coding
213099_at	ENSG00000013523	ANGEL1	23357	protein_coding
201823_s_at	ENSG00000013561	RNF14	9604	protein_coding
201824_at	ENSG00000013561	RNF14	9604	protein_coding
243345_at	ENSG00000013561	RNF14	9604	protein_coding
203912_s_at	ENSG00000013563	DNASE1L1	1774	protein_coding
232816_s_at	ENSG00000013573	DDX11	1663	protein_coding
208149_x_at	ENSG00000013573	DDX11	1663	protein_coding
208159_x_at	ENSG00000013573	DDX11	1663	protein_coding
218450_at	ENSG00000013583	HEBP1	50865	protein_coding
203108_at	ENSG00000013588	GPRC5A	9052	protein_coding
235563_at	ENSG00000013588	GPRC5A	9052	protein_coding
212444_at	ENSG00000013588	GPRC5A	9052	protein_coding
205088_at	ENSG00000013619	MAMLD1	10046	protein_coding
211900_x_at	ENSG00000013725	CD6	923	protein_coding
211893_x_at	ENSG00000013725	CD6	923	protein_coding
208602_x_at	ENSG00000013725	CD6	923	protein_coding
213958_at	ENSG00000013725	CD6	923	protein_coding
218308_at	ENSG00000013810	TACC3	10460	protein_coding
1569487_at	ENSG00000013810	TACC3	10460	protein_coding
238291_at	ENSG00000014123	UFL1	23376	protein_coding
212634_at	ENSG00000014123	UFL1	23376	protein_coding
212633_at	ENSG00000014123	UFL1	23376	protein_coding
204441_s_at	ENSG00000014138	POLA2	23649	protein_coding
236546_at	ENSG00000014138	POLA2	23649	protein_coding
244575_at	ENSG00000014138	POLA2	23649	protein_coding
241056_at	ENSG00000014164	ZC3H3	23144	protein_coding
213445_at	ENSG00000014164	ZC3H3	23144	protein_coding
200752_s_at	ENSG00000014216	CAPN1	823	protein_coding
204393_s_at	ENSG00000014257	ACP3	55	protein_coding
237030_at	ENSG00000014257	ACP3	55	protein_coding
200978_at	ENSG00000014641	MDH1	4190	protein_coding
229500_at	ENSG00000014824	SLC30A9	10463	protein_coding
202614_at	ENSG00000014824	SLC30A9	10463	protein_coding
1556034_s_at	ENSG00000014914	MTMR11	10903	protein_coding
205076_s_at	ENSG00000014914	MTMR11	10903	protein_coding
223281_s_at	ENSG00000014919	COX15	1355	protein_coding
221550_at	ENSG00000014919	COX15	1355	protein_coding
219547_at	ENSG00000014919	COX15	1355	protein_coding
215343_at	ENSG00000015133	CCDC88C	440193	protein_coding
