probe_id	Geneid	hgnc_symbol	entrezgene_id	biotype
242524_at	ENSG00000054803	CBLN4	140689	protein_coding
223987_at	ENSG00000054938	CHRDL2	25884	protein_coding
227060_at	ENSG00000054967	RELT	84957	protein_coding
223096_at	ENSG00000055044	NOP58	51602	protein_coding
222682_s_at	ENSG00000055147	FAM114A2	10827	protein_coding
225576_at	ENSG00000055211	GINM1	116254	protein_coding
242898_at	ENSG00000055332	EIF2AK2	5610	protein_coding
238743_at	ENSG00000055332	EIF2AK2	5610	protein_coding
224979_s_at	ENSG00000055483	USP36	57602	protein_coding
224978_s_at	ENSG00000055483	USP36	57602	protein_coding
227093_at	ENSG00000055483	USP36	57602	protein_coding
232940_s_at	ENSG00000055609	KMT2C	58508	protein_coding
222413_s_at	ENSG00000055609	KMT2C	58508	protein_coding
222414_at	ENSG00000055609	KMT2C	58508	protein_coding
222415_at	ENSG00000055609	KMT2C	58508	protein_coding
242308_at	ENSG00000055732	MCOLN3	55283	protein_coding
229797_at	ENSG00000055732	MCOLN3	55283	protein_coding
233846_at	ENSG00000055813	CCDC85A	114800	protein_coding
230027_s_at	ENSG00000055950	MRPL43	84545	protein_coding
224332_s_at	ENSG00000055950	MRPL43	84545	protein_coding
230026_at	ENSG00000055950	MRPL43	84545	protein_coding
242720_at	ENSG00000055955	ITIH4	3700	protein_coding
235520_at	ENSG00000056277	ZNF280C	55609	protein_coding
224169_at	ENSG00000056291	NPFFR2	10886	protein_coding
235116_at	ENSG00000056558	TRAF1	7185	protein_coding
230133_at	ENSG00000056586	RC3H2	54542	protein_coding
230134_s_at	ENSG00000056586	RC3H2	54542	protein_coding
231716_at	ENSG00000056586	RC3H2	54542	protein_coding
238421_at	ENSG00000056586	RC3H2	54542	protein_coding
225813_at	ENSG00000056586	RC3H2	54542	protein_coding
224361_s_at	ENSG00000056736	IL17RB	55540	protein_coding
224156_x_at	ENSG00000056736	IL17RB	55540	protein_coding
239446_x_at	ENSG00000057019	DCBLD2	131566	protein_coding
224911_s_at	ENSG00000057019	DCBLD2	131566	protein_coding
244661_at	ENSG00000057252	SOAT1	6646	protein_coding
228479_at	ENSG00000057252	SOAT1	6646	protein_coding
237414_at	ENSG00000057593	F7	2155	protein_coding
200008_s_at	ENSG00000057608	GDI2	2665	protein_coding
200009_at	ENSG00000057608	GDI2	2665	protein_coding
228964_at	ENSG00000057657	PRDM1	639	protein_coding
226489_at	ENSG00000057704	TMCC3	57458	protein_coding
235146_at	ENSG00000057704	TMCC3	57458	protein_coding
223123_s_at	ENSG00000057757	PITHD1	57095	protein_coding
223124_s_at	ENSG00000057757	PITHD1	57095	protein_coding
223311_s_at	ENSG00000057935	MTA3	57504	protein_coding
226852_at	ENSG00000057935	MTA3	57504	protein_coding
227788_at	ENSG00000058056	USP13	8975	protein_coding
226902_at	ENSG00000058056	USP13	8975	protein_coding
238811_at	ENSG00000058063	ATP11B	23200	protein_coding
222385_x_at	ENSG00000058262	SEC61A1	29927	protein_coding
233458_at	ENSG00000058600	POLR3E	55718	protein_coding
222490_at	ENSG00000058600	POLR3E	55718	protein_coding
222663_at	ENSG00000058729	RIOK2	55781	protein_coding
234672_s_at	ENSG00000058804	NDC1	55706	protein_coding
242319_at	ENSG00000058866	DGKG	1608	protein_coding
234106_s_at	ENSG00000059122	FLYWCH1	84256	protein_coding
223950_s_at	ENSG00000059122	FLYWCH1	84256	protein_coding
225952_at	ENSG00000059122	FLYWCH1	84256	protein_coding
235087_at	ENSG00000059145	UNKL	64718	protein_coding
229908_s_at	ENSG00000059145	UNKL	64718	protein_coding
236345_at	ENSG00000059377	TBXAS1	6916	protein_coding
222416_at	ENSG00000059573	ALDH18A1	5832	protein_coding
228846_at	ENSG00000059728	MXD1	4084	protein_coding
226275_at	ENSG00000059728	MXD1	4084	protein_coding
226859_at	ENSG00000059769	DNAJC25	548645	protein_coding
224736_at	ENSG00000060339	CCAR1	55749	protein_coding
224737_x_at	ENSG00000060339	CCAR1	55749	protein_coding
234361_at	ENSG00000060566	CREB3L3	84699	protein_coding
238817_at	ENSG00000060709	RIMBP2	23504	protein_coding
229271_x_at	ENSG00000060718	COL11A1	1301	protein_coding
229982_at	ENSG00000060749	QSER1	79832	protein_coding
244563_at	ENSG00000060749	QSER1	79832	protein_coding
226265_at	ENSG00000060749	QSER1	79832	protein_coding
226517_at	ENSG00000060982	BCAT1	586	protein_coding
225285_at	ENSG00000060982	BCAT1	586	protein_coding
236326_at	ENSG00000061273	HDAC7	51564	protein_coding
230311_s_at	ENSG00000061455	PRDM6	93166	protein_coding
236577_at	ENSG00000061455	PRDM6	93166	protein_coding
224259_at	ENSG00000061492	WNT8A	7478	protein_coding
240078_at	ENSG00000061936	SFSWAP	6433	protein_coding
237332_at	ENSG00000061987	MON2	23041	protein_coding
223705_s_at	ENSG00000062194	GPBP1	65056	protein_coding
224648_at	ENSG00000062194	GPBP1	65056	protein_coding
226064_s_at	ENSG00000062282	DGAT2	84649	protein_coding
224327_s_at	ENSG00000062282	DGAT2	84649	protein_coding
224917_at	ENSG00000062716	VMP1	81671	protein_coding
243430_at	ENSG00000063015	SEZ6	124925	protein_coding
229651_at	ENSG00000063015	SEZ6	124925	protein_coding
229508_at	ENSG00000063244	U2AF2	11338	protein_coding
226667_x_at	ENSG00000063245	EPN1	29924	protein_coding
223872_at	ENSG00000063245	EPN1	29924	protein_coding
225708_at	ENSG00000063322	MED29	55588	protein_coding
225383_at	ENSG00000063587	ZNF275	10838	protein_coding
225382_at	ENSG00000063587	ZNF275	10838	protein_coding
227482_at	ENSG00000063761	ADCK1	57143	protein_coding
222477_s_at	ENSG00000064115	TM7SF3	51768	protein_coding
226478_at	ENSG00000064115	TM7SF3	51768	protein_coding
231778_at	ENSG00000064195	DLX3	1747	protein_coding
233467_s_at	ENSG00000064201	TSPAN32	10077	protein_coding
231800_s_at	ENSG00000064218	DMRT3	58524	protein_coding
227526_at	ENSG00000064309	CDON	50937	protein_coding
224066_s_at	ENSG00000064393	HIPK2	28996	protein_coding
224065_at	ENSG00000064393	HIPK2	28996	protein_coding
225116_at	ENSG00000064393	HIPK2	28996	protein_coding
225115_at	ENSG00000064393	HIPK2	28996	protein_coding
225097_at	ENSG00000064393	HIPK2	28996	protein_coding
225368_at	ENSG00000064393	HIPK2	28996	protein_coding
225835_at	ENSG00000064651	SLC12A2	6558	protein_coding
222716_s_at	ENSG00000064652	SNX24	28966	protein_coding
237833_s_at	ENSG00000064692	SNCAIP	9627	protein_coding
223331_s_at	ENSG00000064703	DDX20	11218	protein_coding
224315_at	ENSG00000064703	DDX20	11218	protein_coding
239108_at	ENSG00000064763	FAR2	55711	protein_coding
234996_at	ENSG00000064989	CALCRL	10203	protein_coding
233245_at	ENSG00000065060	UHRF1BP1	54887	protein_coding
226135_at	ENSG00000065060	UHRF1BP1	54887	protein_coding
227816_at	ENSG00000065320	NTN1	9423	protein_coding
222962_s_at	ENSG00000065328	MCM10	55388	protein_coding
223570_at	ENSG00000065328	MCM10	55388	protein_coding
226213_at	ENSG00000065361	ERBB3	2065	protein_coding
233203_at	ENSG00000065371	ROPN1	54763	protein_coding
231535_x_at	ENSG00000065371	ROPN1	54763	protein_coding
224191_x_at	ENSG00000065371	ROPN1	54763	protein_coding
235778_s_at	ENSG00000065413	ANKRD44	91526	protein_coding
235777_at	ENSG00000065413	ANKRD44	91526	protein_coding
233361_at	ENSG00000065413	ANKRD44	91526	protein_coding
228471_at	ENSG00000065413	ANKRD44	91526	protein_coding
226641_at	ENSG00000065413	ANKRD44	91526	protein_coding
200079_s_at	ENSG00000065427	KARS1	3735	protein_coding
223375_at	ENSG00000065491	TBC1D22B	55633	protein_coding
228940_at	ENSG00000065518	NDUFB4	4710	protein_coding
224823_at	ENSG00000065534	MYLK	4638	protein_coding
222752_s_at	ENSG00000065600	PACC1	55248	protein_coding
240020_at	ENSG00000065615	CYB5R4	51167	protein_coding
227163_at	ENSG00000065621	GSTO2	119391	protein_coding
229155_at	ENSG00000065621	GSTO2	119391	protein_coding
228747_at	ENSG00000065665	SEC61A2	55176	protein_coding
230215_at	ENSG00000065665	SEC61A2	55176	protein_coding
238991_at	ENSG00000065802	ASB1	51665	protein_coding
223059_s_at	ENSG00000065809	FAM107B	83641	protein_coding
223058_at	ENSG00000065809	FAM107B	83641	protein_coding
227945_at	ENSG00000065882	TBC1D1	23216	protein_coding
228991_at	ENSG00000065883	CDK13	8621	protein_coding
234976_x_at	ENSG00000065911	MTHFD2	10797	protein_coding
244561_at	ENSG00000065923	SLC9A7	84679	protein_coding
226550_at	ENSG00000065923	SLC9A7	84679	protein_coding
227746_at	ENSG00000066044	ELAVL1	1994	protein_coding
244660_at	ENSG00000066044	ELAVL1	1994	protein_coding
242970_at	ENSG00000066084	DIP2B	57609	protein_coding
224872_at	ENSG00000066084	DIP2B	57609	protein_coding
223636_at	ENSG00000066185	ZMYND12	84217	protein_coding
243556_at	ENSG00000066248	NGEF	25791	protein_coding
227240_at	ENSG00000066248	NGEF	25791	protein_coding
239002_at	ENSG00000066279	ASPM	259266	protein_coding
232238_at	ENSG00000066279	ASPM	259266	protein_coding
244352_at	ENSG00000066294	CD84	8832	protein_coding
230391_at	ENSG00000066294	CD84	8832	protein_coding
234114_at	ENSG00000066379	POLR1H	30834	protein_coding
234115_s_at	ENSG00000066379	POLR1H	30834	protein_coding
234530_s_at	ENSG00000066379	POLR1H	30834	protein_coding
223639_s_at	ENSG00000066379	POLR1H	30834	protein_coding
228009_x_at	ENSG00000066379	POLR1H	30834	protein_coding
227673_at	ENSG00000066379	POLR1H	30834	protein_coding
232578_at	ENSG00000066405	CLDN18	51208	protein_coding
242433_at	ENSG00000066422	ZBTB11	27107	protein_coding
238723_at	ENSG00000066427	ATXN3	4287	protein_coding
235240_at	ENSG00000066427	ATXN3	4287	protein_coding
234307_s_at	ENSG00000066735	KIF26A	26153	protein_coding
232069_at	ENSG00000066735	KIF26A	26153	protein_coding
222840_at	ENSG00000066739	ATG2B	55102	protein_coding
226684_at	ENSG00000066739	ATG2B	55102	protein_coding
226564_at	ENSG00000066827	ZFAT	57623	protein_coding
229696_at	ENSG00000066926	FECH	2235	protein_coding
242512_at	ENSG00000066933	MYO9A	4649	protein_coding
226203_at	ENSG00000066933	MYO9A	4649	protein_coding
224606_at	ENSG00000067082	KLF6	1316	protein_coding
225270_at	ENSG00000067141	NEO1	4756	protein_coding
229876_at	ENSG00000067177	PHKA1	5255	protein_coding
200059_s_at	ENSG00000067560	RHOA	387	protein_coding
227079_at	ENSG00000067596	DHX8	1659	protein_coding
231184_at	ENSG00000067596	DHX8	1659	protein_coding
230760_at	ENSG00000067646	ZFY	7544	protein_coding
223543_at	ENSG00000067840	PDZD4	57595	protein_coding
242036_x_at	ENSG00000067842	ATP2B3	492	protein_coding
235854_x_at	ENSG00000067900	ROCK1	6093	protein_coding
230085_at	ENSG00000067992	PDK3	5165	protein_coding
228959_at	ENSG00000067992	PDK3	5165	protein_coding
228813_at	ENSG00000068024	HDAC4	9759	protein_coding
227248_at	ENSG00000068137	PLEKHH3	79990	protein_coding
233933_s_at	ENSG00000068308	OTUD5	55593	protein_coding
224745_x_at	ENSG00000068308	OTUD5	55593	protein_coding
226173_at	ENSG00000068354	TBC1D25	4943	protein_coding
227820_at	ENSG00000068354	TBC1D25	4943	protein_coding
225451_at	ENSG00000068400	GRIPAP1	56850	protein_coding
232215_x_at	ENSG00000068489	PRR11	55771	protein_coding
241603_at	ENSG00000068650	ATP11A	23250	protein_coding
230875_s_at	ENSG00000068650	ATP11A	23250	protein_coding
222704_at	ENSG00000068654	POLR1A	25885	protein_coding
235280_at	ENSG00000068654	POLR1A	25885	protein_coding
228515_at	ENSG00000068654	POLR1A	25885	protein_coding
240369_at	ENSG00000068724	TTC7A	57217	protein_coding
224924_at	ENSG00000068724	TTC7A	57217	protein_coding
224923_at	ENSG00000068724	TTC7A	57217	protein_coding
224912_at	ENSG00000068724	TTC7A	57217	protein_coding
223165_s_at	ENSG00000068745	IP6K2	51447	protein_coding
226480_at	ENSG00000068796	KIF2A	3796	protein_coding
226098_at	ENSG00000068885	IFT80	57560	protein_coding
224630_at	ENSG00000068912	ERLEC1	27248	protein_coding
224628_at	ENSG00000068912	ERLEC1	27248	protein_coding
234407_s_at	ENSG00000069018	TRPC7	57113	protein_coding
243575_at	ENSG00000069020	MAST4	375449	protein_coding
225613_at	ENSG00000069020	MAST4	375449	protein_coding
225611_at	ENSG00000069020	MAST4	375449	protein_coding
233585_at	ENSG00000069188	SDK2	54549	protein_coding
232061_at	ENSG00000069188	SDK2	54549	protein_coding
242064_at	ENSG00000069188	SDK2	54549	protein_coding
239079_at	ENSG00000069206	ADAM7	8756	protein_coding
233421_s_at	ENSG00000069248	NUP133	55746	protein_coding
236905_at	ENSG00000069248	NUP133	55746	protein_coding
229353_s_at	ENSG00000069275	NUCKS1	64710	protein_coding
222424_s_at	ENSG00000069275	NUCKS1	64710	protein_coding
224582_s_at	ENSG00000069275	NUCKS1	64710	protein_coding
224581_s_at	ENSG00000069275	NUCKS1	64710	protein_coding
222387_s_at	ENSG00000069329	VPS35	55737	protein_coding
233864_s_at	ENSG00000069329	VPS35	55737	protein_coding
222388_s_at	ENSG00000069329	VPS35	55737	protein_coding
226994_at	ENSG00000069345	DNAJA2	10294	protein_coding
233500_x_at	ENSG00000069493	CLEC2D	29121	protein_coding
235522_at	ENSG00000069493	CLEC2D	29121	protein_coding
235346_at	ENSG00000069509	FUNDC1	139341	protein_coding
240951_at	ENSG00000069667	RORA	6095	protein_coding
235567_at	ENSG00000069667	RORA	6095	protein_coding
236266_at	ENSG00000069667	RORA	6095	protein_coding
226682_at	ENSG00000069667	RORA	6095	protein_coding
226625_at	ENSG00000069702	TGFBR3	7049	protein_coding
231928_at	ENSG00000069812	HES2	54626	protein_coding
229709_at	ENSG00000069849	ATP1B3	483	protein_coding
242760_x_at	ENSG00000069943	PIGB	9488	protein_coding
243831_at	ENSG00000069956	MAPK6	5597	protein_coding
242404_at	ENSG00000069966	GNB5	10681	protein_coding
235766_x_at	ENSG00000069974	RAB27A	5873	protein_coding
225745_at	ENSG00000070018	LRP6	4040	protein_coding
234952_s_at	ENSG00000070047	PHRF1	57661	protein_coding
229838_at	ENSG00000070081	NUCB2	4925	protein_coding
227944_at	ENSG00000070159	PTPN3	5774	protein_coding
236707_at	ENSG00000070190	DAPP1	27071	protein_coding
222858_s_at	ENSG00000070190	DAPP1	27071	protein_coding
222859_s_at	ENSG00000070190	DAPP1	27071	protein_coding
231762_at	ENSG00000070193	FGF10	2255	protein_coding
232712_at	ENSG00000070193	FGF10	2255	protein_coding
228485_s_at	ENSG00000070214	SLC44A1	23446	protein_coding
224595_at	ENSG00000070214	SLC44A1	23446	protein_coding
224596_at	ENSG00000070214	SLC44A1	23446	protein_coding
227620_at	ENSG00000070214	SLC44A1	23446	protein_coding
228486_at	ENSG00000070214	SLC44A1	23446	protein_coding
225675_at	ENSG00000070269	TMEM260	54916	protein_coding
222726_s_at	ENSG00000070367	EXOC5	10640	protein_coding
225084_at	ENSG00000070367	EXOC5	10640	protein_coding
228418_at	ENSG00000070367	EXOC5	10640	protein_coding
223332_x_at	ENSG00000070423	RNF126	55658	protein_coding
230106_at	ENSG00000070476	ZXDC	79364	protein_coding
234907_x_at	ENSG00000070501	POLB	5423	protein_coding
227725_at	ENSG00000070526	ST6GALNAC1	55808	protein_coding
223921_s_at	ENSG00000070610	GBA2	57704	protein_coding
224627_at	ENSG00000070610	GBA2	57704	protein_coding
236907_at	ENSG00000070756	PABPC1	26986	protein_coding
224922_at	ENSG00000070770	CSNK2A2	1459	protein_coding
226380_at	ENSG00000070778	PTPN21	11099	protein_coding
231796_at	ENSG00000070886	EPHA8	2046	protein_coding
231634_at	ENSG00000070915	SLC12A3	6559	protein_coding
224200_s_at	ENSG00000070950	RAD18	56852	protein_coding
223417_at	ENSG00000070950	RAD18	56852	protein_coding
238748_at	ENSG00000070950	RAD18	56852	protein_coding
238670_at	ENSG00000070950	RAD18	56852	protein_coding
223935_at	ENSG00000070985	TRPM5	29850	protein_coding
222547_at	ENSG00000071054	MAP4K4	9448	protein_coding
222548_s_at	ENSG00000071054	MAP4K4	9448	protein_coding
231283_at	ENSG00000071073	MGAT4A	11320	protein_coding
226039_at	ENSG00000071073	MGAT4A	11320	protein_coding
241017_at	ENSG00000071082	RPL31	6160	protein_coding
227031_at	ENSG00000071189	SNX13	23161	protein_coding
231863_at	ENSG00000071243	ING3	54556	protein_coding
242293_at	ENSG00000071243	ING3	54556	protein_coding
230719_at	ENSG00000071243	ING3	54556	protein_coding
230546_at	ENSG00000071246	VASH1	22846	protein_coding
239810_at	ENSG00000071246	VASH1	22846	protein_coding
240306_at	ENSG00000071282	LMCD1	29995	protein_coding
231415_at	ENSG00000071462	BUD23	114049	protein_coding
229813_x_at	ENSG00000071626	DAZAP1	26528	protein_coding
226620_x_at	ENSG00000071626	DAZAP1	26528	protein_coding
222453_at	ENSG00000071967	CYBRD1	79901	protein_coding
235639_at	ENSG00000071991	CDH19	28513	protein_coding
243773_at	ENSG00000071994	PDCD2	5134	protein_coding
228420_at	ENSG00000071994	PDCD2	5134	protein_coding
232263_at	ENSG00000072041	SLC6A15	55117	protein_coding
240419_at	ENSG00000072041	SLC6A15	55117	protein_coding
239352_at	ENSG00000072041	SLC6A15	55117	protein_coding
228503_at	ENSG00000072133	RPS6KA6	27330	protein_coding
228502_at	ENSG00000072133	RPS6KA6	27330	protein_coding
241239_at	ENSG00000072134	EPN2	22905	protein_coding
232153_at	ENSG00000072195	SPEG	10290	protein_coding
223611_s_at	ENSG00000072201	LNX1	84708	protein_coding
223612_s_at	ENSG00000072201	LNX1	84708	protein_coding
237214_at	ENSG00000072274	TFRC	7037	protein_coding
237215_s_at	ENSG00000072274	TFRC	7037	protein_coding
232864_s_at	ENSG00000072364	AFF4	27125	protein_coding
232865_at	ENSG00000072364	AFF4	27125	protein_coding
243487_at	ENSG00000072364	AFF4	27125	protein_coding
239439_at	ENSG00000072364	AFF4	27125	protein_coding
225229_at	ENSG00000072364	AFF4	27125	protein_coding
226092_at	ENSG00000072415	MPP5	64398	protein_coding
239688_at	ENSG00000072501	SMC1A	8243	protein_coding
223931_s_at	ENSG00000072609	CHFR	55743	protein_coding
225137_at	ENSG00000072736	NFATC3	4775	protein_coding
225141_at	ENSG00000072736	NFATC3	4775	protein_coding
225139_at	ENSG00000072736	NFATC3	4775	protein_coding
223814_at	ENSG00000072756	TRNT1	51095	protein_coding
222754_at	ENSG00000072756	TRNT1	51095	protein_coding
228394_at	ENSG00000072786	STK10	6793	protein_coding
234421_s_at	ENSG00000072840	EVC	2121	protein_coding
226719_at	ENSG00000072849	DERL2	51009	protein_coding
222625_s_at	ENSG00000072864	NDE1	54820	protein_coding
227843_at	ENSG00000072864	NDE1	54820	protein_coding
230219_at	ENSG00000072864	NDE1	54820	protein_coding
224550_s_at	ENSG00000072952	IRAG1	10335	protein_coding
230214_at	ENSG00000072952	IRAG1	10335	protein_coding
226047_at	ENSG00000072952	IRAG1	10335	protein_coding
222896_at	ENSG00000072954	TMEM38A	79041	protein_coding
223025_s_at	ENSG00000072958	AP1M1	8907	protein_coding
223024_at	ENSG00000072958	AP1M1	8907	protein_coding
239257_at	ENSG00000073146	MOV10L1	54456	protein_coding
224385_s_at	ENSG00000073146	MOV10L1	54456	protein_coding
239067_s_at	ENSG00000073150	PANX2	56666	protein_coding
233167_at	ENSG00000073169	SELENOO	83642	protein_coding
233168_s_at	ENSG00000073169	SELENOO	83642	protein_coding
243222_at	ENSG00000073331	ALPK1	80216	protein_coding
243352_at	ENSG00000073331	ALPK1	80216	protein_coding
227438_at	ENSG00000073331	ALPK1	80216	protein_coding
229511_at	ENSG00000073584	SMARCE1	6605	protein_coding
236016_at	ENSG00000073584	SMARCE1	6605	protein_coding
230226_s_at	ENSG00000073614	KDM5A	5927	protein_coding
226371_at	ENSG00000073614	KDM5A	5927	protein_coding
226367_at	ENSG00000073614	KDM5A	5927	protein_coding
239837_at	ENSG00000073670	ADAM11	4185	protein_coding
223952_x_at	ENSG00000073737	DHRS9	10170	protein_coding
224009_x_at	ENSG00000073737	DHRS9	10170	protein_coding
223963_s_at	ENSG00000073792	IGF2BP2	10644	protein_coding
226190_at	ENSG00000073803	MAP3K13	9175	protein_coding
226556_at	ENSG00000073803	MAP3K13	9175	protein_coding
233508_at	ENSG00000073803	MAP3K13	9175	protein_coding
229771_at	ENSG00000073803	MAP3K13	9175	protein_coding
228537_at	ENSG00000074047	GLI2	2736	protein_coding
242492_at	ENSG00000074201	CLNS1A	1207	protein_coding
223573_s_at	ENSG00000074211	PPP2R2C	5522	protein_coding
223574_x_at	ENSG00000074211	PPP2R2C	5522	protein_coding
228140_s_at	ENSG00000074211	PPP2R2C	5522	protein_coding
228010_at	ENSG00000074211	PPP2R2C	5522	protein_coding
243766_s_at	ENSG00000074219	TEAD2	8463	protein_coding
238323_at	ENSG00000074219	TEAD2	8463	protein_coding
238322_s_at	ENSG00000074219	TEAD2	8463	protein_coding
226408_at	ENSG00000074219	TEAD2	8463	protein_coding
222779_s_at	ENSG00000074356	NCBP3	55421	protein_coding
236384_at	ENSG00000074356	NCBP3	55421	protein_coding
229342_at	ENSG00000074356	NCBP3	55421	protein_coding
228983_at	ENSG00000074356	NCBP3	55421	protein_coding
241230_at	ENSG00000074410	CA12	771	protein_coding
