ensembl_gene_id	probe_id
ENSG00000020181	221814_at
ENSG00000020181	65718_at
ENSG00000020256	218968_s_at
ENSG00000020256	222897_s_at
ENSG00000020256	219536_s_at
ENSG00000020426	203565_s_at
ENSG00000020577	215495_s_at
ENSG00000020577	215496_at
ENSG00000020577	215120_s_at
ENSG00000020577	212845_at
ENSG00000020633	234928_x_at
ENSG00000020633	204198_s_at
ENSG00000020633	204197_s_at
ENSG00000020922	211334_at
ENSG00000020922	205395_s_at
ENSG00000020922	242456_at
ENSG00000021300	209504_s_at
ENSG00000021355	212268_at
ENSG00000021355	213572_s_at
ENSG00000021355	228726_at
ENSG00000021461	211440_x_at
ENSG00000021461	211442_x_at
ENSG00000021461	211441_x_at
ENSG00000021461	207773_x_at
ENSG00000021488	220135_s_at
ENSG00000021574	207724_s_at
ENSG00000021574	209748_at
ENSG00000021645	215020_at
ENSG00000021645	215021_s_at
ENSG00000021645	205795_at
ENSG00000021645	229649_at
ENSG00000021762	233734_s_at
ENSG00000021762	223464_at
ENSG00000021776	239895_at
ENSG00000021776	212584_at
ENSG00000021776	212583_at
ENSG00000021776	228694_at
ENSG00000021826	217564_s_at
ENSG00000021826	204920_at
ENSG00000021852	206979_at
ENSG00000022267	214505_s_at
ENSG00000022267	210298_x_at
ENSG00000022267	201539_s_at
ENSG00000022267	210299_s_at
ENSG00000022267	201540_at
ENSG00000022277	224128_at
ENSG00000022277	234926_s_at
ENSG00000022277	233842_x_at
ENSG00000022277	217737_x_at
ENSG00000022277	236702_at
ENSG00000022355	206678_at
ENSG00000022355	244118_at
ENSG00000022556	237489_at
ENSG00000022556	221690_s_at
ENSG00000022567	225597_at
ENSG00000022567	225598_at
ENSG00000022840	207801_s_at
ENSG00000022840	208632_at
ENSG00000022976	221709_s_at
ENSG00000022976	219086_at
ENSG00000023041	218249_at
ENSG00000023171	212906_at
ENSG00000023191	216798_at
ENSG00000023191	206050_s_at
ENSG00000023228	203039_s_at
ENSG00000023228	236356_at
ENSG00000023228	229647_at
ENSG00000023228	235321_at
ENSG00000023228	239268_at
ENSG00000023287	202033_s_at
ENSG00000023287	202034_x_at
ENSG00000023318	208959_s_at
ENSG00000023318	208957_at
ENSG00000023318	208958_at
ENSG00000023330	205633_s_at
ENSG00000023445	210538_s_at
ENSG00000023445	230499_at
ENSG00000023516	203156_at
ENSG00000023572	219933_at
ENSG00000023608	205443_at
ENSG00000023697	218102_at
ENSG00000023734	200870_at
ENSG00000023839	206155_at
ENSG00000023892	221293_s_at
ENSG00000023892	226659_at
ENSG00000023902	218223_s_at
ENSG00000023909	203925_at
ENSG00000023909	236140_at
ENSG00000023909	234986_at
ENSG00000024048	1569140_at
ENSG00000024048	212756_s_at
ENSG00000024048	212760_at
ENSG00000024422	205341_at
ENSG00000024422	45297_at
ENSG00000024422	221870_at
ENSG00000024526	220295_x_at
ENSG00000024526	232278_s_at
ENSG00000024526	222958_s_at
ENSG00000024526	235545_at
ENSG00000024862	209479_at
ENSG00000025039	221524_s_at
ENSG00000025039	221523_s_at
ENSG00000025156	211220_s_at
ENSG00000025156	209657_s_at
ENSG00000025293	235389_at
ENSG00000025293	1569906_s_at
ENSG00000025293	206567_s_at
ENSG00000025293	209423_s_at
ENSG00000025293	209422_at
ENSG00000025423	205700_at
ENSG00000025423	37512_at
ENSG00000025434	203920_at
ENSG00000025708	217497_at
ENSG00000025708	204858_s_at
ENSG00000025770	221633_at
ENSG00000025770	205086_s_at
ENSG00000025770	209718_at
ENSG00000025770	40640_at
ENSG00000025772	201870_at
ENSG00000025796	201914_s_at
ENSG00000025796	201916_s_at
ENSG00000025796	201915_at
ENSG00000025796	235395_at
ENSG00000025796	229969_at
ENSG00000025800	212102_s_at
ENSG00000025800	212101_at
ENSG00000025800	212103_at
ENSG00000025800	226976_at
ENSG00000026025	201426_s_at
ENSG00000026103	216252_x_at
ENSG00000026103	215719_x_at
ENSG00000026103	204780_s_at
ENSG00000026103	204781_s_at
ENSG00000026297	217983_s_at
ENSG00000026297	232722_at
ENSG00000026297	217984_at
ENSG00000026297	239388_at
ENSG00000026297	240720_at
ENSG00000026508	210916_s_at
ENSG00000026508	1557905_s_at
ENSG00000026508	204490_s_at
ENSG00000026508	217523_at
ENSG00000026508	229221_at
ENSG00000026508	212014_x_at
ENSG00000026508	209835_x_at
ENSG00000026508	204489_s_at
ENSG00000026508	212063_at
ENSG00000026559	214595_at
ENSG00000026652	223740_at
ENSG00000026652	219693_at
ENSG00000026652	228667_at
ENSG00000026751	234306_s_at
ENSG00000026751	219159_s_at
ENSG00000026751	222838_at
ENSG00000026950	207485_x_at
ENSG00000026950	209770_at
ENSG00000027001	36830_at
ENSG00000027001	204305_at
ENSG00000027075	230124_at
ENSG00000027075	206099_at
ENSG00000027075	218764_at
ENSG00000027644	215776_at
ENSG00000027697	211676_s_at
ENSG00000027697	202727_s_at
ENSG00000027847	222191_s_at
ENSG00000027847	53076_at
ENSG00000027869	207351_s_at
ENSG00000028116	205126_at
ENSG00000028137	203508_at
ENSG00000028203	207263_x_at
ENSG00000028203	223675_s_at
ENSG00000028203	223090_x_at
ENSG00000028203	223089_at
ENSG00000028277	211660_at
ENSG00000028277	211771_s_at
ENSG00000028277	228343_at
ENSG00000028277	229750_at
ENSG00000028277	242866_x_at
ENSG00000028277	235661_at
ENSG00000028277	227749_at
ENSG00000028310	220155_s_at
ENSG00000028528	214531_s_at
ENSG00000028528	201716_at
ENSG00000028528	213364_s_at
ENSG00000028839	208398_s_at
ENSG00000029153	220658_s_at
ENSG00000029153	224204_x_at
ENSG00000029153	223586_at
ENSG00000029363	201101_s_at
ENSG00000029363	214499_s_at
ENSG00000029363	201083_s_at
ENSG00000029363	201084_s_at
ENSG00000029363	239897_at
ENSG00000029363	229454_at
ENSG00000029364	216009_at
ENSG00000029364	217859_s_at
ENSG00000029364	222445_at
ENSG00000029534	208353_x_at
ENSG00000029534	208352_x_at
ENSG00000029534	207087_x_at
ENSG00000029534	205391_x_at
ENSG00000029534	240363_at
ENSG00000029534	205389_s_at
ENSG00000029534	205390_s_at
ENSG00000029559	207370_at
ENSG00000029559	236028_at
ENSG00000029639	219169_s_at
ENSG00000029639	228075_x_at
ENSG00000029725	214552_s_at
ENSG00000029725	203223_at
ENSG00000029725	225064_at
ENSG00000029725	225092_at
ENSG00000029725	231002_s_at
ENSG00000029993	203744_at
ENSG00000029993	225601_at
ENSG00000030066	214962_s_at
ENSG00000030066	214963_at
ENSG00000030066	212709_at
ENSG00000030304	241122_s_at
ENSG00000030304	207632_at
ENSG00000030304	207633_s_at
ENSG00000030419	1555060_a_at
ENSG00000030419	220567_at
ENSG00000030419	231929_at
ENSG00000030582	211284_s_at
ENSG00000030582	200678_x_at
ENSG00000030582	216041_x_at
ENSG00000031003	218518_at
ENSG00000031081	226056_at
ENSG00000031081	226057_at
ENSG00000031691	219294_at
ENSG00000031698	200802_at
ENSG00000031823	208272_at
ENSG00000031823	202639_s_at
ENSG00000031823	210120_s_at
ENSG00000031823	202640_s_at
ENSG00000032219	205062_x_at
ENSG00000032219	230141_at
ENSG00000032389	217968_at
ENSG00000032444	203718_at
ENSG00000032742	204703_at
ENSG00000033011	223355_at
ENSG00000033011	236626_at
ENSG00000033030	218478_s_at
ENSG00000033030	230786_at
ENSG00000033050	209247_s_at
ENSG00000033050	209246_at
ENSG00000033050	214232_at
ENSG00000033100	221799_at
ENSG00000033100	55093_at
ENSG00000033122	1552666_a_at
ENSG00000033122	233499_at
ENSG00000033122	239767_at
ENSG00000033170	1554930_a_at
ENSG00000033170	203988_s_at
ENSG00000033178	1555441_at
ENSG00000033178	222600_s_at
ENSG00000033178	218340_s_at
ENSG00000033178	222601_at
ENSG00000033178	222602_at
ENSG00000033178	242834_at
ENSG00000033327	203853_s_at
ENSG00000033627	205095_s_at
ENSG00000033627	212383_at
ENSG00000033800	217864_s_at
ENSG00000033800	217862_at
ENSG00000033800	217863_at
ENSG00000033800	242278_at
ENSG00000033867	207604_s_at
ENSG00000033867	207603_at
ENSG00000033867	210286_s_at
ENSG00000033867	209884_s_at
ENSG00000034053	209870_s_at
ENSG00000034053	209871_s_at
ENSG00000034152	215498_s_at
ENSG00000034152	207667_s_at
ENSG00000034152	215499_at
ENSG00000034239	220156_at
ENSG00000034239	239500_at
ENSG00000034239	1568930_at
ENSG00000034510	217733_s_at
ENSG00000034533	221135_s_at
ENSG00000034677	220483_s_at
ENSG00000034677	223085_at
ENSG00000034693	203972_s_at
ENSG00000034693	203970_s_at
ENSG00000034713	209046_s_at
ENSG00000034971	210155_at
ENSG00000035115	1554198_at
ENSG00000035115	204019_s_at
ENSG00000035141	215947_s_at
ENSG00000035403	200930_s_at
ENSG00000035403	200931_s_at
ENSG00000035499	226980_at
ENSG00000035664	206324_s_at
ENSG00000035664	215184_at
ENSG00000035681	1558775_s_at
ENSG00000035681	232149_s_at
ENSG00000035681	232148_at
ENSG00000035681	203269_at
ENSG00000035687	221761_at
ENSG00000035720	1554343_a_at
ENSG00000035720	220059_at
ENSG00000035862	203167_at
ENSG00000035862	224560_at
ENSG00000035862	231579_s_at
ENSG00000035928	209085_x_at
ENSG00000035928	208021_s_at
ENSG00000036054	225121_at
ENSG00000036257	201371_s_at
ENSG00000036257	201370_s_at
ENSG00000036257	201372_s_at
ENSG00000036448	205826_at
ENSG00000036473	207200_at
ENSG00000036530	220331_at
ENSG00000036549	212893_at
ENSG00000036549	229325_at
ENSG00000036565	207074_s_at
ENSG00000036672	207213_s_at
ENSG00000036672	230965_at
ENSG00000036672	229337_at
ENSG00000036828	242744_s_at
ENSG00000036828	242745_at
ENSG00000036828	211384_s_at
ENSG00000036828	210577_at
ENSG00000036828	244330_at
ENSG00000037042	203894_at
ENSG00000037280	210316_at
ENSG00000037280	234379_at
ENSG00000037280	229902_at
ENSG00000037474	223076_s_at
ENSG00000037637	1559566_at
ENSG00000037637	221813_at
ENSG00000037637	221812_at
ENSG00000037637	47773_at
ENSG00000037749	1552312_a_at
ENSG00000037749	214588_s_at
ENSG00000037757	223770_x_at
ENSG00000037757	228077_at
ENSG00000037897	204027_s_at
ENSG00000037965	221350_at
ENSG00000038002	216064_s_at
ENSG00000038002	204332_s_at
ENSG00000038002	204333_s_at
ENSG00000038210	222631_at
ENSG00000038219	242594_at
ENSG00000038219	235009_at
ENSG00000038219	225821_s_at
ENSG00000038274	217993_s_at
ENSG00000038295	1555071_at
ENSG00000038295	206415_at
ENSG00000038382	209010_s_at
ENSG00000038382	208178_x_at
ENSG00000038382	209013_x_at
ENSG00000038382	209011_at
ENSG00000038382	209012_at
ENSG00000038427	211571_s_at
ENSG00000038427	215646_s_at
ENSG00000038427	204620_s_at
ENSG00000038427	221731_x_at
ENSG00000038427	204619_s_at
ENSG00000038532	231221_at
ENSG00000038532	212786_at
ENSG00000038945	208423_s_at
ENSG00000038945	211887_x_at
ENSG00000038945	208422_at
ENSG00000038945	214770_at
ENSG00000039068	208834_x_at
ENSG00000039068	201130_s_at
ENSG00000039068	201131_s_at
ENSG00000039123	212896_at
ENSG00000039123	227447_at
ENSG00000039139	243938_x_at
ENSG00000039139	232381_s_at
ENSG00000039319	240859_at
ENSG00000039319	1555011_at
ENSG00000039319	1554638_at
ENSG00000039319	203651_at
ENSG00000039523	230806_s_at
ENSG00000039523	45749_at
ENSG00000039523	218029_at
ENSG00000039537	210168_at
ENSG00000039560	202052_s_at
ENSG00000039600	207678_s_at
ENSG00000039650	218961_s_at
ENSG00000039987	207432_at
ENSG00000040199	213407_at
ENSG00000040199	214944_at
ENSG00000040275	221685_s_at
ENSG00000040341	1554686_at
ENSG00000040341	204226_at
ENSG00000040341	227179_at
ENSG00000040487	1555783_x_at
ENSG00000040487	1555781_at
ENSG00000040531	204925_at
ENSG00000040531	36566_at
ENSG00000040608	228550_at
ENSG00000040633	1555789_s_at
ENSG00000040633	223081_at
ENSG00000040731	220115_s_at
ENSG00000040933	208363_s_at
ENSG00000040933	204553_x_at
ENSG00000040933	208364_at
ENSG00000040933	204552_at
ENSG00000040933	227087_at
ENSG00000040933	235695_at
ENSG00000041353	207017_at
ENSG00000041353	207018_s_at
ENSG00000041353	228708_at
ENSG00000041357	203396_at
ENSG00000041515	1557720_s_at
ENSG00000041515	215119_at
ENSG00000041802	223200_s_at
ENSG00000041802	221536_s_at
ENSG00000041802	221535_at
ENSG00000041880	209940_at
ENSG00000041982	201645_at
ENSG00000041982	237169_at
ENSG00000041988	217658_at
ENSG00000041988	213192_at
ENSG00000042062	243978_at
ENSG00000042062	227654_at
ENSG00000042088	219715_s_at
ENSG00000042088	226044_at
ENSG00000042286	224461_s_at
ENSG00000042286	228445_at
ENSG00000042304	208265_at
ENSG00000042317	234929_s_at
ENSG00000042317	219583_s_at
ENSG00000042429	232483_at
ENSG00000042429	221517_s_at
ENSG00000042429	223115_at
ENSG00000042445	1566472_s_at
ENSG00000042445	218124_at
ENSG00000042493	201850_at
ENSG00000042753	208074_s_at
ENSG00000042753	211047_x_at
ENSG00000042753	202120_x_at
ENSG00000042781	207706_at
ENSG00000042813	207021_at
ENSG00000042832	203673_at
ENSG00000042980	208269_s_at
ENSG00000042980	208268_at
ENSG00000042980	205997_at
ENSG00000043039	210419_at
ENSG00000043093	222678_s_at
ENSG00000043093	238879_at
ENSG00000043093	240781_x_at
ENSG00000043093	237408_at
ENSG00000043143	232279_at
ENSG00000043143	208202_s_at
ENSG00000043143	212660_at
ENSG00000043355	223642_at
ENSG00000043462	244556_at
ENSG00000043462	205270_s_at
ENSG00000043462	205269_at
ENSG00000043462	244251_at
ENSG00000043462	244598_at
ENSG00000043514	218617_at
ENSG00000043591	208214_at
ENSG00000043591	229309_at
ENSG00000044012	207502_at
ENSG00000044090	241747_s_at
ENSG00000044090	203558_at
ENSG00000044090	36084_at
ENSG00000044115	1558214_s_at
ENSG00000044115	200764_s_at
ENSG00000044115	210844_x_at
ENSG00000044115	200765_x_at
ENSG00000044446	1559705_s_at
ENSG00000044446	209439_s_at
ENSG00000044446	209438_at
ENSG00000044459	241696_at
ENSG00000044459	1559005_s_at
ENSG00000044459	239989_at
ENSG00000044459	220095_at
ENSG00000044524	211164_at
ENSG00000044524	206071_s_at
ENSG00000044524	206070_s_at
ENSG00000044574	211936_at
ENSG00000044574	230031_at
ENSG00000046604	1553105_s_at
ENSG00000046604	217901_at
ENSG00000046647	222854_s_at
ENSG00000046647	219252_s_at
ENSG00000046651	241751_at
ENSG00000046651	203569_s_at
ENSG00000046653	209170_s_at
ENSG00000046653	209167_at
ENSG00000046653	209168_at
ENSG00000046653	209169_at
ENSG00000046774	220062_s_at
ENSG00000046889	220732_at
ENSG00000046889	233408_at
ENSG00000046889	228692_at
ENSG00000047056	1554869_at
ENSG00000047056	211383_s_at
ENSG00000047188	1568680_s_at
ENSG00000047188	205835_s_at
ENSG00000047188	205836_s_at
ENSG00000047188	213077_at
ENSG00000047230	219080_s_at
ENSG00000047230	222819_at
ENSG00000047249	221504_s_at
ENSG00000047315	201803_at
ENSG00000047315	1555837_s_at
ENSG00000047346	235193_at
ENSG00000047346	225327_at
ENSG00000047365	242402_x_at
ENSG00000047365	213618_at
ENSG00000047365	1561407_at
ENSG00000047410	1557227_s_at
ENSG00000047410	201730_s_at
ENSG00000047410	215220_s_at
ENSG00000047410	201731_s_at
ENSG00000047410	228709_at
ENSG00000047457	1558034_s_at
ENSG00000047457	204846_at
ENSG00000047457	227253_at
ENSG00000047457	228143_at
ENSG00000047578	213185_at
ENSG00000047579	223446_s_at
ENSG00000047579	223763_at
ENSG00000047579	223445_at
ENSG00000047597	206698_at
ENSG00000047617	220111_s_at
ENSG00000047621	218374_s_at
ENSG00000047621	222613_at
ENSG00000047634	222747_s_at
ENSG00000047634	218793_s_at
ENSG00000047644	225273_at
ENSG00000047644	219520_s_at
ENSG00000047648	208085_s_at
ENSG00000047648	206167_s_at
ENSG00000047662	233823_at
ENSG00000047849	235066_at
ENSG00000047849	200835_s_at
ENSG00000047849	200836_s_at
ENSG00000047849	243_g_at
ENSG00000047849	212567_s_at
ENSG00000047849	33850_at
ENSG00000047849	212566_at
ENSG00000047932	227215_at
ENSG00000047932	227214_at
ENSG00000047932	225023_at
ENSG00000047932	225022_at
ENSG00000047936	244363_at
ENSG00000047936	207569_at
ENSG00000048028	1552678_a_at
ENSG00000048028	231837_at
ENSG00000048028	230623_x_at
ENSG00000048052	205659_at
ENSG00000048052	1552758_at
ENSG00000048052	234393_at
ENSG00000048052	1552760_at
ENSG00000048052	230968_at
ENSG00000048140	1558119_at
ENSG00000048140	225235_at
ENSG00000048162	214011_s_at
ENSG00000048162	203023_at
ENSG00000048342	236473_at
ENSG00000048342	1559409_a_at
ENSG00000048342	234936_s_at
ENSG00000048392	223342_at
ENSG00000048405	227104_x_at
ENSG00000048405	227101_at
ENSG00000048462	206641_at
ENSG00000048471	232485_at
ENSG00000048471	215500_at
ENSG00000048471	1558745_at
ENSG00000048471	225608_at
ENSG00000048471	225624_at
ENSG00000048540	204424_s_at
ENSG00000048544	222522_x_at
ENSG00000048544	224247_s_at
ENSG00000048544	218106_s_at
ENSG00000048649	223818_s_at
ENSG00000048649	222540_s_at
ENSG00000048649	218166_s_at
ENSG00000048649	222541_at
ENSG00000048649	235381_at
ENSG00000048649	229885_at
ENSG00000048707	220221_at
ENSG00000048707	212324_s_at
ENSG00000048707	212323_s_at
ENSG00000048707	212326_at
ENSG00000048740	1554569_a_at
ENSG00000048740	202157_s_at
ENSG00000048740	202156_s_at
ENSG00000048740	202158_s_at
ENSG00000048740	227178_at
ENSG00000048828	210516_at
ENSG00000048828	1555908_at
ENSG00000048828	200767_s_at
ENSG00000048828	1555945_s_at
ENSG00000048828	1555948_s_at
ENSG00000048828	200774_at
ENSG00000048991	210714_at
ENSG00000048991	202754_at
ENSG00000049089	213622_at
ENSG00000049130	211124_s_at
ENSG00000049130	207029_at
ENSG00000049130	226534_at
ENSG00000049167	1554883_a_at
ENSG00000049167	1554882_at
ENSG00000049167	205162_at
ENSG00000049192	220866_at
ENSG00000049192	1570351_at
ENSG00000049192	237411_at
ENSG00000049239	206933_s_at
ENSG00000049239	226160_at
ENSG00000049239	221892_at
ENSG00000049245	201337_s_at
ENSG00000049245	211749_s_at
ENSG00000049245	201336_at
ENSG00000049246	1569701_at
ENSG00000049246	1555131_a_at
ENSG00000049246	1555130_at
ENSG00000049246	221045_s_at
ENSG00000049247	220785_at
ENSG00000049247	220784_s_at
ENSG00000049249	207536_s_at
ENSG00000049249	211786_at
ENSG00000049249	238950_at
ENSG00000049283	223895_s_at
ENSG00000049283	220318_at
ENSG00000049323	202728_s_at
ENSG00000049323	202729_s_at
ENSG00000049540	216269_s_at
ENSG00000049540	212670_at
ENSG00000049541	1053_at
ENSG00000049541	203696_s_at
ENSG00000049618	1566991_at
ENSG00000049618	225184_at
ENSG00000049618	225181_at
ENSG00000049618	238043_at
ENSG00000049656	226935_s_at
ENSG00000049656	223020_at
ENSG00000049759	241396_at
ENSG00000049759	242132_x_at
ENSG00000049759	212445_s_at
ENSG00000049759	212448_at
ENSG00000049759	226974_at
ENSG00000049768	221334_s_at
ENSG00000049768	221333_at
ENSG00000049768	224211_at
ENSG00000049769	232211_at
ENSG00000049769	229365_at
ENSG00000049860	201944_at
ENSG00000049883	1555910_at
ENSG00000049883	219658_at
ENSG00000049883	236903_at
ENSG00000050030	234333_at
ENSG00000050030	244076_at
ENSG00000050030	244370_at
ENSG00000050130	223215_s_at
ENSG00000050130	223547_at
ENSG00000050165	202196_s_at
ENSG00000050165	214247_s_at
ENSG00000050327	204765_at
ENSG00000050344	204702_s_at
ENSG00000050344	236471_at
ENSG00000050393	220094_s_at
ENSG00000050393	227451_s_at
ENSG00000050405	222456_s_at
ENSG00000050405	222457_s_at
ENSG00000050405	217892_s_at
ENSG00000050426	207170_s_at
ENSG00000050438	1554113_a_at
ENSG00000050438	207056_s_at
ENSG00000050438	228935_at
ENSG00000050438	228175_at
ENSG00000050555	219407_s_at
ENSG00000050555	232558_at
ENSG00000050628	210831_s_at
ENSG00000050628	210374_x_at
ENSG00000050628	210832_x_at
ENSG00000050628	210834_s_at
ENSG00000050628	210833_at
ENSG00000050628	213933_at
ENSG00000050628	210375_at
ENSG00000050628	208169_s_at
ENSG00000050730	220655_at
ENSG00000050748	210570_x_at
ENSG00000050748	203218_at
ENSG00000050748	225781_at
ENSG00000050767	229168_at
ENSG00000050820	223116_at
ENSG00000051009	223637_s_at
ENSG00000051108	1569380_a_at
ENSG00000051108	217168_s_at
ENSG00000051128	215489_x_at
ENSG00000051128	222222_s_at
ENSG00000051128	204647_at
ENSG00000051180	205024_s_at
ENSG00000051180	205023_at
ENSG00000051341	219510_at
ENSG00000051382	217620_s_at
ENSG00000051382	212688_at
ENSG00000051523	203028_s_at
ENSG00000051620	203430_at
ENSG00000051620	231280_at
ENSG00000051825	237158_s_at
ENSG00000051825	206205_at
ENSG00000051825	1558369_at
ENSG00000052126	233040_at
ENSG00000052126	220952_s_at
ENSG00000052344	202525_at
ENSG00000052723	221705_s_at
ENSG00000052723	204666_s_at
ENSG00000052723	235294_at
ENSG00000052723	228026_at
ENSG00000052749	216360_x_at
ENSG00000052749	216913_s_at
ENSG00000052795	226460_at
ENSG00000052795	225924_at
ENSG00000052795	225922_at
ENSG00000052802	209146_at
ENSG00000052841	218972_at
ENSG00000052841	224852_at
ENSG00000052841	232646_at
ENSG00000052841	232323_s_at
ENSG00000052841	224849_at
ENSG00000052850	208330_at
ENSG00000053108	1564511_a_at
ENSG00000053108	214859_at
ENSG00000053254	205021_s_at
ENSG00000053254	205022_s_at
ENSG00000053254	241984_at
ENSG00000053254	222494_at
ENSG00000053371	202139_at
ENSG00000053371	214259_s_at
ENSG00000053372	220688_s_at
ENSG00000053372	235783_at
ENSG00000053438	204239_s_at
ENSG00000053501	221706_s_at
ENSG00000053501	219348_at
ENSG00000053524	215112_x_at
ENSG00000053702	215104_at
ENSG00000053747	1568879_a_at
